layer,tokens,time_us
embedding,1,2.528
embedding,2,2.976
embedding,3,3.136
embedding,4,3.296
embedding,5,3.584
embedding,6,3.84
embedding,7,3.968
embedding,8,3.968
embedding,9,4.448
embedding,10,4.608
embedding,11,4.8
embedding,12,5.12
embedding,13,5.376
embedding,14,5.44
embedding,15,5.632
embedding,16,5.6
embedding,20,2.496
embedding,24,2.304
embedding,28,2.528
embedding,32,2.273
embedding,36,2.463
embedding,40,2.336
embedding,44,2.496
embedding,48,2.337
embedding,52,2.56
embedding,56,2.336
embedding,60,2.528
embedding,64,2.496
embedding,80,2.4
embedding,96,2.464
embedding,112,2.56
embedding,128,2.592
embedding,144,2.88
embedding,160,2.944
embedding,176,2.944
embedding,192,2.975
embedding,208,3.008
embedding,224,3.008
embedding,240,2.944
embedding,256,2.944
embedding,272,3.264
embedding,288,3.2
embedding,304,3.232
embedding,320,3.232
embedding,336,3.231
embedding,352,3.36
embedding,368,3.36
embedding,384,3.36
embedding,400,3.585
embedding,416,3.552
embedding,432,3.552
embedding,448,3.552
embedding,464,3.585
embedding,480,3.648
embedding,496,3.584
embedding,512,3.68
embedding,528,3.616
embedding,544,3.68
embedding,560,3.648
embedding,576,3.68
embedding,592,3.68
embedding,608,3.809
embedding,624,3.712
embedding,640,3.745
embedding,656,3.744
embedding,672,3.84
embedding,688,3.808
embedding,704,3.84
embedding,720,3.841
embedding,736,3.905
embedding,752,3.872
embedding,768,3.936
embedding,784,3.872
embedding,800,4
embedding,816,3.936
embedding,832,3.968
embedding,848,3.968
embedding,864,4.032
embedding,880,4
embedding,896,4.096
embedding,912,4.032
embedding,928,4.065
embedding,944,4.128
embedding,960,4.16
embedding,976,4.096
embedding,992,4.256
embedding,1008,4.225
embedding,1024,4.224
final_layernorm,1,1.632
final_layernorm,2,1.824
final_layernorm,3,1.728
final_layernorm,4,1.696
final_layernorm,5,1.695
final_layernorm,6,1.696
final_layernorm,7,1.92
final_layernorm,8,1.824
final_layernorm,9,1.728
final_layernorm,10,1.856
final_layernorm,11,1.728
final_layernorm,12,1.728
final_layernorm,13,1.728
final_layernorm,14,1.728
final_layernorm,15,1.728
final_layernorm,16,1.792
