prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,6.33567
0,0,1,64,7.99967
0,0,1,256,11.1043
0,0,1,1024,12.0643
0,0,1,4096,20.7367
0,0,1,16384,42.0483
0,0,2,32,10.1227
0,0,2,128,13.5683
0,0,2,512,15.115
0,0,2,2048,25.1527
0,0,2,8192,55.467
0,0,4,16,10.037
0,0,4,64,11.5417
0,0,4,256,14.6347
0,0,4,1024,23.7767
0,0,4,4096,54.262
0,0,4,16384,177.217
0,0,8,32,10.7847
0,0,8,128,14.5927
0,0,8,512,23.4987
0,0,8,2048,53.6427
0,0,8,8192,175.49
0,0,16,16,10.539
0,0,16,64,12.971
0,0,16,256,24.1493
0,0,16,1024,54.7313
0,0,16,4096,180.855
0,0,16,16384,653.341
0,0,32,32,13.2587
0,0,32,128,21.527
0,0,32,512,55.2447
0,0,32,2048,179.521
0,0,32,8192,660.52
0,0,64,16,16.7573
0,0,64,64,23.68
0,0,64,256,55.1687
0,0,64,1024,178.829
0,0,64,4096,660.925
0,0,64,16384,2586.9
0,0,128,32,24.3093
0,0,128,128,55.5633
0,0,128,512,186.733
0,0,128,2048,699.262
0,0,128,8192,2715.36
16,0,0,0,8.12767
16,0,1,32,8.16033
16,0,1,128,10.7947
16,0,1,512,21.2587
16,0,1,2048,63.2967
16,0,1,8192,231.747
16,0,2,16,8.02133
16,0,2,64,8.04267
16,0,2,256,14.2297
16,0,2,1024,35.147
16,0,2,4096,119.617
16,0,2,16384,473.488
16,0,4,32,8.09667
16,0,4,128,10.8793
16,0,4,512,21.3977
16,0,4,2048,64.1177
16,0,4,8192,240.078
16,0,8,16,12.992
16,0,8,64,13.3017
16,0,8,256,26.2193
16,0,8,1024,68.7367
16,0,8,4096,240.184
16,0,8,16384,949.495
16,0,16,32,22.5497
16,0,16,128,35.19
16,0,16,512,77.3557
16,0,16,2048,245.848
16,0,16,8192,939.499
16,0,32,16,36.4493
16,0,32,64,37.3873
16,0,32,256,84.7903
16,0,32,1024,232.376
16,0,32,4096,833.866
16,0,32,16384,3261.97
16,0,64,32,65.0567
16,0,64,128,109.121
16,0,64,512,247.085
16,0,64,2048,812.512
16,0,64,8192,3372.75
16,16,0,0,8.416
16,16,1,32,8.427
16,16,1,128,10.8053
16,16,1,512,21.2163
16,16,1,2048,63.1683
16,16,1,8192,231.555
16,16,2,16,8.28867
16,16,2,64,8.29867
16,16,2,256,14.1977
16,16,2,1024,35.2213
16,16,2,4096,119.575
16,16,2,16384,472.465
16,16,4,32,8.33133
16,16,4,128,10.8483
16,16,4,512,21.376
16,16,4,2048,64.0437
16,16,4,8192,240.931
16,16,8,16,13.2163
16,16,8,64,13.6107
16,16,8,256,26.2297
16,16,8,1024,68.875
16,16,8,4096,240.472
16,16,8,16384,951.169
16,16,16,32,22.8163
16,16,16,128,35.1583
16,16,16,512,77.5263
16,16,16,2048,245.731
16,16,16,8192,932.439
16,16,32,16,36.576
16,16,32,64,37.4513
16,16,32,256,84.737
16,16,32,1024,232.696
16,16,32,4096,833.973
16,16,32,16384,3262.57
16,16,64,32,65.217
16,16,64,128,109.026
16,16,64,512,247.214
16,16,64,2048,813.387
16,16,64,8192,3371.42
16,32,0,0,8.39467
16,32,1,32,8.44833
16,32,1,128,10.7843
16,32,1,512,21.216
16,32,1,2048,63.0837
16,32,1,8192,231.779
16,32,2,16,8.24567
16,32,2,64,8.36267
16,32,2,256,14.2513
16,32,2,1024,35.211
16,32,2,4096,119.777
16,32,2,16384,473.926
16,32,4,32,8.352
16,32,4,128,10.912
16,32,4,512,21.1957
16,32,4,2048,64.0753
16,32,4,8192,240.835
16,32,8,16,13.291
16,32,8,64,13.4503
16,32,8,256,26.2727
16,32,8,1024,68.7793
16,32,8,4096,240.483
16,32,8,16384,952.428
16,32,16,32,22.8587
16,32,16,128,35.083
16,32,16,512,77.665
16,32,16,2048,245.465
16,32,16,8192,931.052
16,32,32,16,36.6197
16,32,32,64,37.483
16,32,32,256,84.865
16,32,32,1024,232.717
16,32,32,4096,835.583
16,32,32,16384,3255.56
16,32,64,32,65.334
16,32,64,128,109.068
16,32,64,512,247.097
16,32,64,2048,812.714
16,32,64,8192,3369.12
16,64,0,0,8.45867
16,64,1,32,8.45867
16,64,1,128,10.7623
16,64,1,512,21.1413
16,64,1,2048,63.2643
16,64,1,8192,231.747
16,64,2,16,8.27733
16,64,2,64,8.37367
16,64,2,256,14.2193
16,64,2,1024,35.1257
16,64,2,4096,119.512
16,64,2,16384,473.894
16,64,4,32,8.555
16,64,4,128,10.8587
16,64,4,512,21.1737
16,64,4,2048,64.1073
16,64,4,8192,240.515
16,64,8,16,13.3013
16,64,8,64,13.675
16,64,8,256,26.3683
16,64,8,1024,68.9077
16,64,8,4096,240.142
16,64,8,16384,950.806
16,64,16,32,22.891
16,64,16,128,34.987
16,64,16,512,77.132
16,64,16,2048,245.912
16,64,16,8192,938.199
16,64,32,16,36.6507
16,64,32,64,37.622
16,64,32,256,84.7693
16,64,32,1024,232.419
16,64,32,4096,835.754
16,64,32,16384,3255.01
16,64,64,32,65.3883
16,64,64,128,109.132
16,64,64,512,247.044
16,64,64,2048,813.386
16,64,64,8192,3373.83
16,128,0,0,11.8293
16,128,1,32,10.848
16,128,1,128,11.6803
16,128,1,512,21.2267
16,128,1,2048,63.1367
16,128,1,8192,231.511
16,128,2,16,10.8163
16,128,2,64,10.7627
16,128,2,256,14.2617
16,128,2,1024,35.179
16,128,2,4096,119.393
16,128,2,16384,471.046
16,128,4,32,10.816
16,128,4,128,11.5733
16,128,4,512,21.2587
16,128,4,2048,63.9907
16,128,4,8192,240.718
16,128,8,16,16.6933
16,128,8,64,17.0133
16,128,8,256,26.2827
16,128,8,1024,68.833
16,128,8,4096,240.483
16,128,8,16384,950.627
16,128,16,32,26.24
16,128,16,128,36.32
16,128,16,512,77.6863
16,128,16,2048,246.168
16,128,16,8192,940.524
16,128,32,16,40.0863
16,128,32,64,40.8003
16,128,32,256,84.791
16,128,32,1024,232.387
16,128,32,4096,835.167
16,128,32,16384,3257.45
16,128,64,32,68.7477
16,128,64,128,110.402
16,128,64,512,247.16
16,128,64,2048,813.27
16,128,64,8192,3375.03
16,256,0,0,14.944
16,256,1,32,14.3467
16,256,1,128,14.315
16,256,1,512,21.227
16,256,1,2048,63.2003
16,256,1,8192,231.715
16,256,2,16,14.2507
16,256,2,64,14.2613
16,256,2,256,14.795
16,256,2,1024,35.2857
16,256,2,4096,119.66
16,256,2,16384,473.84
16,256,4,32,14.432
16,256,4,128,14.3153
16,256,4,512,21.2267
16,256,4,2048,64.0223
16,256,4,8192,243.172
16,256,8,16,20.2137
16,256,8,64,20.4693
16,256,8,256,27.1893
16,256,8,1024,68.8973
16,256,8,4096,240.909
16,256,8,16384,951.511
16,256,16,32,29.9953
16,256,16,128,39.8403
16,256,16,512,77.3227
16,256,16,2048,245.528
16,256,16,8192,935.372
16,256,32,16,43.627
16,256,32,64,44.7573
16,256,32,256,86.1343
16,256,32,1024,232.494
16,256,32,4096,834.56
16,256,32,16384,3264.52
16,256,64,32,72.6623
16,256,64,128,114.124
16,256,64,512,247.267
16,256,64,2048,812.341
16,256,64,8192,3378.94
16,512,0,0,21.8663
16,512,1,32,21.2693
16,512,1,128,21.2057
16,512,1,512,21.76
16,512,1,2048,63.1047
16,512,1,8192,231.918
16,512,2,16,21.1957
16,512,2,64,21.216
16,512,2,256,21.227
16,512,2,1024,35.2
16,512,2,4096,119.607
16,512,2,16384,473.244
16,512,4,32,21.227
16,512,4,128,21.2167
16,512,4,512,21.6637
16,512,4,2048,64.246
16,512,4,8192,241.464
16,512,8,16,27.1047
16,512,8,64,27.4667
16,512,8,256,34.09
16,512,8,1024,68.8003
16,512,8,4096,241.123
16,512,8,16384,950.679
16,512,16,32,36.9603
16,512,16,128,47.0397
16,512,16,512,78.924
16,512,16,2048,246.051
16,512,16,8192,936.172
16,512,32,16,50.6787
16,512,32,64,51.6813
16,512,32,256,93.3453
16,512,32,1024,232.535
16,512,32,4096,833.515
16,512,32,16384,3258.37
16,512,64,32,79.8623
16,512,64,128,121.314
16,512,64,512,249.016
16,512,64,2048,812.448
16,512,64,8192,3376.18
16,1024,0,0,35.808
16,1024,1,32,35.2537
16,1024,1,128,35.147
16,1024,1,512,35.307
16,1024,1,2048,63.4037
16,1024,1,8192,231.523
16,1024,2,16,35.1683
16,1024,2,64,35.168
16,1024,2,256,35.1793
16,1024,2,1024,35.4983
16,1024,2,4096,119.553
16,1024,2,16384,475.399
16,1024,4,32,35.1477
16,1024,4,128,35.222
16,1024,4,512,35.4883
16,1024,4,2048,64.4587
16,1024,4,8192,241.838
16,1024,8,16,41.0143
16,1024,8,64,41.313
16,1024,8,256,48.2463
16,1024,8,1024,69.868
16,1024,8,4096,241.4
16,1024,8,16384,949.634
16,1024,16,32,50.8697
16,1024,16,128,61.142
16,1024,16,512,93.1423
16,1024,16,2048,245.987
16,1024,16,8192,933.613
16,1024,32,16,64.8227
16,1024,32,64,65.857
16,1024,32,256,107.564
16,1024,32,1024,234.349
16,1024,32,4096,831.969
16,1024,32,16384,3257.13
16,1024,64,32,97.623
16,1024,64,128,136.045
16,1024,64,512,263.022
16,1024,64,2048,809.035
16,1024,64,8192,3371.24
16,2048,0,0,63.478
16,2048,1,32,63.307
16,2048,1,128,63.2657
16,2048,1,512,63.211
16,2048,1,2048,63.51
16,2048,1,8192,231.107
16,2048,2,16,63.2113
16,2048,2,64,63.297
16,2048,2,256,63.0727
16,2048,2,1024,63.1793
16,2048,2,4096,119.638
16,2048,2,16384,473.478
16,2048,4,32,63.3073
16,2048,4,128,63.3607
16,2048,4,512,63.2543
16,2048,4,2048,64.684
16,2048,4,8192,242.808
16,2048,8,16,69.185
16,2048,8,64,69.0353
16,2048,8,256,75.9473
16,2048,8,1024,97.943
16,2048,8,4096,241.038
16,2048,8,16384,948.333
16,2048,16,32,78.6357
16,2048,16,128,88.78
16,2048,16,512,121.324
16,2048,16,2048,248.227
16,2048,16,8192,937.111
16,2048,32,16,92.8113
16,2048,32,64,93.6863
16,2048,32,256,135.97
16,2048,32,1024,262.115
16,2048,32,4096,833.462
16,2048,32,16384,3253.15
16,2048,64,32,126.093
16,2048,64,128,170.253
16,2048,64,512,292.057
16,2048,64,2048,814.624
16,2048,64,8192,3434.75
16,4096,0,0,119.383
16,4096,1,32,119.415
16,4096,1,128,119.767
16,4096,1,512,119.318
16,4096,1,2048,119.639
16,4096,1,8192,231.16
16,4096,2,16,119.063
16,4096,2,64,119.053
16,4096,2,256,119.511
16,4096,2,1024,119.277
16,4096,2,4096,119.692
16,4096,2,16384,476.081
16,4096,4,32,119.468
16,4096,4,128,119.244
16,4096,4,512,119.35
16,4096,4,2048,120.972
16,4096,4,8192,242.766
16,4096,8,16,124.812
16,4096,8,64,124.972
16,4096,8,256,131.746
16,4096,8,1024,153.559
16,4096,8,4096,243.396
16,4096,8,16384,949.228
16,4096,16,32,134.732
16,4096,16,128,144.844
16,4096,16,512,177.026
16,4096,16,2048,304.1
16,4096,16,8192,925.1
16,4096,32,16,148.184
16,4096,32,64,149.367
16,4096,32,256,191.619
16,4096,32,1024,318.511
16,4096,32,4096,841.931
16,4096,32,16384,3273.49
16,4096,64,32,181.581
16,4096,64,128,227.203
16,4096,64,512,348.996
16,4096,64,2048,865.963
16,4096,64,8192,3486.97
16,8192,0,0,231.075
16,8192,1,32,231.309
16,8192,1,128,231.63
16,8192,1,512,231.512
16,8192,1,2048,231.298
16,8192,1,8192,235.47
16,8192,2,16,231.502
16,8192,2,64,231.587
16,8192,2,256,231.288
16,8192,2,1024,231.011
16,8192,2,4096,238.03
16,8192,2,16384,479.772
16,8192,4,32,231.108
16,8192,4,128,231.011
16,8192,4,512,231.032
16,8192,4,2048,239.47
16,8192,4,8192,242.062
16,8192,8,16,236.686
16,8192,8,64,236.664
16,8192,8,256,243.406
16,8192,8,1024,265.305
16,8192,8,4096,352.932
16,8192,8,16384,948.439
16,8192,16,32,246.883
16,8192,16,128,256.281
16,8192,16,512,288.708
16,8192,16,2048,416.016
16,8192,16,8192,946.966
16,8192,32,16,259.481
16,8192,32,64,261.166
16,8192,32,256,303.14
16,8192,32,1024,430.704
16,8192,32,4096,952.172
16,8192,32,16384,3274.84
16,8192,64,32,293.444
16,8192,64,128,338.266
16,8192,64,512,477.19
16,8192,64,2048,984.578
16,8192,64,8192,3376.87
16,16384,0,0,461.542
16,16384,1,32,462.587
16,16384,1,128,461.083
16,16384,1,512,463.526
16,16384,1,2048,466.907
16,16384,1,8192,472.272
16,16384,2,16,459.941
16,16384,2,64,461.403
16,16384,2,256,462.15
16,16384,2,1024,464.218
16,16384,2,4096,477.926
16,16384,2,16384,476.358
16,16384,4,32,459.269
16,16384,4,128,461.531
16,16384,4,512,462.416
16,16384,4,2048,480.187
16,16384,4,8192,478.48
16,16384,8,16,461.638
16,16384,8,64,460.432
16,16384,8,256,466.459
16,16384,8,1024,489.136
16,16384,8,4096,578.973
16,16384,8,16384,951.427
16,16384,16,32,469.595
16,16384,16,128,479.75
16,16384,16,512,510.363
16,16384,16,2048,638.535
16,16384,16,8192,1164.62
16,16384,32,16,483.121
16,16384,32,64,483.633
16,16384,32,256,526.258
16,16384,32,1024,654.034
16,16384,32,4096,1178.06
16,16384,32,16384,3278
16,16384,64,32,516.113
16,16384,64,128,561.031
16,16384,64,512,699.55
16,16384,64,2048,1267.91
16,16384,64,8192,3553.96
32,0,0,0,8.65133
32,0,1,32,8.437
32,0,1,128,11.061
32,0,1,512,21.4507
32,0,1,2048,63.4243
32,0,1,8192,231.694
32,0,2,16,8.37333
32,0,2,64,8.38367
32,0,2,256,14.4853
32,0,2,1024,35.4777
32,0,2,4096,119.99
32,0,2,16384,472.006
32,0,4,32,8.32033
32,0,4,128,11.0187
32,0,4,512,21.5473
32,0,4,2048,64.1607
32,0,4,8192,240.611
32,0,8,16,13.3557
32,0,8,64,13.505
32,0,8,256,26.4003
32,0,8,1024,69.0357
32,0,8,4096,240.836
32,0,8,16384,953.74
32,0,16,32,22.4213
32,0,16,128,34.9127
32,0,16,512,77.3873
32,0,16,2048,245.315
32,0,16,8192,928.897
32,0,32,16,36.3633
32,0,32,64,37.569
32,0,32,256,84.8113
32,0,32,1024,232.952
32,0,32,4096,835.2
32,0,32,16384,3265.62
32,0,64,32,65.1427
32,0,64,128,109.152
32,0,64,512,247.011
32,0,64,2048,812.266
32,0,64,8192,3371.33
32,16,0,0,8.78933
32,16,1,32,8.75733
32,16,1,128,11.0183
32,16,1,512,21.3553
32,16,1,2048,63.5737
32,16,1,8192,231.565
32,16,2,16,8.52267
32,16,2,64,8.66167
32,16,2,256,14.4537
32,16,2,1024,35.3497
32,16,2,4096,119.873
32,16,2,16384,472.902
32,16,4,32,8.51233
32,16,4,128,11.04
32,16,4,512,21.5043
32,16,4,2048,64.363
32,16,4,8192,240.387
32,16,8,16,13.5687
32,16,8,64,13.878
32,16,8,256,26.4533
32,16,8,1024,69.11
32,16,8,4096,240.942
32,16,8,16384,952.8
32,16,16,32,22.6457
32,16,16,128,34.9127
32,16,16,512,77.3553
32,16,16,2048,245.272
32,16,16,8192,933.323
32,16,32,16,36.6193
32,16,32,64,37.451
32,16,32,256,84.7583
32,16,32,1024,233.273
32,16,32,4096,833.685
32,16,32,16384,3249.94
32,16,64,32,65.515
32,16,64,128,108.972
32,16,64,512,247.576
32,16,64,2048,813.056
32,16,64,8192,3369.13
32,32,0,0,8.832
32,32,1,32,8.71467
32,32,1,128,11.0403
32,32,1,512,21.4077
32,32,1,2048,63.5097
32,32,1,8192,231.939
32,32,2,16,8.608
32,32,2,64,8.70433
32,32,2,256,14.5173
32,32,2,1024,35.4357
32,32,2,4096,119.894
32,32,2,16384,473.382
32,32,4,32,8.53367
32,32,4,128,11.0193
32,32,4,512,21.664
32,32,4,2048,64.2677
32,32,4,8192,240.44
32,32,8,16,13.5683
32,32,8,64,13.8243
32,32,8,256,26.507
32,32,8,1024,69.1743
32,32,8,4096,240.942
32,32,8,16384,952.365
32,32,16,32,22.7097
32,32,16,128,34.8297
32,32,16,512,77.573
32,32,16,2048,245.334
32,32,16,8192,939.201
32,32,32,16,36.6323
32,32,32,64,37.677
32,32,32,256,84.8137
32,32,32,1024,232.857
32,32,32,4096,833.806
32,32,32,16384,3249.04
32,32,64,32,65.32
32,32,64,128,109.022
32,32,64,512,247.265
32,32,64,2048,812.573
32,32,64,8192,3371.08
32,64,0,0,8.87267
32,64,1,32,8.81967
32,64,1,128,11.0053
32,64,1,512,21.329
32,64,1,2048,63.4
32,64,1,8192,231.737
32,64,2,16,8.607
32,64,2,64,8.79867
32,64,2,256,14.4497
32,64,2,1024,35.2987
32,64,2,4096,119.633
32,64,2,16384,473.905
32,64,4,32,8.53133
32,64,4,128,11.0167
32,64,4,512,21.3507
32,64,4,2048,64.3063
32,64,4,8192,239.895
32,64,8,16,13.597
32,64,8,64,13.9493
32,64,8,256,26.459
32,64,8,1024,69.0833
32,64,8,4096,240.771
32,64,8,16384,951.874
32,64,16,32,22.843
32,64,16,128,34.9477
32,64,16,512,77.52
32,64,16,2048,245.612
32,64,16,8192,932.593
32,64,32,16,36.6863
32,64,32,64,37.7093
32,64,32,256,84.921
32,64,32,1024,233.071
32,64,32,4096,834.213
32,64,32,16384,3256.83
32,64,64,32,65.5967
32,64,64,128,108.883
32,64,64,512,247.223
32,64,64,2048,814.005
32,64,64,8192,3368.79
32,128,0,0,12.1047
32,128,1,32,11.2087
32,128,1,128,11.9337
32,128,1,512,21.3813
32,128,1,2048,63.5703
32,128,1,8192,231.365
32,128,2,16,11.1443
32,128,2,64,11.123
32,128,2,256,14.5033
32,128,2,1024,35.459
32,128,2,4096,119.836
32,128,2,16384,472.53
32,128,4,32,11.059
32,128,4,128,11.795
32,128,4,512,21.4567
32,128,4,2048,64.413
32,128,4,8192,240.452
32,128,8,16,17.1267
32,128,8,64,17.287
32,128,8,256,26.5647
32,128,8,1024,69.0843
32,128,8,4096,241.593
32,128,8,16384,949.754
32,128,16,32,26.2343
32,128,16,128,36.2807
32,128,16,512,77.392
32,128,16,2048,245.517
32,128,16,8192,940.029
32,128,32,16,40.1303
32,128,32,64,41.0687
32,128,32,256,84.8683
32,128,32,1024,233.029
32,128,32,4096,835.209
32,128,32,16384,3266.1
32,128,64,32,68.8497
32,128,64,128,110.516
32,128,64,512,247.33
32,128,64,2048,810.947
32,128,64,8192,3373.51
32,256,0,0,15.5273
32,256,1,32,14.61
32,256,1,128,14.6527
32,256,1,512,21.4033
32,256,1,2048,63.347
32,256,1,8192,231.836
32,256,2,16,14.578
32,256,2,64,14.5357
32,256,2,256,15.058
32,256,2,1024,35.4163
32,256,2,4096,119.613
32,256,2,16384,473.427
32,256,4,32,14.5677
32,256,4,128,14.621
32,256,4,512,21.3387
32,256,4,2048,64.2963
32,256,4,8192,242.328
32,256,8,16,20.55
32,256,8,64,20.8487
32,256,8,256,27.525
32,256,8,1024,69.0847
32,256,8,4096,241.039
32,256,8,16384,951.059
32,256,16,32,29.85
32,256,16,128,39.8323
32,256,16,512,77.371
32,256,16,2048,245.657
32,256,16,8192,928.941
32,256,32,16,43.7033
32,256,32,64,44.727
32,256,32,256,86.1483
32,256,32,1024,232.892
32,256,32,4096,833.943
32,256,32,16384,3258.55
32,256,64,32,72.6997
32,256,64,128,114.163
32,256,64,512,247.225
32,256,64,2048,812.241
32,256,64,8192,3372.75
32,512,0,0,22.2143
32,512,1,32,21.606
32,512,1,128,21.4673
32,512,1,512,22.054
32,512,1,2048,63.593
32,512,1,8192,231.26
32,512,2,16,21.521
32,512,2,64,21.5633
32,512,2,256,21.4567
32,512,2,1024,35.406
32,512,2,4096,119.752
32,512,2,16384,471.575
32,512,4,32,21.468
32,512,4,128,21.4677
32,512,4,512,21.905
32,512,4,2048,64.5207
32,512,4,8192,242.255
32,512,8,16,27.472
32,512,8,64,27.738
32,512,8,256,34.5107
32,512,8,1024,69.0953
32,512,8,4096,241.392
32,512,8,16384,951.254
32,512,16,32,36.771
32,512,16,128,47.0413
32,512,16,512,78.8857
32,512,16,2048,245.892
32,512,16,8192,937.392
32,512,32,16,50.9873
32,512,32,64,51.8833
32,512,32,256,93.3687
32,512,32,1024,233.053
32,512,32,4096,834.521
32,512,32,16384,3261.52
32,512,64,32,80.069
32,512,64,128,121.672
32,512,64,512,248.985
32,512,64,2048,811.412
32,512,64,8192,3374.18
32,1024,0,0,36.0573
32,1024,1,32,35.5453
32,1024,1,128,35.4597
32,1024,1,512,35.502
32,1024,1,2048,63.5067
32,1024,1,8192,231.729
32,1024,2,16,35.4807
32,1024,2,64,35.449
32,1024,2,256,35.5017
32,1024,2,1024,35.747
32,1024,2,4096,119.976
32,1024,2,16384,474.733
32,1024,4,32,35.5127
32,1024,4,128,35.459
32,1024,4,512,35.8007
32,1024,4,2048,64.393
32,1024,4,8192,241.029
32,1024,8,16,41.5273
32,1024,8,64,41.6447
32,1024,8,256,48.46
32,1024,8,1024,69.9697
32,1024,8,4096,241.499
32,1024,8,16384,949.349
32,1024,16,32,50.9663
32,1024,16,128,61.0973
32,1024,16,512,93.0373
32,1024,16,2048,246.105
32,1024,16,8192,933.48
32,1024,32,16,65.118
32,1024,32,64,66.0027
32,1024,32,256,107.883
32,1024,32,1024,234.61
32,1024,32,4096,831.517
32,1024,32,16384,3262.4
32,1024,64,32,97.7837
32,1024,64,128,135.93
32,1024,64,512,263.074
32,1024,64,2048,809.015
32,1024,64,8192,3372.41
32,2048,0,0,64.1153
32,2048,1,32,63.4863
32,2048,1,128,63.4647
32,2048,1,512,63.55
32,2048,1,2048,63.849
32,2048,1,8192,231.539
