prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,34.561
0,0,1,32,34.2417
0,0,1,64,34.368
0,0,1,128,40.1903
0,0,1,256,49.6217
0,0,1,512,55.498
0,0,1,1024,38.613
0,0,1,2048,41.8343
0,0,2,16,41.856
0,0,2,32,41.739
0,0,2,64,42.0487
0,0,2,128,42.732
0,0,2,256,42.7
0,0,2,512,45.0783
0,0,2,1024,48.906
0,0,2,2048,55.8833
0,0,4,16,101.695
0,0,4,32,101.845
0,0,4,64,102.124
0,0,4,128,102.839
0,0,4,256,103.764
0,0,4,512,107.371
0,0,4,1024,112.908
0,0,4,2048,123.454
0,0,8,16,117.706
0,0,8,32,117.033
0,0,8,64,117.534
0,0,8,128,118.816
0,0,8,256,121.866
0,0,8,512,126.686
0,0,8,1024,136.286
0,0,8,2048,153.097
0,0,16,16,139.348
0,0,16,32,139.166
0,0,16,64,140.087
0,0,16,128,142.092
0,0,16,256,147.553
0,0,16,512,158.305
0,0,16,1024,175.934
0,0,16,2048,209.109
0,0,32,16,214.849
0,0,32,32,174.561
0,0,32,64,176.157
0,0,32,128,181.322
0,0,32,256,189.589
0,0,32,512,204.542
0,0,32,1024,236.716
0,0,32,2048,302.687
0,0,64,16,291.286
0,0,64,32,250.825
0,0,64,64,253.109
0,0,64,128,260.993
0,0,64,256,277.493
0,0,64,512,298.025
0,0,64,1024,346.238
0,0,64,2048,452.03
0,0,128,16,461.609
0,0,128,32,428.721
0,0,128,64,436.585
0,0,128,128,450.536
0,0,128,256,490.273
0,0,128,512,555.155
0,0,128,1024,654.09
0,0,128,2048,928.029
16,0,0,0,139.692
16,0,1,16,147.37
16,0,1,32,148.093
16,0,1,64,149.236
16,0,1,128,151.319
16,0,1,256,156.987
16,0,1,512,167.894
16,0,1,1024,187.403
16,0,1,2048,219.956
16,0,2,16,148.98
16,0,2,32,148.491
16,0,2,64,149.888
16,0,2,128,151.787
16,0,2,256,158.195
16,0,2,512,170.562
16,0,2,1024,189.984
16,0,2,2048,225.995
16,0,4,16,151.881
16,0,4,32,151.571
16,0,4,64,153.249
16,0,4,128,155.966
16,0,4,256,160.192
16,0,4,512,175.605
16,0,4,1024,194.251
16,0,4,2048,234.956
16,0,8,16,158.421
16,0,8,32,158.06
16,0,8,64,159.562
16,0,8,128,162.943
16,0,8,256,169.716
16,0,8,512,183.146
16,0,8,1024,206.517
16,0,8,2048,260.429
16,0,16,16,214.837
16,0,16,32,174.764
16,0,16,64,176.105
16,0,16,128,180.766
16,0,16,256,189.142
16,0,16,512,204.168
16,0,16,1024,237.246
16,0,16,2048,302.841
16,0,32,16,252.222
16,0,32,32,211.639
16,0,32,64,213.786
16,0,32,128,219.22
16,0,32,256,230.901
16,0,32,512,254.194
16,0,32,1024,293.952
16,0,32,2048,399.052
16,0,64,16,328.285
16,0,64,32,288.157
16,0,64,64,294.143
16,0,64,128,302.124
16,0,64,256,322.878
16,0,64,512,367.518
16,0,64,1024,447.54
16,0,64,2048,612.948
16,16,0,0,138.752
16,16,1,16,146.924
16,16,1,32,148.42
16,16,1,64,148.573
16,16,1,128,150.603
16,16,1,256,156.587
16,16,1,512,168.39
16,16,1,1024,185.822
16,16,1,2048,220.554
16,16,2,16,148.319
16,16,2,32,148.149
16,16,2,64,149.442
16,16,2,128,151.848
16,16,2,256,158.111
16,16,2,512,170.465
16,16,2,1024,189.462
16,16,2,2048,225.855
16,16,4,16,152.659
16,16,4,32,151.414
16,16,4,64,152.798
16,16,4,128,155.606
16,16,4,256,160.299
16,16,4,512,175.893
16,16,4,1024,194.121
16,16,4,2048,234.067
16,16,8,16,158.658
16,16,8,32,158.144
16,16,8,64,159.955
16,16,8,128,163.029
16,16,8,256,169.843
16,16,8,512,183.456
16,16,8,1024,206.512
16,16,8,2048,260.298
16,16,16,16,215.437
16,16,16,32,174.27
16,16,16,64,175.947
16,16,16,128,181.204
16,16,16,256,189.834
16,16,16,512,204.267
16,16,16,1024,237.355
16,16,16,2048,302.9
16,16,32,16,251.991
16,16,32,32,210.743
16,16,32,64,213.981
16,16,32,128,218.38
16,16,32,256,229.389
16,16,32,512,253.566
16,16,32,1024,282.848
16,16,32,2048,385.418
16,16,64,16,327.989
16,16,64,32,288.325
16,16,64,64,293.142
16,16,64,128,301.568
16,16,64,256,322.806
16,16,64,512,362.58
16,16,64,1024,447.262
16,16,64,2048,611.75
16,32,0,0,140.584
16,32,1,16,148.001
16,32,1,32,147.74
16,32,1,64,148.471
16,32,1,128,150.946
16,32,1,256,157.151
16,32,1,512,167.67
16,32,1,1024,187.071
16,32,1,2048,220.044
16,32,2,16,148.734
16,32,2,32,148.414
16,32,2,64,149.355
16,32,2,128,151.729
16,32,2,256,157.981
16,32,2,512,170.411
16,32,2,1024,189.491
16,32,2,2048,225.687
16,32,4,16,152.423
16,32,4,32,151.384
16,32,4,64,153.419
16,32,4,128,155.647
16,32,4,256,160.565
16,32,4,512,175.702
16,32,4,1024,194.326
16,32,4,2048,234.441
16,32,8,16,158.495
16,32,8,32,158.548
16,32,8,64,159.231
16,32,8,128,163.336
16,32,8,256,169.973
16,32,8,512,183.82
16,32,8,1024,206.142
16,32,8,2048,260.543
16,32,16,16,214.998
16,32,16,32,174.079
16,32,16,64,176.172
16,32,16,128,180.949
16,32,16,256,189.738
16,32,16,512,204.203
16,32,16,1024,237.759
16,32,16,2048,302.398
16,32,32,16,252.296
16,32,32,32,211.634
16,32,32,64,213.887
16,32,32,128,218.731
16,32,32,256,231.082
16,32,32,512,250.712
16,32,32,1024,288.695
16,32,32,2048,372.084
16,32,64,16,327.102
16,32,64,32,287.298
16,32,64,64,293.165
16,32,64,128,300.841
16,32,64,256,323.227
16,32,64,512,367.944
16,32,64,1024,447.016
16,32,64,2048,612.543
16,64,0,0,140.107
16,64,1,16,147.502
16,64,1,32,148.236
16,64,1,64,148.096
16,64,1,128,150.346
16,64,1,256,157.812
16,64,1,512,167.56
16,64,1,1024,186.729
16,64,1,2048,220.061
16,64,2,16,148.79
16,64,2,32,148.372
16,64,2,64,149.451
16,64,2,128,151.362
16,64,2,256,158.26
16,64,2,512,170.216
16,64,2,1024,189.535
16,64,2,2048,225.046
16,64,4,16,152.631
16,64,4,32,151.329
16,64,4,64,153.054
16,64,4,128,155.936
16,64,4,256,160.371
16,64,4,512,176.094
16,64,4,1024,193.951
16,64,4,2048,234.846
16,64,8,16,158.365
16,64,8,32,157.845
16,64,8,64,159.221
16,64,8,128,163.202
16,64,8,256,169.878
16,64,8,512,183.521
16,64,8,1024,206.282
16,64,8,2048,259.999
16,64,16,16,215.98
16,64,16,32,174.43
16,64,16,64,175.189
16,64,16,128,181.129
16,64,16,256,189.227
16,64,16,512,204.268
16,64,16,1024,237.29
16,64,16,2048,302.123
16,64,32,16,251.789
16,64,32,32,211.817
16,64,32,64,213.895
16,64,32,128,218.4
16,64,32,256,229.289
16,64,32,512,251.093
16,64,32,1024,288.639
16,64,32,2048,398.206
16,64,64,16,327.671
16,64,64,32,288.158
16,64,64,64,292.66
16,64,64,128,301.515
16,64,64,256,324.96
16,64,64,512,368.201
16,64,64,1024,448.52
16,64,64,2048,612.115
16,128,0,0,143.573
16,128,1,16,148.588
16,128,1,32,146.879
16,128,1,64,148.17
16,128,1,128,150.934
16,128,1,256,156.885
16,128,1,512,167.86
16,128,1,1024,187.741
16,128,1,2048,220.468
16,128,2,16,148.487
16,128,2,32,148.288
16,128,2,64,149.791
16,128,2,128,151.573
16,128,2,256,158.281
16,128,2,512,170.423
16,128,2,1024,189.709
16,128,2,2048,225.793
16,128,4,16,152.174
16,128,4,32,151.36
16,128,4,64,152.917
16,128,4,128,155.765
16,128,4,256,160.148
16,128,4,512,175.744
16,128,4,1024,193.581
16,128,4,2048,234.572
16,128,8,16,158.71
16,128,8,32,158.024
16,128,8,64,159.969
16,128,8,128,162.996
16,128,8,256,170.474
16,128,8,512,182.945
16,128,8,1024,206.559
16,128,8,2048,260.288
16,128,16,16,214.83
16,128,16,32,173.887
16,128,16,64,175.668
16,128,16,128,181.132
16,128,16,256,189.705
16,128,16,512,204.429
16,128,16,1024,236.866
16,128,16,2048,303.147
16,128,32,16,252.21
16,128,32,32,210.92
16,128,32,64,214.418
16,128,32,128,218.484
16,128,32,256,230.805
16,128,32,512,256.457
16,128,32,1024,287.999
16,128,32,2048,384.894
16,128,64,16,327.573
16,128,64,32,287.615
16,128,64,64,293.044
16,128,64,128,301.278
16,128,64,256,320.489
16,128,64,512,367.126
16,128,64,1024,448.188
16,128,64,2048,612.198
16,256,0,0,150.323
16,256,1,16,147.573
16,256,1,32,148.352
16,256,1,64,149.109
16,256,1,128,151.052
16,256,1,256,156.788
16,256,1,512,168.019
16,256,1,1024,187.359
16,256,1,2048,220.745
16,256,2,16,148.575
16,256,2,32,148.225
16,256,2,64,149.183
16,256,2,128,151.69
16,256,2,256,158.164
16,256,2,512,169.686
16,256,2,1024,189.569
16,256,2,2048,226.038
16,256,4,16,152.268
16,256,4,32,151.244
16,256,4,64,153.182
16,256,4,128,155.744
16,256,4,256,160.288
16,256,4,512,175.881
16,256,4,1024,194.165
16,256,4,2048,234.944
16,256,8,16,158.551
16,256,8,32,157.686
16,256,8,64,159.571
16,256,8,128,163.126
16,256,8,256,169.834
16,256,8,512,183.201
16,256,8,1024,206.453
16,256,8,2048,260.797
16,256,16,16,215.614
16,256,16,32,174.294
16,256,16,64,176.136
16,256,16,128,180.907
16,256,16,256,189.592
16,256,16,512,204.243
16,256,16,1024,237.089
16,256,16,2048,302.43
16,256,32,16,251.945
16,256,32,32,211.404
16,256,32,64,213.451
16,256,32,128,219.178
16,256,32,256,230.997
16,256,32,512,256.333
16,256,32,1024,293.953
16,256,32,2048,384.639
16,256,64,16,328.021
16,256,64,32,288.063
16,256,64,64,293.387
16,256,64,128,301.63
16,256,64,256,322.739
16,256,64,512,367.774
16,256,64,1024,447.785
16,256,64,2048,612.979
16,512,0,0,159.83
16,512,1,16,147.822
16,512,1,32,147.691
16,512,1,64,148.897
16,512,1,128,151.222
16,512,1,256,156.565
16,512,1,512,167.829
16,512,1,1024,187.317
16,512,1,2048,219.84
16,512,2,16,149.036
16,512,2,32,148.309
16,512,2,64,149.43
16,512,2,128,151.446
16,512,2,256,157.92
16,512,2,512,170.401
16,512,2,1024,189.364
16,512,2,2048,225.78
16,512,4,16,152.404
16,512,4,32,151.327
16,512,4,64,153.216
16,512,4,128,155.554
16,512,4,256,160.532
16,512,4,512,175.528
16,512,4,1024,193.945
16,512,4,2048,235.018
16,512,8,16,158.507
16,512,8,32,157.609
16,512,8,64,159.092
16,512,8,128,163.125
16,512,8,256,169.981
16,512,8,512,183.925
16,512,8,1024,206.247
16,512,8,2048,260.808
16,512,16,16,215.059
16,512,16,32,173.749
16,512,16,64,175.435
16,512,16,128,180.767
16,512,16,256,189.471
16,512,16,512,204.543
16,512,16,1024,237.282
16,512,16,2048,301.703
16,512,32,16,252.276
16,512,32,32,211.347
16,512,32,64,213.481
16,512,32,128,218.903
16,512,32,256,229.717
16,512,32,512,250.611
16,512,32,1024,288.78
16,512,32,2048,372.051
16,512,64,16,327.891
16,512,64,32,287.723
16,512,64,64,292.967
16,512,64,128,301.754
16,512,64,256,325.269
16,512,64,512,366.644
16,512,64,1024,448.107
16,512,64,2048,612.468
16,1024,0,0,178.313
16,1024,1,16,148.234
16,1024,1,32,146.792
16,1024,1,64,147.839
16,1024,1,128,151.123
16,1024,1,256,156.969
16,1024,1,512,167.422
16,1024,1,1024,187.008
16,1024,1,2048,220.574
16,1024,2,16,148.948
16,1024,2,32,148.095
16,1024,2,64,149.417
16,1024,2,128,151.474
16,1024,2,256,158.143
16,1024,2,512,170.157
16,1024,2,1024,190.008
16,1024,2,2048,225.793
16,1024,4,16,152.392
16,1024,4,32,151.244
16,1024,4,64,153.13
16,1024,4,128,155.66
16,1024,4,256,160.417
16,1024,4,512,175.838
16,1024,4,1024,194.09
16,1024,4,2048,234.752
16,1024,8,16,158.73
16,1024,8,32,157.898
16,1024,8,64,159.905
16,1024,8,128,163.563
16,1024,8,256,169.878
16,1024,8,512,183.315
16,1024,8,1024,205.974
16,1024,8,2048,259.701
16,1024,16,16,215.165
16,1024,16,32,174.602
16,1024,16,64,175.391
16,1024,16,128,181.209
16,1024,16,256,188.885
16,1024,16,512,204.201
16,1024,16,1024,236.627
16,1024,16,2048,302.628
16,1024,32,16,252.274
16,1024,32,32,211.369
16,1024,32,64,213.942
16,1024,32,128,219.146
16,1024,32,256,231.286
16,1024,32,512,248.055
16,1024,32,1024,300.874
16,1024,32,2048,385.697
16,1024,64,16,327.272
16,1024,64,32,287.425
16,1024,64,64,293.108
16,1024,64,128,301.525
16,1024,64,256,325.526
16,1024,64,512,367.902
16,1024,64,1024,447.06
16,1024,64,2048,612.114
16,2048,0,0,219.07
16,2048,1,16,147.731
16,2048,1,32,147.935
16,2048,1,64,147.946
16,2048,1,128,149.992
