layer,tokens,time_us
embedding,1,3.232
embedding,2,3.52
embedding,3,3.68
embedding,4,3.872
embedding,5,4.16
embedding,6,4.288
embedding,7,4.512
embedding,8,4.543
embedding,9,4.96
embedding,10,5.12
embedding,11,5.472
embedding,12,5.471
embedding,13,5.568
embedding,14,5.888
embedding,15,6.016
embedding,16,6.079
embedding,20,2.752
embedding,24,2.624
embedding,28,2.752
embedding,32,2.624
embedding,36,2.88
embedding,40,2.656
embedding,44,2.688
embedding,48,2.688
embedding,52,2.878
embedding,56,2.784
embedding,60,2.943
embedding,64,2.783
embedding,80,2.879
embedding,96,3.007
embedding,112,3.104
embedding,128,3.2
embedding,144,3.391
embedding,160,3.36
embedding,176,3.392
embedding,192,3.391
embedding,208,3.424
embedding,224,3.391
embedding,240,3.455
embedding,256,3.424
embedding,272,3.647
embedding,288,3.614
embedding,304,3.68
embedding,320,3.679
embedding,336,3.712
embedding,352,3.712
embedding,368,3.808
embedding,384,3.808
embedding,400,3.999
embedding,416,4.064
embedding,432,4.096
embedding,448,4.096
embedding,464,4.16
embedding,480,4.16
embedding,496,4.224
embedding,512,4.256
embedding,528,4.319
embedding,544,4.352
embedding,560,4.288
embedding,576,4.352
embedding,592,4.416
embedding,608,4.416
embedding,624,4.416
embedding,640,4.48
embedding,656,4.544
embedding,672,4.479
embedding,688,4.608
embedding,704,4.511
embedding,720,4.576
embedding,736,4.575
embedding,752,4.671
embedding,768,4.673
embedding,784,4.991
embedding,800,4.927
embedding,816,5.087
embedding,832,4.896
embedding,848,4.896
embedding,864,5.056
embedding,880,5.054
embedding,896,5.024
embedding,912,5.184
embedding,928,5.087
embedding,944,5.28
embedding,960,5.151
embedding,976,5.151
embedding,992,5.087
embedding,1008,5.12
embedding,1024,5.184
final_layernorm,1,1.952
final_layernorm,2,1.984
final_layernorm,3,2.016
final_layernorm,4,1.92
final_layernorm,5,1.952
final_layernorm,6,1.888
final_layernorm,7,1.92
final_layernorm,8,2.048
final_layernorm,9,1.92
final_layernorm,10,1.888
final_layernorm,11,1.888
final_layernorm,12,1.92
final_layernorm,13,1.92
final_layernorm,14,1.888
final_layernorm,15,1.888
final_layernorm,16,1.919
final_layernorm,20,2.016
final_layernorm,24,2.048
final_layernorm,28,2.08
final_layernorm,32,2.016
final_layernorm,36,2.144
final_layernorm,40,2.208
final_layernorm,44,2.24
final_layernorm,48,2.239
final_layernorm,52,2.304
final_layernorm,56,2.336
final_layernorm,60,2.4
final_layernorm,64,2.432
final_layernorm,80,2.496
final_layernorm,96,2.785
final_layernorm,112,2.848
final_layernorm,128,3.072
final_layernorm,144,3.36
final_layernorm,160,3.488
final_layernorm,176,3.424
final_layernorm,192,3.488
final_layernorm,208,3.616
final_layernorm,224,3.744
final_layernorm,240,3.68
