layer,tokens,time_us
embedding,1,2.496
embedding,2,3.008
embedding,3,3.072
embedding,4,3.232
embedding,5,3.52
embedding,6,3.936
embedding,7,3.904
embedding,8,4.224
embedding,9,4.512
embedding,10,4.545
embedding,11,4.833
embedding,12,4.96
embedding,13,5.248
embedding,14,5.408
embedding,15,5.568
embedding,16,5.536
embedding,20,2.528
embedding,24,2.304
embedding,28,2.528
embedding,32,2.272
embedding,36,2.56
embedding,40,2.336
embedding,44,2.464
embedding,48,2.304
embedding,52,2.464
embedding,56,2.336
embedding,60,2.528
embedding,64,2.496
embedding,80,2.4
embedding,96,2.496
embedding,112,2.528
embedding,128,2.56
embedding,144,2.911
embedding,160,2.881
embedding,176,2.945
embedding,192,3.04
embedding,208,3.104
embedding,224,3.008
embedding,240,2.976
embedding,256,2.944
embedding,272,3.232
embedding,288,3.328
embedding,304,3.232
embedding,320,3.264
embedding,336,3.232
embedding,352,3.328
embedding,368,3.328
embedding,384,3.296
embedding,400,3.52
embedding,416,3.552
embedding,432,3.617
embedding,448,3.52
embedding,464,3.552
embedding,480,3.584
embedding,496,3.616
embedding,512,3.616
embedding,528,3.584
embedding,544,3.649
embedding,560,3.616
embedding,576,3.68
embedding,592,3.712
embedding,608,3.744
embedding,624,3.743
embedding,640,3.809
embedding,656,3.776
embedding,672,3.808
embedding,688,3.808
embedding,704,3.841
embedding,720,3.873
embedding,736,3.936
embedding,752,3.872
embedding,768,3.904
embedding,784,3.936
embedding,800,3.968
embedding,816,3.936
embedding,832,3.968
embedding,848,3.967
embedding,864,4.065
embedding,880,4.128
embedding,896,4.064
embedding,912,4
embedding,928,4.257
embedding,944,4.128
embedding,960,4.192
embedding,976,4.128
embedding,992,4.192
embedding,1008,4.192
embedding,1024,4.255
final_layernorm,1,1.632
final_layernorm,2,1.824
final_layernorm,3,1.728
final_layernorm,4,1.696
final_layernorm,5,1.695
final_layernorm,6,1.696
final_layernorm,7,1.92
final_layernorm,8,1.824
final_layernorm,9,1.728
final_layernorm,10,1.856
final_layernorm,11,1.728
final_layernorm,12,1.728
final_layernorm,13,1.728
final_layernorm,14,1.728
final_layernorm,15,1.728
final_layernorm,16,1.792
final_layernorm,20,1.76
final_layernorm,24,1.791
final_layernorm,28,1.856
final_layernorm,32,1.728
final_layernorm,36,1.76
final_layernorm,40,1.792
final_layernorm,44,1.856
final_layernorm,48,1.792
final_layernorm,52,1.856
final_layernorm,56,1.824
final_layernorm,60,1.952
final_layernorm,64,1.856
final_layernorm,80,1.92
final_layernorm,96,2.016
final_layernorm,112,2.016
final_layernorm,128,2.112
final_layernorm,144,2.144
final_layernorm,160,2.176
final_layernorm,176,3.008
final_layernorm,192,2.815
final_layernorm,208,2.944
final_layernorm,224,3.232
final_layernorm,240,3.04
final_layernorm,256,2.272
final_layernorm,272,2.272
final_layernorm,288,2.368
final_layernorm,304,2.335
final_layernorm,320,2.304
final_layernorm,336,2.272
final_layernorm,352,2.368
final_layernorm,368,2.368
final_layernorm,384,2.368
final_layernorm,400,2.656
final_layernorm,416,2.368
final_layernorm,432,2.464
final_layernorm,448,2.464
final_layernorm,464,2.848
final_layernorm,480,2.944
final_layernorm,496,3.008
final_layernorm,512,3.488
final_layernorm,528,3.2
final_layernorm,544,3.168
final_layernorm,560,3.104
final_layernorm,576,3.297
final_layernorm,592,3.425
final_layernorm,608,3.551
final_layernorm,624,3.52
final_layernorm,640,3.615
final_layernorm,656,3.776
final_layernorm,672,4.288
final_layernorm,688,4
final_layernorm,704,4.448
final_layernorm,720,3.616
final_layernorm,736,4.384
final_layernorm,752,4.928
final_layernorm,768,4.544
final_layernorm,784,4.832
final_layernorm,800,4.832
final_layernorm,816,4.928
final_layernorm,832,4.768
final_layernorm,848,5.024
final_layernorm,864,5.439
final_layernorm,880,5.279
final_layernorm,896,5.216
final_layernorm,912,5.152
final_layernorm,928,5.664
final_layernorm,944,5.408
final_layernorm,960,6.4
final_layernorm,976,5.92
final_layernorm,992,6.24
final_layernorm,1008,5.952
final_layernorm,1024,6.976
layernorm,1,1.776
layernorm,2,1.744
layernorm,3,1.76
layernorm,4,1.776
layernorm,5,1.76
layernorm,6,1.776
layernorm,7,1.84
layernorm,8,1.792
layernorm,9,1.776
layernorm,10,1.792
layernorm,11,1.792
layernorm,12,1.776
layernorm,13,1.776
layernorm,14,1.776
layernorm,15,1.808
layernorm,16,1.808
layernorm,20,1.984
layernorm,24,1.8075
layernorm,28,1.856
layernorm,32,1.824
layernorm,36,1.808
layernorm,40,1.888
layernorm,44,1.872
layernorm,48,1.968
layernorm,52,1.936
layernorm,56,1.936
layernorm,60,1.888
layernorm,64,1.888
layernorm,80,1.904
layernorm,96,1.968
layernorm,112,2.048
layernorm,128,2.0795
layernorm,144,2.16
layernorm,160,2.1595
layernorm,176,2.4645
layernorm,192,2.464
layernorm,208,2.496
layernorm,224,2.5445
layernorm,240,2.6085
layernorm,256,2.1925
layernorm,272,2.2715
layernorm,288,2.352
layernorm,304,2.1755
layernorm,320,2.208
layernorm,336,2.208
layernorm,352,2.304
layernorm,368,2.304
layernorm,384,2.304
layernorm,400,2.304
layernorm,416,2.3205
layernorm,432,2.304
layernorm,448,2.32
layernorm,464,2.32
layernorm,480,2.432
layernorm,496,2.48
layernorm,512,2.576
layernorm,528,2.5915
layernorm,544,2.688
layernorm,560,2.688
layernorm,576,2.688
layernorm,592,2.704
layernorm,608,2.752
layernorm,624,2.784
layernorm,640,2.864
layernorm,656,2.704
layernorm,672,2.7845
layernorm,688,2.752
layernorm,704,2.8
layernorm,720,2.816
layernorm,736,2.864
layernorm,752,2.896
layernorm,768,2.928
layernorm,784,2.928
layernorm,800,3.024
layernorm,816,3.04
layernorm,832,3.0715
layernorm,848,3.12
layernorm,864,3.1675
layernorm,880,3.2005
layernorm,896,3.232
layernorm,912,3.232
layernorm,928,3.3595
layernorm,944,3.344
layernorm,960,3.4075
layernorm,976,3.344
layernorm,992,3.408
layernorm,1008,3.392
layernorm,1024,3.9675
o_proj,1,4.48
o_proj,2,6.56
o_proj,3,6.464
o_proj,4,6.144
o_proj,5,6.112
o_proj,6,6.4
o_proj,7,6.592
o_proj,8,6.496
o_proj,9,6.369
o_proj,10,6.433
o_proj,11,6.336
o_proj,12,6.72
o_proj,13,6.56
o_proj,14,6.529
o_proj,15,6.336
o_proj,16,6.56
o_proj,20,6.368
o_proj,24,6.688
o_proj,28,6.656
o_proj,32,6.688
o_proj,36,6.432
o_proj,40,6.08
o_proj,44,6.176
o_proj,48,6.08
o_proj,52,6.176
o_proj,56,6.144
o_proj,60,6.464
o_proj,64,6.08
o_proj,80,7.616
o_proj,96,7.393
o_proj,112,7.648
o_proj,128,7.969
o_proj,144,8.512
o_proj,160,9.217
o_proj,176,7.808
o_proj,192,7.872
o_proj,208,8.128
o_proj,224,8.512
o_proj,240,8.864
o_proj,256,8.192
o_proj,272,9.28
o_proj,288,9.312
o_proj,304,9.536
o_proj,320,9.633
o_proj,336,13.792
o_proj,352,13.856
o_proj,368,13.857
o_proj,384,13.985
o_proj,400,13.92
o_proj,416,14.049
o_proj,432,13.984
o_proj,448,13.953
o_proj,464,14.144
o_proj,480,14.208
o_proj,496,14.144
o_proj,512,14.145
o_proj,528,14.112
o_proj,544,14.24
o_proj,560,14.112
o_proj,576,14.144
o_proj,592,14.272
o_proj,608,14.209
o_proj,624,14.273
o_proj,640,14.24
o_proj,656,25.44
o_proj,672,25.568
o_proj,688,25.537
o_proj,704,25.409
o_proj,720,25.505
o_proj,736,25.409
o_proj,752,25.664
o_proj,768,25.377
o_proj,784,25.473
o_proj,800,25.537
o_proj,816,25.505
o_proj,832,25.409
o_proj,848,25.537
o_proj,864,25.601
o_proj,880,25.537
o_proj,896,25.504
o_proj,912,25.728
o_proj,928,25.792
o_proj,944,25.729
o_proj,960,25.761
o_proj,976,25.761
o_proj,992,25.825
o_proj,1008,25.985
o_proj,1024,25.857
qk_norm,1,1.7125
qk_norm,2,1.696
qk_norm,3,1.68
qk_norm,4,1.712
qk_norm,5,1.76
qk_norm,6,1.744
qk_norm,7,1.7605
qk_norm,8,1.792
qk_norm,9,1.776
qk_norm,10,1.776
qk_norm,11,1.744
qk_norm,12,1.744
qk_norm,13,1.7445
qk_norm,14,1.76
qk_norm,15,1.76
qk_norm,16,1.776
qk_norm,20,1.792
qk_norm,24,1.792
qk_norm,28,1.84
qk_norm,32,1.8885
qk_norm,36,1.952
qk_norm,40,1.984
qk_norm,44,2.016
qk_norm,48,2.064
qk_norm,52,2.064
qk_norm,56,2.1435
qk_norm,60,2.144
qk_norm,64,2.176
qk_norm,80,2.272
qk_norm,96,2.4
qk_norm,112,2.512
qk_norm,128,2.672
qk_norm,144,2.736
qk_norm,160,2.864
qk_norm,176,2.976
qk_norm,192,3.152
qk_norm,208,3.312
qk_norm,224,3.36
qk_norm,240,3.536
qk_norm,256,3.712
qk_norm,272,3.744
qk_norm,288,3.9195
qk_norm,304,4.0955
qk_norm,320,4.176
qk_norm,336,4.2875
qk_norm,352,4.432
qk_norm,368,4.5755
qk_norm,384,4.6885
qk_norm,400,4.8155
qk_norm,416,4.992
qk_norm,432,5.088
qk_norm,448,5.2475
qk_norm,464,5.424
qk_norm,480,5.6005
qk_norm,496,5.616
qk_norm,512,5.792
qk_norm,528,6.064
qk_norm,544,6.192
qk_norm,560,6.3685
qk_norm,576,6.4795
qk_norm,592,6.624
qk_norm,608,6.8
qk_norm,624,6.752
qk_norm,640,7.0565
qk_norm,656,7.312
qk_norm,672,7.44
qk_norm,688,7.584
qk_norm,704,7.696
qk_norm,720,8.112
qk_norm,736,8.192
qk_norm,752,8.208
qk_norm,768,8.32
qk_norm,784,8.304
qk_norm,800,8.432
qk_norm,816,8.5755
qk_norm,832,8.72
qk_norm,848,8.896
qk_norm,864,9.072
qk_norm,880,9.312
qk_norm,896,9.408
qk_norm,912,9.536
qk_norm,928,9.712
qk_norm,944,9.5675
qk_norm,960,9.952
qk_norm,976,10.224
qk_norm,992,10.288
qk_norm,1008,10.3835
qk_norm,1024,10.736
qkv_proj,1,5.6
qkv_proj,2,11.872
qkv_proj,3,11.681
qkv_proj,4,11.681
qkv_proj,5,11.712
qkv_proj,6,12.096
qkv_proj,7,11.745
qkv_proj,8,11.776
qkv_proj,9,11.777
qkv_proj,10,12
qkv_proj,11,11.744
qkv_proj,12,11.873
qkv_proj,13,12.065
qkv_proj,14,11.616
qkv_proj,15,11.745
qkv_proj,16,11.873
qkv_proj,20,4.992
qkv_proj,24,5.248
qkv_proj,28,5.12
qkv_proj,32,5.056
qkv_proj,36,6.4
qkv_proj,40,6.176
qkv_proj,44,6.304
qkv_proj,48,6.176
qkv_proj,52,6.369
qkv_proj,56,6.24
qkv_proj,60,6.24
qkv_proj,64,6.464
qkv_proj,80,7.04
qkv_proj,96,7.328
qkv_proj,112,11.616
qkv_proj,128,11.584
qkv_proj,144,12.384
