prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,21.4523
0,0,1,32,21.4397
0,0,1,64,21.3873
0,0,1,128,21.3877
0,0,1,256,23.5743
0,0,1,512,23.68
0,0,1,1024,23.7343
0,0,1,2048,23.9033
0,0,2,16,27.7123
0,0,2,32,27.7753
0,0,2,64,27.776
0,0,2,128,27.766
0,0,2,256,29.3883
0,0,2,512,29.237
0,0,2,1024,29.6107
0,0,2,2048,29.739
0,0,4,16,28.5233
0,0,4,32,28.5763
0,0,4,64,28.4793
0,0,4,128,28.5013
0,0,4,256,29.7063
0,0,4,512,29.7173
0,0,4,1024,30.229
0,0,4,2048,30.2833
0,0,8,16,29.3757
0,0,8,32,29.483
0,0,8,64,29.398
0,0,8,128,29.472
0,0,8,256,30.4337
0,0,8,512,30.4337
0,0,8,1024,30.3367
0,0,8,2048,30.4547
0,0,16,16,30.2723
0,0,16,32,30.2413
0,0,16,64,30.2503
0,0,16,128,30.3463
0,0,16,256,31.2653
0,0,16,512,31.35
0,0,16,1024,31.1483
0,0,16,2048,31.8507
0,0,32,16,33.7487
0,0,32,32,33.7703
0,0,32,64,33.7927
0,0,32,128,33.75
0,0,32,256,35.0197
0,0,32,512,34.9557
0,0,32,1024,35.392
0,0,32,2048,34.7523
0,0,64,16,46.2417
0,0,64,32,46.239
0,0,64,64,46.2613
0,0,64,128,46.2197
0,0,64,256,46.775
0,0,64,512,46.8067
0,0,64,1024,45.3767
0,0,64,2048,45.8883
0,0,128,16,112.833
0,0,128,32,113.291
0,0,128,64,113.101
0,0,128,128,112.791
0,0,128,256,112.076
0,0,128,512,112.055
0,0,128,1024,111.211
0,0,128,2048,112.363
16,0,0,0,30.101
16,0,1,16,33.4837
16,0,1,32,33.591
16,0,1,64,33.4523
16,0,1,128,33.547
16,0,1,256,35.5743
16,0,1,512,35.4567
16,0,1,1024,36.171
16,0,1,2048,36.0757
16,0,2,16,31.6487
16,0,2,32,31.626
16,0,2,64,31.6803
16,0,2,128,31.6813
16,0,2,256,33.3123
16,0,2,512,33.1943
16,0,2,1024,33.247
16,0,2,2048,33.8457
16,0,4,16,32.4603
16,0,4,32,32.4597
16,0,4,64,32.4473
16,0,4,128,32.5343
16,0,4,256,33.4413
16,0,4,512,33.2493
16,0,4,1024,33.4937
16,0,4,2048,34.1347
16,0,8,16,32.788
16,0,8,32,32.7573
16,0,8,64,32.834
16,0,8,128,32.8533
16,0,8,256,33.695
16,0,8,512,33.677
16,0,8,1024,34.0583
16,0,8,2048,34.656
16,0,16,16,33.7273
16,0,16,32,33.7397
16,0,16,64,33.7813
16,0,16,128,33.6413
16,0,16,256,35.0827
16,0,16,512,34.9993
16,0,16,1024,35.3813
16,0,16,2048,34.7423
16,0,32,16,39.808
16,0,32,32,39.8183
16,0,32,64,40.0003
16,0,32,128,39.8717
16,0,32,256,39.7767
16,0,32,512,39.9153
16,0,32,1024,39.7967
16,0,32,2048,39.4363
16,0,64,16,55.8617
16,0,64,32,55.7227
16,0,64,64,55.8513
16,0,64,128,55.4773
16,0,64,256,54.9123
16,0,64,512,55.2883
16,0,64,1024,53.2163
16,0,64,2048,54.144
16,16,0,0,30.113
16,16,1,16,33.5063
16,16,1,32,33.5037
16,16,1,64,33.5473
16,16,1,128,33.4193
16,16,1,256,35.585
16,16,1,512,35.4237
16,16,1,1024,36.0863
16,16,1,2048,36
16,16,2,16,31.6707
16,16,2,32,31.7217
16,16,2,64,31.649
16,16,2,128,31.7117
16,16,2,256,33.312
16,16,2,512,33.121
16,16,2,1024,33.2583
16,16,2,2048,33.985
16,16,4,16,32.4287
16,16,4,32,32.459
16,16,4,64,32.3837
16,16,4,128,32.4477
16,16,4,256,33.387
16,16,4,512,33.2057
16,16,4,1024,33.5043
16,16,4,2048,34.1453
16,16,8,16,32.8423
16,16,8,32,32.7567
16,16,8,64,32.809
16,16,8,128,32.874
16,16,8,256,33.651
16,16,8,512,33.642
16,16,8,1024,34.0907
16,16,8,2048,34.6983
16,16,16,16,33.7187
16,16,16,32,33.7383
16,16,16,64,33.7603
16,16,16,128,33.7487
16,16,16,256,35.1357
16,16,16,512,34.8707
16,16,16,1024,35.4353
16,16,16,2048,34.6883
16,16,32,16,39.9263
16,16,32,32,39.8627
16,16,32,64,39.8407
16,16,32,128,39.798
16,16,32,256,39.7327
16,16,32,512,39.798
16,16,32,1024,39.8407
16,16,32,2048,39.5523
16,16,64,16,55.8317
16,16,64,32,55.8943
16,16,64,64,55.8507
16,16,64,128,55.7553
16,16,64,256,55.0083
16,16,64,512,55.392
16,16,64,1024,53.184
16,16,64,2048,54.0487
16,32,0,0,30.155
16,32,1,16,33.504
16,32,1,32,33.4937
16,32,1,64,33.6117
16,32,1,128,33.4717
16,32,1,256,35.5523
16,32,1,512,35.4353
16,32,1,1024,36.1287
16,32,1,2048,36.085
16,32,2,16,31.6803
16,32,2,32,31.671
16,32,2,64,31.7343
16,32,2,128,31.6917
16,32,2,256,33.3657
16,32,2,512,33.1297
16,32,2,1024,33.216
16,32,2,2048,33.942
16,32,4,16,32.3853
16,32,4,32,32.4073
16,32,4,64,32.5103
16,32,4,128,32.4157
16,32,4,256,33.375
16,32,4,512,33.2807
16,32,4,1024,33.461
16,32,4,2048,34.1003
16,32,8,16,32.705
16,32,8,32,32.8857
16,32,8,64,32.8223
16,32,8,128,32.716
16,32,8,256,33.6657
16,32,8,512,33.664
16,32,8,1024,34.1233
16,32,8,2048,34.6873
16,32,16,16,33.643
16,32,16,32,33.706
16,32,16,64,33.7607
16,32,16,128,33.727
16,32,16,256,35.0923
16,32,16,512,34.9337
16,32,16,1024,35.349
16,32,16,2048,34.8387
16,32,32,16,39.7653
16,32,32,32,39.9583
16,32,32,64,39.8513
16,32,32,128,39.83
16,32,32,256,39.84
16,32,32,512,39.905
16,32,32,1024,39.7863
16,32,32,2048,39.4357
16,32,64,16,55.6053
16,32,64,32,55.319
16,32,64,64,55.894
16,32,64,128,55.872
16,32,64,256,54.8717
16,32,64,512,55.3913
16,32,64,1024,53.047
16,32,64,2048,54.123
16,64,0,0,30.006
16,64,1,16,33.4407
16,64,1,32,33.4607
16,64,1,64,33.4937
16,64,1,128,33.4727
16,64,1,256,35.4893
16,64,1,512,35.4223
16,64,1,1024,36.16
16,64,1,2048,36.0317
16,64,2,16,31.6707
16,64,2,32,31.682
16,64,2,64,31.6597
16,64,2,128,31.702
