prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,59.4247
0,0,1,32,62.377
0,0,1,64,62.559
0,0,1,128,60.5547
0,0,1,256,63.5953
0,0,1,512,75.8187
0,0,1,1024,81.6533
0,0,1,2048,82.0277
0,0,2,16,66.4743
0,0,2,32,69.1403
0,0,2,64,72.2987
0,0,2,128,70.3467
0,0,2,256,75.936
0,0,2,512,91.1033
0,0,2,1024,111.423
0,0,2,2048,141.228
0,0,4,16,64.7797
0,0,4,32,67.872
0,0,4,64,69.985
0,0,4,128,72.5113
0,0,4,256,78.5503
0,0,4,512,91.4347
0,0,4,1024,117.493
0,0,4,2048,159.105
0,0,8,16,68.8513
0,0,8,32,71.2003
0,0,8,64,74.2833
0,0,8,128,77.462
0,0,8,256,88.0113
0,0,8,512,108.064
0,0,8,1024,146.166
0,0,8,2048,211.606
0,0,16,16,74.5927
0,0,16,32,76.9057
0,0,16,64,79.5097
0,0,16,128,87.7447
0,0,16,256,105.057
0,0,16,512,138.282
0,0,16,1024,196.531
0,0,16,2048,328.628
0,0,32,16,84.6937
0,0,32,32,87.7657
0,0,32,64,95.348
0,0,32,128,107.799
0,0,32,256,140.021
0,0,32,512,196.266
0,0,32,1024,318.24
0,0,32,2048,502.347
0,0,64,16,109.93
0,0,64,32,117.206
0,0,64,64,128.875
0,0,64,128,155.412
0,0,64,256,206.912
0,0,64,512,324.576
0,0,64,1024,529.653
0,0,64,2048,922.58
0,0,128,16,189.226
0,0,128,32,200.395
0,0,128,64,229.994
0,0,128,128,284.82
0,0,128,256,390.75
0,0,128,512,587.488
0,0,128,1024,963.295
0,0,128,2048,1709.25
16,0,0,0,69.513
16,0,1,16,81.279
16,0,1,32,83.7977
16,0,1,64,86.8167
16,0,1,128,99.4667
16,0,1,256,114.218
16,0,1,512,142.144
16,0,1,1024,192.128
16,0,1,2048,285.12
16,0,2,16,77.611
16,0,2,32,80.7887
16,0,2,64,83.3907
16,0,2,128,92.128
16,0,2,256,110.1
16,0,2,512,146.272
16,0,2,1024,209.044
16,0,2,2048,352.053
16,0,4,16,78.4227
16,0,4,32,81.0573
16,0,4,64,85.386
16,0,4,128,94.891
16,0,4,256,113.237
16,0,4,512,151.435
16,0,4,1024,220.107
16,0,4,2048,370.955
16,0,8,16,80.7177
16,0,8,32,83.7117
16,0,8,64,88.4907
16,0,8,128,97.5563
16,0,8,256,123.202
16,0,8,512,169.354
16,0,8,1024,256.885
16,0,8,2048,408.395
16,0,16,16,84.693
16,0,16,32,87.7733
16,0,16,64,95.3063
16,0,16,128,107.99
16,0,16,256,140.105
16,0,16,512,196.427
16,0,16,1024,317.993
16,0,16,2048,502.153
16,0,32,16,98.7097
16,0,32,32,102.423
16,0,32,64,109.867
16,0,32,128,128.491
16,0,32,256,166.784
16,0,32,512,245.685
16,0,32,1024,392.767
16,0,32,2048,677.588
16,0,64,16,124.46
16,0,64,32,131.947
16,0,64,64,147.562
16,0,64,128,177.451
16,0,64,256,249.439
16,0,64,512,385.45
16,0,64,1024,628.095
16,0,64,2048,1108.01
16,16,0,0,72.266
16,16,1,16,81.2773
16,16,1,32,83.9033
16,16,1,64,86.7843
16,16,1,128,99.36
16,16,1,256,114.207
16,16,1,512,142.165
16,16,1,1024,192.171
16,16,1,2048,285.505
16,16,2,16,77.59
16,16,2,32,80.855
16,16,2,64,83.3607
16,16,2,128,92.2123
16,16,2,256,110.272
16,16,2,512,146.261
16,16,2,1024,209.376
16,16,2,2048,351.691
16,16,4,16,78.4003
16,16,4,32,81.1857
16,16,4,64,85.3763
16,16,4,128,94.8377
16,16,4,256,113.045
16,16,4,512,151.414
16,16,4,1024,220.297
16,16,4,2048,369.632
16,16,8,16,80.5867
16,16,8,32,83.7863
16,16,8,64,88.5973
16,16,8,128,97.588
16,16,8,256,123.241
16,16,8,512,169.546
16,16,8,1024,257.055
16,16,8,2048,408.223
16,16,16,16,84.6407
16,16,16,32,87.948
16,16,16,64,95.38
16,16,16,128,107.798
16,16,16,256,139.99
16,16,16,512,196.448
16,16,16,1024,317.963
16,16,16,2048,501.845
16,16,32,16,98.731
16,16,32,32,102.539
16,16,32,64,109.879
16,16,32,128,128.652
16,16,32,256,166.721
16,16,32,512,245.728
16,16,32,1024,392.373
16,16,32,2048,677.247
16,16,64,16,124.481
16,16,64,32,131.754
16,16,64,64,147.508
16,16,64,128,177.463
16,16,64,256,249.685
16,16,64,512,385.663
16,16,64,1024,629.994
16,16,64,2048,1109.42
16,32,0,0,73.8877
16,32,1,16,81.2813
16,32,1,32,83.807
16,32,1,64,86.741
16,32,1,128,99.3903
16,32,1,256,114.176
16,32,1,512,142.239
16,32,1,1024,192.096
16,32,1,2048,285.515
16,32,2,16,77.684
16,32,2,32,80.7677
16,32,2,64,83.3393
16,32,2,128,92.1703
16,32,2,256,110.389
16,32,2,512,146.43
16,32,2,1024,209.578
16,32,2,2048,351.275
16,32,4,16,78.496
16,32,4,32,81.13
16,32,4,64,85.2787
16,32,4,128,94.923
16,32,4,256,112.844
16,32,4,512,151.346
16,32,4,1024,220.307
16,32,4,2048,370.003
16,32,8,16,80.618
16,32,8,32,83.6907
16,32,8,64,88.64
16,32,8,128,97.5787
16,32,8,256,123.083
16,32,8,512,169.58
16,32,8,1024,256.353
16,32,8,2048,408.331
16,32,16,16,84.757
16,32,16,32,87.8707
16,32,16,64,95.3913
16,32,16,128,107.84
16,32,16,256,139.956
16,32,16,512,196.14
16,32,16,1024,318.112
16,32,16,2048,502.485
16,32,32,16,98.74
16,32,32,32,102.635
16,32,32,64,109.759
16,32,32,128,128.329
16,32,32,256,166.879
16,32,32,512,246.389
16,32,32,1024,392.383
16,32,32,2048,677.396
16,32,64,16,124.427
16,32,64,32,132.194
16,32,64,64,147.574
16,32,64,128,177.343
16,32,64,256,249.728
16,32,64,512,385.728
16,32,64,1024,629.662
16,32,64,2048,1108.19
16,64,0,0,78.2073
16,64,1,16,81.3113
16,64,1,32,83.8513
16,64,1,64,86.7627
16,64,1,128,99.4353
16,64,1,256,114.197
16,64,1,512,142.359
16,64,1,1024,192.032
16,64,1,2048,285.494
16,64,2,16,77.6533
16,64,2,32,80.8093
16,64,2,64,83.4143
16,64,2,128,92.1067
16,64,2,256,110.336
16,64,2,512,146.463
16,64,2,1024,209.94
16,64,2,2048,352.553
16,64,4,16,78.443
16,64,4,32,80.9713
16,64,4,64,85.3027
16,64,4,128,95.0617
16,64,4,256,113.11
16,64,4,512,151.114
16,64,4,1024,219.924
16,64,4,2048,370.677
16,64,8,16,80.704
16,64,8,32,83.925
16,64,8,64,88.5653
16,64,8,128,97.5883
16,64,8,256,123.135
16,64,8,512,169.227
16,64,8,1024,256.735
16,64,8,2048,408.704
16,64,16,16,84.65
16,64,16,32,87.9683
16,64,16,64,95.478
16,64,16,128,107.861
16,64,16,256,139.904
16,64,16,512,196.437
16,64,16,1024,317.588
16,64,16,2048,501.823
16,64,32,16,98.9557
16,64,32,32,102.507
16,64,32,64,109.835
16,64,32,128,128.499
16,64,32,256,166.944
16,64,32,512,245.92
16,64,32,1024,392.533
16,64,32,2048,677.662
16,64,64,16,124.404
16,64,64,32,131.852
16,64,64,64,147.585
16,64,64,128,177.441
16,64,64,256,248.737
16,64,64,512,385.62
16,64,64,1024,628.277
16,64,64,2048,1107.25
16,128,0,0,84.1703
16,128,1,16,81.2583
16,128,1,32,83.7863
16,128,1,64,86.8273
16,128,1,128,99.3287
16,128,1,256,114.293
16,128,1,512,142.272
16,128,1,1024,192.469
16,128,1,2048,285.29
16,128,2,16,77.5897
16,128,2,32,80.757
16,128,2,64,83.3487
16,128,2,128,92.0947
16,128,2,256,110.239
16,128,2,512,145.867
16,128,2,1024,209.366
16,128,2,2048,351.873
16,128,4,16,78.486
16,128,4,32,81.0233
16,128,4,64,85.3117
16,128,4,128,94.87
16,128,4,256,112.875
16,128,4,512,150.934
16,128,4,1024,220.661
16,128,4,2048,370.825
16,128,8,16,80.6403
16,128,8,32,83.8073
16,128,8,64,88.5877
16,128,8,128,97.6427
16,128,8,256,123.307
16,128,8,512,169.76
16,128,8,1024,257.099
16,128,8,2048,409.289
16,128,16,16,84.6393
16,128,16,32,87.8177
16,128,16,64,95.4453
16,128,16,128,107.787
16,128,16,256,139.893
16,128,16,512,196.565
16,128,16,1024,318.143
16,128,16,2048,501.992
16,128,32,16,98.764
16,128,32,32,102.507
16,128,32,64,109.919
16,128,32,128,128.534
16,128,32,256,166.721
16,128,32,512,245.759
16,128,32,1024,392.779
16,128,32,2048,678.464
16,128,64,16,124.342
16,128,64,32,132.139
16,128,64,64,147.551
16,128,64,128,177.311
16,128,64,256,249.568
16,128,64,512,386.165
16,128,64,1024,628.671
16,128,64,2048,1109.82
16,256,0,0,96.832
16,256,1,16,81.4183
16,256,1,32,83.7767
16,256,1,64,86.7627
16,256,1,128,99.4767
16,256,1,256,114.176
16,256,1,512,142.41
16,256,1,1024,192.01
16,256,1,2048,285.662
16,256,2,16,77.5673
16,256,2,32,80.8113
16,256,2,64,83.3603
16,256,2,128,92.1177
16,256,2,256,110.433
16,256,2,512,146.326
16,256,2,1024,209.11
16,256,2,2048,351.763
16,256,4,16,78.399
16,256,4,32,81.174
16,256,4,64,85.469
16,256,4,128,94.9227
16,256,4,256,113.195
16,256,4,512,151.03
16,256,4,1024,220.693
16,256,4,2048,371.051
16,256,8,16,80.5967
16,256,8,32,83.7447
16,256,8,64,88.5323
16,256,8,128,97.6747
16,256,8,256,123.135
16,256,8,512,169.227
16,256,8,1024,257.004
16,256,8,2048,408.328
16,256,16,16,84.5663
16,256,16,32,87.8187
16,256,16,64,95.339
16,256,16,128,107.934
16,256,16,256,140.01
16,256,16,512,196.522
16,256,16,1024,317.377
16,256,16,2048,502.068
16,256,32,16,98.8163
16,256,32,32,102.474
16,256,32,64,109.74
16,256,32,128,128.331
16,256,32,256,166.87
16,256,32,512,245.089
16,256,32,1024,392.353
16,256,32,2048,677.172
16,256,64,16,124.491
16,256,64,32,132.158
16,256,64,64,147.606
16,256,64,128,177.399
16,256,64,256,249.395
16,256,64,512,385.194
16,256,64,1024,629.396
16,256,64,2048,1108
16,512,0,0,114.954
16,512,1,16,81.279
16,512,1,32,83.8307
16,512,1,64,86.8697
16,512,1,128,99.5087
16,512,1,256,114.209
16,512,1,512,142.261
16,512,1,1024,192.213
16,512,1,2048,285.172
16,512,2,16,77.7267
16,512,2,32,80.756
16,512,2,64,83.4657
16,512,2,128,92.181
16,512,2,256,110.325
16,512,2,512,146.217
16,512,2,1024,209.77
16,512,2,2048,351.328
16,512,4,16,78.4863
16,512,4,32,81.1623
16,512,4,64,85.3567
16,512,4,128,94.9223
16,512,4,256,112.843
16,512,4,512,151.018
16,512,4,1024,220.714
16,512,4,2048,370.304
16,512,8,16,80.6303
16,512,8,32,83.7437
16,512,8,64,88.6183
16,512,8,128,97.5267
16,512,8,256,123.06
16,512,8,512,169.409
16,512,8,1024,257.096
16,512,8,2048,408.148
16,512,16,16,84.7357
16,512,16,32,87.913
16,512,16,64,95.3177
16,512,16,128,107.852
16,512,16,256,139.946
16,512,16,512,196.446
16,512,16,1024,317.546
16,512,16,2048,501.685
16,512,32,16,98.729
16,512,32,32,102.592
16,512,32,64,109.62
16,512,32,128,128.489
16,512,32,256,166.752
16,512,32,512,245.548
16,512,32,1024,391.657
16,512,32,2048,677.088
16,512,64,16,124.543
16,512,64,32,131.681
16,512,64,64,147.947
16,512,64,128,177.461
16,512,64,256,249.121
16,512,64,512,385.598
16,512,64,1024,628.447
16,512,64,2048,1107.85
16,1024,0,0,156.661
16,1024,1,16,81.3013
16,1024,1,32,83.7537
16,1024,1,64,86.868
16,1024,1,128,99.413
16,1024,1,256,114.113
16,1024,1,512,142.473
16,1024,1,1024,192.298
16,1024,1,2048,285.588
16,1024,2,16,77.6003
16,1024,2,32,80.8427
16,1024,2,64,83.455
16,1024,2,128,92.2563
16,1024,2,256,110.348
16,1024,2,512,146.144
16,1024,2,1024,209.461
16,1024,2,2048,351.38
16,1024,4,16,78.517
16,1024,4,32,81.161
16,1024,4,64,85.29
16,1024,4,128,95.0293
16,1024,4,256,113.033
16,1024,4,512,151.264
16,1024,4,1024,221.183
16,1024,4,2048,371.432
16,1024,8,16,80.6617
16,1024,8,32,83.7767
16,1024,8,64,88.6387
16,1024,8,128,97.6317
16,1024,8,256,123.092
16,1024,8,512,169.525
16,1024,8,1024,256.585
16,1024,8,2048,408.031
16,1024,16,16,84.7163
16,1024,16,32,87.8517
16,1024,16,64,95.402
16,1024,16,128,107.828
16,1024,16,256,139.839
16,1024,16,512,196.618
16,1024,16,1024,317.844
16,1024,16,2048,502.026
16,1024,32,16,98.8163
16,1024,32,32,102.475
16,1024,32,64,109.683
16,1024,32,128,128.469
16,1024,32,256,166.954
16,1024,32,512,245.452
16,1024,32,1024,393.151
16,1024,32,2048,676.841
16,1024,64,16,124.362
16,1024,64,32,132.203
16,1024,64,64,147.57
16,1024,64,128,177.375
16,1024,64,256,249.589
16,1024,64,512,385.855
16,1024,64,1024,628.009
16,1024,64,2048,1110.01
16,2048,0,0,234.145
16,2048,1,16,81.28
16,2048,1,32,83.7957
16,2048,1,64,86.7943
16,2048,1,128,99.402
16,2048,1,256,114.23
16,2048,1,512,142.635
16,2048,1,1024,192.202
16,2048,1,2048,285.429
16,2048,2,16,77.6323
16,2048,2,32,80.9923
16,2048,2,64,83.3393
16,2048,2,128,92.245
16,2048,2,256,110.357
16,2048,2,512,146.422
16,2048,2,1024,209.589
16,2048,2,2048,351.326
16,2048,4,16,78.5583
16,2048,4,32,81.1187
16,2048,4,64,85.344
16,2048,4,128,94.9113
16,2048,4,256,112.843
16,2048,4,512,151.083
16,2048,4,1024,220.789
16,2048,4,2048,370.655
16,2048,8,16,80.6077
16,2048,8,32,83.796
16,2048,8,64,88.694
16,2048,8,128,97.6
16,2048,8,256,123.179
16,2048,8,512,169.311
16,2048,8,1024,257.589
16,2048,8,2048,409.344
16,2048,16,16,84.6627
16,2048,16,32,87.9043
16,2048,16,64,95.3483
16,2048,16,128,107.882
16,2048,16,256,140.03
16,2048,16,512,196.448
16,2048,16,1024,318.047
16,2048,16,2048,501.269
16,2048,32,16,98.7947
16,2048,32,32,102.476
16,2048,32,64,109.728
16,2048,32,128,128.405
16,2048,32,256,166.752
16,2048,32,512,246.164
16,2048,32,1024,392.404
16,2048,32,2048,677.015
16,2048,64,16,124.362
16,2048,64,32,132.147
16,2048,64,64,148.172
16,2048,64,128,178.059
16,2048,64,256,249.833
16,2048,64,512,385.395
16,2048,64,1024,629.355
16,2048,64,2048,1108.99
32,0,0,0,81.9627
32,0,1,16,96.9373
32,0,1,32,100.885
32,0,1,64,107.712
32,0,1,128,128.203
32,0,1,256,151.305
32,0,1,512,198.004
32,0,1,1024,298.432
32,0,1,2048,468.299
32,0,2,16,88.3933
32,0,2,32,92.2123
32,0,2,64,99.254
32,0,2,128,111.476
32,0,2,256,139.786
32,0,2,512,193.93
32,0,2,1024,316.256
32,0,2,2048,519.892
32,0,4,16,89.291
32,0,4,32,92.9387
32,0,4,64,99.7013
32,0,4,128,112.908
32,0,4,256,142.699
32,0,4,512,199.594
32,0,4,1024,326.239
32,0,4,2048,539.317
32,0,8,16,90.539
32,0,8,32,95.4767
32,0,8,64,102.71
32,0,8,128,118.016
32,0,8,256,149.832
32,0,8,512,214.453
32,0,8,1024,344.682
32,0,8,2048,577.685
32,0,16,16,98.6993
32,0,16,32,102.432
32,0,16,64,109.706
32,0,16,128,128.361
32,0,16,256,166.591
32,0,16,512,245.909
32,0,16,1024,392.682
32,0,16,2048,677.182
32,0,32,16,110.027
32,0,32,32,117.12
32,0,32,64,129.054
32,0,32,128,155.232
32,0,32,256,206.72
32,0,32,512,324.971
32,0,32,1024,529.428
32,0,32,2048,921.865
32,0,64,16,142.196
32,0,64,32,151.764
32,0,64,64,171.329
32,0,64,128,209.451
32,0,64,256,289.352
32,0,64,512,438.536
32,0,64,1024,716.459
32,0,64,2048,1267.89
32,16,0,0,85.5553
32,16,1,16,96.895
32,16,1,32,100.896
32,16,1,64,107.784
32,16,1,128,128.288
32,16,1,256,151.359
32,16,1,512,197.728
32,16,1,1024,298.496
32,16,1,2048,468.341
32,16,2,16,88.3203
32,16,2,32,92.139
32,16,2,64,99.201
32,16,2,128,111.519
32,16,2,256,139.596
32,16,2,512,193.865
32,16,2,1024,316.65
32,16,2,2048,519.977
32,16,4,16,89.2697
32,16,4,32,93.0357
32,16,4,64,99.69
32,16,4,128,112.853
32,16,4,256,142.74
32,16,4,512,199.422
32,16,4,1024,326.281
32,16,4,2048,538.44
32,16,8,16,90.528
