prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,10.6347
0,0,1,32,10.624
0,0,1,64,10.7197
0,0,1,128,14.4633
0,0,1,256,14.88
0,0,1,512,15.8287
0,0,1,1024,17.589
0,0,1,2048,21.7583
0,0,1,4096,30.197
0,0,1,8192,42.271
0,0,1,16384,67.5927
0,0,2,16,14.9873
0,0,2,32,15.0613
0,0,2,64,15.2637
0,0,2,128,17.6537
0,0,2,256,18.464
0,0,2,512,19.9567
0,0,2,1024,23.5197
0,0,2,2048,32.0643
0,0,2,4096,43.583
0,0,2,8192,67.647
0,0,2,16384,117.523
0,0,4,16,15.1677
0,0,4,32,14.9967
0,0,4,64,15.4137
0,0,4,128,18.1547
0,0,4,256,19.531
0,0,4,512,22.975
0,0,4,1024,30.9433
0,0,4,2048,44.0207
0,0,4,4096,66.7403
0,0,4,8192,115.859
0,0,4,16384,208.998
0,0,8,16,15.1677
0,0,8,32,15.3503
0,0,8,64,16.15
0,0,8,128,19.3913
0,0,8,256,22.634
0,0,8,512,30.3563
0,0,8,1024,44.4153
0,0,8,2048,67.3477
0,0,8,4096,118.356
0,0,8,8192,209.404
0,0,8,16384,353.219
0,0,16,16,15.6477
0,0,16,32,16.4377
0,0,16,64,17.5783
0,0,16,128,22.6653
0,0,16,256,29.237
0,0,16,512,43.8073
0,0,16,1024,66.0257
0,0,16,2048,115.624
0,0,16,4096,207.953
0,0,16,8192,352.749
0,0,16,16384,634.355
0,0,32,16,16.735
0,0,32,32,17.8133
0,0,32,64,20.938
0,0,32,128,31.5087
0,0,32,256,44.2233
0,0,32,512,68.0407
0,0,32,1024,117.192
0,0,32,2048,212.102
0,0,32,4096,356.611
0,0,32,8192,636.745
0,0,32,16384,1200.97
0,0,64,16,22.9543
0,0,64,32,24.896
0,0,64,64,28.863
0,0,64,128,43.7433
0,0,64,256,68.1913
0,0,64,512,116.605
0,0,64,1024,211.805
0,0,64,2048,357.444
0,0,64,4096,637.96
0,0,64,8192,1208.86
0,0,64,16384,2331.85
0,0,128,16,35.263
0,0,128,32,37.2153
0,0,128,64,41.6417
0,0,128,128,67.444
0,0,128,256,115.753
0,0,128,512,208.775
0,0,128,1024,355.396
0,0,128,2048,635.518
0,0,128,4096,1201.64
0,0,128,8192,2345.45
0,0,128,16384,4570.65
0,0,256,16,59.38
0,0,256,32,61.4177
0,0,256,64,68.7883
0,0,256,128,122.899
0,0,256,256,212.934
0,0,256,512,360.42
0,0,256,1024,642.121
0,0,256,2048,1216.3
0,0,256,4096,2331.78
0,0,256,8192,4614.91
0,0,256,16384,9067.35
16,0,0,0,10.933
16,0,1,16,10.773
16,0,1,32,10.7733
16,0,1,64,10.8157
16,0,1,128,13.8877
16,0,1,256,17.973
16,0,1,512,26.154
16,0,1,1024,42.655
16,0,1,2048,75.6793
16,0,1,4096,141.757
16,0,1,8192,273.029
16,0,1,16384,535.337
16,0,2,16,10.7843
16,0,2,32,10.837
16,0,2,64,10.8583
16,0,2,128,14.0583
16,0,2,256,17.9837
16,0,2,512,26.25
16,0,2,1024,42.7937
16,0,2,2048,76.03
16,0,2,4096,141.917
16,0,2,8192,273.946
16,0,2,16384,536.735
16,0,4,16,10.9863
