prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,14.4963
0,0,1,256,24.2237
0,0,1,4096,37.6
0,0,2,32,25.077
0,0,2,512,32.289
0,0,2,8192,58.5713
0,0,4,64,27.04
0,0,4,1024,39.8297
0,0,4,16384,115.904
0,0,8,128,32.31
0,0,8,2048,55.4983
0,0,16,16,27.0187
0,0,16,256,39.1147
0,0,16,4096,111.541
0,0,32,32,29.759
0,0,32,512,61.237
0,0,32,8192,340.586
0,0,64,64,40.8423
0,0,64,1024,151.189
0,0,64,16384,1848.93
0,0,128,128,66.0477
0,0,128,2048,404.48
16,0,0,0,16.4587
16,0,1,128,18.677
16,0,1,2048,74.645
16,0,2,16,16.3413
16,0,2,256,22.4533
16,0,2,4096,133.93
16,0,4,32,16.3203
16,0,4,512,30.155
16,0,4,8192,256.992
16,0,8,64,18.219
16,0,8,1024,64.917
16,0,8,16384,746.186
16,0,16,128,35.968
16,0,16,2048,177.098
16,0,32,16,36.2347
16,0,32,256,65.5363
16,0,32,4096,519.615
16,0,64,32,54.3363
16,0,64,512,170.837
16,0,64,8192,2141.14
16,16,1,32,16.6827
16,16,1,512,29.6853
16,16,1,8192,253.301
16,16,2,64,16.458
16,16,2,1024,44.6617
16,16,2,16384,494.473
16,16,4,128,19.019
16,16,4,2048,74.9967
16,16,8,16,17.9093
16,16,8,256,31.008
16,16,8,4096,201.076
16,16,16,32,28.16
16,16,16,512,65.8343
16,16,16,8192,732.565
16,16,32,64,37.0133
16,16,32,1024,156.01
16,16,32,16384,2015.24
16,16,64,128,82.965
16,16,64,2048,525.524
16,32,0,0,16.853
16,32,1,128,18.763
16,32,1,2048,74.6663
16,32,2,16,16.405
16,32,2,256,22.315
16,32,2,4096,135.018
16,32,4,32,16.309
16,32,4,512,30.0057
16,32,4,8192,257.461
16,32,8,64,18.293
16,32,8,1024,64.6397
16,32,8,16384,748.745
16,32,16,128,35.776
16,32,16,2048,175.669
16,32,32,16,36.096
16,32,32,256,66.1973
16,32,32,4096,522.987
16,32,64,32,54.5383
16,32,64,512,171.52
16,32,64,8192,2141.65
16,64,1,32,16.7253
16,64,1,512,29.8983
16,64,1,8192,252.192
16,64,2,64,16.6613
16,64,2,1024,44.9387
16,64,2,16384,496.724
16,64,4,128,18.8373
16,64,4,2048,75.0287
16,64,8,16,18.08
16,64,8,256,30.9223
16,64,8,4096,201.077
16,64,16,32,28.2453
16,64,16,512,66.6447
16,64,16,8192,694.794
16,64,32,64,36.778
16,64,32,1024,155.637
16,64,32,16384,2007.11
16,64,64,128,82.5713
16,64,64,2048,526.175
16,128,0,0,20.427
16,128,1,128,20.117
16,128,1,2048,74.528
16,128,2,16,18.8477
16,128,2,256,22.39
16,128,2,4096,134.443
16,128,4,32,18.8483
16,128,4,512,30.1123
16,128,4,8192,257.364
16,128,8,64,24.2133
16,128,8,1024,64.629
16,128,8,16384,747.903
16,128,16,128,34.432
16,128,16,2048,178.122
16,128,32,16,38.9227
16,128,32,256,65.9627
16,128,32,4096,537.151
16,128,64,32,58.3573
16,128,64,512,170.272
16,128,64,8192,2145.73
16,256,1,32,22.592
16,256,1,512,29.8987
16,256,1,8192,253.824
16,256,2,64,22.592
16,256,2,1024,44.9273
16,256,2,16384,495.508
16,256,4,128,23.0293
16,256,4,2048,75.3493
16,256,8,16,30.0267
16,256,8,256,31.178
16,256,8,4096,200.65
16,256,16,32,35.0293
16,256,16,512,63.5093
16,256,16,8192,698.431
16,256,32,64,44.4267
16,256,32,1024,161.322
16,256,32,16384,2012.52
