layer,tokens,time_us
act_fn,1,3.12533
act_fn,3,2.976
act_fn,5,2.95467
act_fn,7,3.104
act_fn,9,3.08233
act_fn,11,3.093
act_fn,13,3.17867
act_fn,15,3.12533
act_fn,20,3.09333
act_fn,28,3.11467
act_fn,36,3.584
act_fn,44,3.91467
act_fn,52,4.03167
act_fn,60,4.20267
act_fn,80,3.70133
act_fn,112,4.65067
act_fn,144,5.33333
act_fn,176,6.56
act_fn,208,8.28833
act_fn,240,9.34367
act_fn,272,10.8053
act_fn,304,12.288
act_fn,336,14.7733
act_fn,368,15.093
act_fn,400,16.6717
act_fn,432,18.2187
act_fn,464,19.733
act_fn,496,21.6213
act_fn,528,24.064
act_fn,560,25.0773
act_fn,592,27.0723
act_fn,624,28.2133
act_fn,656,29.376
act_fn,688,30.9123
act_fn,720,32.5337
act_fn,752,33.92
act_fn,784,32.9067
act_fn,816,34.1867
act_fn,848,36.054
act_fn,880,37.7387
act_fn,912,41.739
act_fn,944,43.0507
act_fn,976,44.6193
act_fn,1008,46.1867
act_fn,1040,45.045
act_fn,1072,46.87
act_fn,1104,48.352
act_fn,1136,49.9633
act_fn,1168,53.3017
act_fn,1200,54.624
act_fn,1232,56.3633
act_fn,1264,57.4507
act_fn,1296,57.484
act_fn,1328,58.837
act_fn,1360,60.2133
act_fn,1392,62.1123
act_fn,1424,62.6247
act_fn,1456,63.9137
act_fn,1488,64.7573
act_fn,1520,66.038
act_fn,1552,69.931
act_fn,1584,71.3493
act_fn,1616,72.7353
act_fn,1648,73.8783
act_fn,1680,72.4273
act_fn,1712,73.7813
act_fn,1744,76.032
act_fn,1776,77.3127
act_fn,1808,81.099
act_fn,1840,82.6563
act_fn,1872,83.968
act_fn,1904,85.2063
act_fn,1936,85.0027
act_fn,1968,86.3147
act_fn,2000,87.8407
act_fn,2032,89.6103
down_proj,1,65.9623
down_proj,3,66.5597
down_proj,5,66.2937
down_proj,7,66.752
down_proj,9,67.3603
down_proj,11,66.8263
down_proj,13,67.211
down_proj,15,66.8907
down_proj,20,67.1037
down_proj,28,67.755
down_proj,36,98.475
down_proj,44,98.6553
down_proj,52,99.7217
down_proj,60,70.644
down_proj,80,127.997
down_proj,112,122.472
down_proj,144,176.213
down_proj,176,184.221
down_proj,208,248.968
down_proj,240,253.627
down_proj,272,478.652
down_proj,304,478.562
down_proj,336,478.971
down_proj,368,479.317
down_proj,400,473.004
down_proj,432,473.114
down_proj,464,473.136
down_proj,496,473.279
down_proj,528,480.246
down_proj,560,480.943
down_proj,592,473.547
down_proj,624,473.762
down_proj,656,655.244
down_proj,688,656.912
down_proj,720,658.139
down_proj,752,660.621
down_proj,784,729.559
down_proj,816,729.683
down_proj,848,711.227
down_proj,880,711.108
down_proj,912,937.962
down_proj,944,938.445
down_proj,976,948.227
down_proj,1008,948.252
down_proj,1040,944.854
down_proj,1072,945.03
down_proj,1104,945.047
down_proj,1136,945.251
down_proj,1168,945.127
down_proj,1200,945.126
down_proj,1232,945.512
down_proj,1264,945.847
down_proj,1296,1414.8
down_proj,1328,1415.09
down_proj,1360,1415.28
down_proj,1392,1415.61
down_proj,1424,1415.17
down_proj,1456,1415.52
down_proj,1488,1415.66
down_proj,1520,1415.78
down_proj,1552,1415.39
down_proj,1584,1415.41
down_proj,1616,1415.79
down_proj,1648,1416.11
down_proj,1680,1465.84
down_proj,1712,1453.59
down_proj,1744,1405.64
down_proj,1776,1405.67
down_proj,1808,1405.33
down_proj,1840,1405.53
down_proj,1872,1405.23
down_proj,1904,1405.59
down_proj,1936,1636.13
down_proj,1968,1634.3
down_proj,2000,1636.01
down_proj,2032,1636.67
embedding,1,4.72533
embedding,3,5.29067
embedding,5,5.76033
embedding,7,6.219
embedding,9,6.85867
embedding,11,7.38133
embedding,13,7.98967
embedding,15,8.501
embedding,20,4.01067
embedding,28,4.08567
embedding,36,4.149
embedding,44,4.29833
embedding,52,4.41567
embedding,60,4.50167
embedding,80,4.72533
embedding,112,5.06667
embedding,144,5.34367
embedding,176,5.46133
embedding,208,5.55733
embedding,240,5.781
embedding,272,6.25067
embedding,304,6.42133
embedding,336,6.507
embedding,368,6.677
embedding,400,6.94333
embedding,432,7.178
embedding,464,7.445
embedding,496,7.98933
embedding,528,8.085
embedding,560,8.21367
embedding,592,8.28833
embedding,624,8.40567
embedding,656,8.576
embedding,688,8.88533
embedding,720,9.109
embedding,752,9.54667
embedding,784,9.76033
embedding,816,10.027
embedding,848,10.4857
embedding,880,10.8583
embedding,912,11.0727
embedding,944,11.435
embedding,976,12.032
embedding,1008,12.1813
embedding,1040,12.4587
embedding,1072,12.768
embedding,1104,13.226
embedding,1136,13.4933
embedding,1168,13.8133
embedding,1200,14.176
embedding,1232,14.5283
embedding,1264,15.0187
embedding,1296,15.36
embedding,1328,15.4133
embedding,1360,15.9143
embedding,1392,16.416
embedding,1424,16.4803
embedding,1456,16.9173
embedding,1488,17.2487
embedding,1520,17.4933
embedding,1552,18.08
embedding,1584,18.3253
embedding,1616,18.5813
embedding,1648,18.88
embedding,1680,19.1787
embedding,1712,19.456
embedding,1744,19.5943
embedding,1776,19.883
embedding,1808,20.2563
embedding,1840,20.5337
embedding,1872,20.7787
embedding,1904,21.2373
embedding,1936,21.4507
embedding,1968,21.6107
embedding,2000,21.856
embedding,2032,22.1973
final_layernorm,1,3.104
final_layernorm,3,3.115
final_layernorm,5,3.126
final_layernorm,7,3.06167
final_layernorm,9,3.06133
final_layernorm,11,3.14667
final_layernorm,13,3.17867
final_layernorm,15,3.221
final_layernorm,20,3.38133
final_layernorm,28,3.46667
final_layernorm,36,3.72333
final_layernorm,44,3.872
final_layernorm,52,4.11733
final_layernorm,60,4.52267
final_layernorm,80,4.98167
final_layernorm,112,6.08033
final_layernorm,144,6.208
final_layernorm,176,7.09367
final_layernorm,208,8.45867
final_layernorm,240,9.70667
final_layernorm,272,8.43733
final_layernorm,304,9.38667
final_layernorm,336,9.96267
final_layernorm,368,11.2213
final_layernorm,400,12.907
final_layernorm,432,14.283
final_layernorm,464,15.7547
final_layernorm,496,18.0053
final_layernorm,528,20.6183
final_layernorm,560,22.0483
final_layernorm,592,23.5733
final_layernorm,624,25.0337
final_layernorm,656,24.5477
final_layernorm,688,25.4827
final_layernorm,720,26.677
final_layernorm,752,27.7013
final_layernorm,784,29.8983
final_layernorm,816,31.616
final_layernorm,848,32.565
final_layernorm,880,34.4213
final_layernorm,912,35.5513
final_layernorm,944,37.2903
final_layernorm,976,38.901
final_layernorm,1008,40.2987
final_layernorm,1040,41.8877
final_layernorm,1072,43.477
final_layernorm,1104,44.6293
final_layernorm,1136,45.664
final_layernorm,1168,47.0507
final_layernorm,1200,48.2667
final_layernorm,1232,49.6423
final_layernorm,1264,50.987
final_layernorm,1296,50.709
final_layernorm,1328,52.2667
final_layernorm,1360,52.8637
final_layernorm,1392,55.2213
final_layernorm,1424,56.703
final_layernorm,1456,57.7917
final_layernorm,1488,60.4157
final_layernorm,1520,61.8663
final_layernorm,1552,62.7947
final_layernorm,1584,63.584
final_layernorm,1616,65.0133
final_layernorm,1648,66.5593
final_layernorm,1680,68.1057
final_layernorm,1712,68.885
final_layernorm,1744,67.989
final_layernorm,1776,69.536
final_layernorm,1808,71.0397
final_layernorm,1840,72.8103
final_layernorm,1872,74.0263
final_layernorm,1904,75.3277
final_layernorm,1936,76.8637
final_layernorm,1968,77.8027
final_layernorm,2000,79.264
final_layernorm,2032,80.6503
gate_up_proj,1,131.253
gate_up_proj,3,119.957
gate_up_proj,5,119.445
gate_up_proj,7,120.171
gate_up_proj,9,133.066
gate_up_proj,11,133.066
gate_up_proj,13,133.632
gate_up_proj,15,134.037
