prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,59.6483
0,0,1,32,59.86
0,0,1,64,60.3837
0,0,1,128,61.738
0,0,1,256,63.3277
0,0,1,512,65.5353
0,0,1,1024,69.8563
0,0,1,2048,72.575
0,0,2,16,58.933
0,0,2,32,59.531
0,0,2,64,60.415
0,0,2,128,61.2153
0,0,2,256,65.0777
0,0,2,512,66.9857
0,0,2,1024,71.146
0,0,2,2048,78.9337
0,0,4,16,87.2657
0,0,4,32,88.2337
0,0,4,64,87.3033
0,0,4,128,90.5703
0,0,4,256,94.571
0,0,4,512,96.5227
0,0,4,1024,103.61
0,0,4,2048,117.234
0,0,8,16,95.3117
0,0,8,32,94.8197
0,0,8,64,96.666
0,0,8,128,98.8217
0,0,8,256,101.944
0,0,8,512,106.244
0,0,8,1024,115.066
0,0,8,2048,133.234
0,0,16,16,105.425
0,0,16,32,106.523
0,0,16,64,108.345
0,0,16,128,110.767
0,0,16,256,116.463
0,0,16,512,123.077
0,0,16,1024,139.9
0,0,16,2048,170.836
0,0,32,16,112.899
0,0,32,32,110.872
0,0,32,64,111.724
0,0,32,128,115.953
0,0,32,256,123.427
0,0,32,512,138.502
0,0,32,1024,167.354
0,0,32,2048,212.082
0,0,64,16,123.599
0,0,64,32,121.808
0,0,64,64,126.181
0,0,64,128,131.494
0,0,64,256,147.227
0,0,64,512,169.167
0,0,64,1024,219.444
0,0,64,2048,336.534
0,0,128,16,153.562
0,0,128,32,149.276
0,0,128,64,153.903
0,0,128,128,170.853
0,0,128,256,194.451
0,0,128,512,250.214
0,0,128,1024,362.488
0,0,128,2048,568.839
16,0,0,0,105.304
16,0,1,16,106.552
16,0,1,32,108.89
16,0,1,64,110.126
16,0,1,128,112.72
16,0,1,256,117.415
16,0,1,512,125.808
16,0,1,1024,146.182
16,0,1,2048,177.267
16,0,2,16,107.12
16,0,2,32,109.304
16,0,2,64,109.87
16,0,2,128,113.458
16,0,2,256,118.713
16,0,2,512,126.949
16,0,2,1024,147.526
16,0,2,2048,179.835
16,0,4,16,114.894
16,0,4,32,114.789
16,0,4,64,116.687
16,0,4,128,120.805
16,0,4,256,125.881
16,0,4,512,135.463
16,0,4,1024,157.603
16,0,4,2048,199.516
16,0,8,16,111.777
16,0,8,32,111.855
16,0,8,64,112.824
16,0,8,128,116.836
16,0,8,256,124.513
16,0,8,512,135.983
16,0,8,1024,159.653
16,0,8,2048,198.409
16,0,16,16,113.073
16,0,16,32,110.883
16,0,16,64,111.939
16,0,16,128,116.355
16,0,16,256,123.801
16,0,16,512,138.735
16,0,16,1024,167.302
16,0,16,2048,212.668
16,0,32,16,118.158
16,0,32,32,119.607
16,0,32,64,124.538
16,0,32,128,127.471
16,0,32,256,140.454
16,0,32,512,166.981
16,0,32,1024,205.46
16,0,32,2048,290.869
16,0,64,16,129.732
16,0,64,32,135.365
16,0,64,64,138.108
16,0,64,128,145.775
16,0,64,256,167.676
16,0,64,512,194.289
16,0,64,1024,267.487
16,0,64,2048,407.844
16,16,0,0,106.584
16,16,1,16,106.531
16,16,1,32,108.911
16,16,1,64,110
16,16,1,128,112.259
16,16,1,256,116.794
16,16,1,512,125.733
16,16,1,1024,145.85
16,16,1,2048,175.897
16,16,2,16,106.979
16,16,2,32,109.144
16,16,2,64,109.86
16,16,2,128,113.144
16,16,2,256,117.657
16,16,2,512,126.383
16,16,2,1024,147.195
16,16,2,2048,178.972
16,16,4,16,114.788
16,16,4,32,114.852
16,16,4,64,116.666
16,16,4,128,120.751
16,16,4,256,125.848
16,16,4,512,135.287
16,16,4,1024,157.657
16,16,4,2048,199.643
16,16,8,16,111.621
16,16,8,32,111.79
16,16,8,64,112.77
16,16,8,128,116.942
16,16,8,256,124.452
16,16,8,512,136.132
16,16,8,1024,159.579
16,16,8,2048,198.524
16,16,16,16,112.995
16,16,16,32,110.852
16,16,16,64,111.878
16,16,16,128,115.917
16,16,16,256,123.555
16,16,16,512,138.533
16,16,16,1024,167.417
16,16,16,2048,212.06
16,16,32,16,117.955
16,16,32,32,119.459
16,16,32,64,124.176
16,16,32,128,127.535
16,16,32,256,140.538
16,16,32,512,166.777
16,16,32,1024,205.191
16,16,32,2048,291.4
16,16,64,16,129.635
16,16,64,32,135.001
16,16,64,64,137.966
16,16,64,128,145.636
16,16,64,256,167.783
16,16,64,512,193.616
16,16,64,1024,267.985
16,16,64,2048,408.941
16,32,0,0,106.532
16,32,1,16,106.616
16,32,1,32,108.813
16,32,1,64,110.188
16,32,1,128,112.109
16,32,1,256,116.909
16,32,1,512,125.785
16,32,1,1024,145.69
16,32,1,2048,176.496
16,32,2,16,107.332
16,32,2,32,109.241
16,32,2,64,109.977
16,32,2,128,113.124
16,32,2,256,117.869
16,32,2,512,126.551
16,32,2,1024,147.335
16,32,2,2048,179.398
16,32,4,16,114.945
16,32,4,32,114.797
16,32,4,64,116.592
16,32,4,128,120.423
16,32,4,256,125.773
16,32,4,512,135.397
16,32,4,1024,157.817
16,32,4,2048,199.439
16,32,8,16,111.683
