layer,tokens,time_us
act_fn,1,1.6695
act_fn,3,1.728
act_fn,5,1.75983
act_fn,7,1.76
act_fn,9,1.79733
act_fn,11,1.77067
act_fn,13,1.78717
act_fn,15,1.78667
act_fn,20,1.80817
act_fn,28,1.79767
act_fn,36,1.80267
act_fn,44,1.8135
act_fn,52,1.8295
act_fn,60,1.81883
act_fn,80,1.856
act_fn,112,1.92017
act_fn,144,2.39483
act_fn,176,2.99767
act_fn,208,3.09333
act_fn,240,3.10433
act_fn,272,3.12
act_fn,304,3.22133
act_fn,336,3.44
act_fn,368,4.19217
act_fn,400,4.13883
act_fn,432,4.2565
act_fn,464,4.464
act_fn,496,4.9015
act_fn,528,5.62133
act_fn,560,5.654
act_fn,592,5.80317
act_fn,624,5.89883
act_fn,656,6.123
act_fn,688,6.3575
act_fn,720,6.57617
act_fn,752,6.85333
act_fn,784,7.456
act_fn,816,7.65367
act_fn,848,7.77633
act_fn,880,8.16567
act_fn,912,8.3415
act_fn,944,9.0085
act_fn,976,9.21617
act_fn,1008,9.79217
act_fn,1040,9.98967
act_fn,1072,10.0377
act_fn,1104,10.603
act_fn,1136,11.12
act_fn,1168,12.315
act_fn,1200,11.92
act_fn,1232,11.744
act_fn,1264,11.8777
act_fn,1296,12.411
act_fn,1328,12.2883
act_fn,1360,12.7683
act_fn,1392,12.8538
act_fn,1424,13.6805
act_fn,1456,13.4673
act_fn,1488,14.2403
act_fn,1520,14.6777
act_fn,1552,15.6057
act_fn,1584,16.3843
act_fn,1616,17.1418
act_fn,1648,17.6542
act_fn,1680,18.1763
act_fn,1712,18.9765
act_fn,1744,19.2327
act_fn,1776,20.3737
act_fn,1808,21.2165
act_fn,1840,23.1473
act_fn,1872,23.526
act_fn,1904,24.4755
act_fn,1936,25.9635
act_fn,1968,27.1417
act_fn,2000,27.7502
act_fn,2032,29.3555
attention_norm,1,1.648
attention_norm,3,1.77342
attention_norm,5,1.88808
attention_norm,7,1.80808
attention_norm,9,1.795
attention_norm,11,1.92542
attention_norm,13,1.90683
attention_norm,15,1.94667
attention_norm,20,1.93342
attention_norm,28,1.95733
attention_norm,36,1.95475
attention_norm,44,2.01075
attention_norm,52,1.98392
attention_norm,60,2.01075
attention_norm,80,2.03233
attention_norm,112,2.20275
attention_norm,144,2.26133
attention_norm,176,2.39483
attention_norm,208,2.42683
attention_norm,240,2.42942
attention_norm,272,2.5815
attention_norm,304,2.65333
attention_norm,336,2.69083
attention_norm,368,2.82425
attention_norm,400,2.86425
attention_norm,432,2.93608
attention_norm,464,3.12808
attention_norm,496,3.18408
attention_norm,528,3.21883
attention_norm,560,3.26658
attention_norm,592,3.355
attention_norm,624,3.40542
attention_norm,656,3.29333
attention_norm,688,3.37067
attention_norm,720,3.51467
attention_norm,752,3.45867
attention_norm,784,3.51192
attention_norm,816,3.57883
attention_norm,848,3.62675
attention_norm,880,3.78142
attention_norm,912,3.96817
attention_norm,944,4.07492
attention_norm,976,3.99217
attention_norm,1008,4.08833
attention_norm,1040,4.86392
attention_norm,1072,5.00008
attention_norm,1104,5.06933
attention_norm,1136,5.19775
attention_norm,1168,4.96008
attention_norm,1200,5.0695
attention_norm,1232,5.31467
attention_norm,1264,5.3095
attention_norm,1296,5.82408
attention_norm,1328,5.84008
attention_norm,1360,5.63492
attention_norm,1392,5.667
attention_norm,1424,5.76025
attention_norm,1456,5.792
attention_norm,1488,5.93608
attention_norm,1520,5.96283
attention_norm,1552,5.77608
attention_norm,1584,6.24817
attention_norm,1616,6.25875
attention_norm,1648,6.27492
attention_norm,1680,6.24533
attention_norm,1712,6.29642
attention_norm,1744,6.45067
attention_norm,1776,6.483
attention_norm,1808,6.52817
attention_norm,1840,6.58433
attention_norm,1872,6.62958
attention_norm,1904,6.66167
attention_norm,1936,6.79475
attention_norm,1968,6.81617
attention_norm,2000,6.96275
attention_norm,2032,6.93358
down_proj,1,10.966
down_proj,3,43.3295
down_proj,5,43.0685
down_proj,7,43.4523
down_proj,9,43.3508
down_proj,11,43.3992
down_proj,13,43.9163
