prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,6.27167
0,0,1,32,6.292
0,0,1,64,8.01067
0,0,1,128,10.7513
0,0,1,256,11.041
0,0,1,512,11.4343
0,0,1,1024,12.1287
0,0,1,2048,13.5467
0,0,1,4096,20.8003
0,0,1,8192,27.9787
0,0,1,16384,42.1123
0,0,2,16,10.0583
0,0,2,32,9.98333
0,0,2,64,11.52
0,0,2,128,13.6213
0,0,2,256,14.0057
0,0,2,512,14.9223
0,0,2,1024,17.76
0,0,2,2048,24.8847
0,0,2,4096,34.944
0,0,2,8192,54.9123
0,0,2,16384,96.4053
0,0,4,16,10.133
0,0,4,32,10.293
0,0,4,64,11.606
0,0,4,128,13.888
0,0,4,256,14.72
0,0,4,512,17.088
0,0,4,1024,24.181
0,0,4,2048,34.0057
0,0,4,4096,53.9733
0,0,4,8192,95.7333
0,0,4,16384,177.558
0,0,8,16,10.5603
0,0,8,32,10.6567
0,0,8,64,12.32
0,0,8,128,14.5927
0,0,8,256,18.8483
0,0,8,512,23.3387
0,0,8,1024,33.739
0,0,8,2048,53.781
0,0,8,4096,94.9763
0,0,8,8192,176.246
0,0,8,16384,333.633
0,0,16,16,10.5597
0,0,16,32,10.8907
0,0,16,64,12.97
0,0,16,128,19.1257
0,0,16,256,23.7977
0,0,16,512,33.5997
0,0,16,1024,54.8583
0,0,16,2048,97.483
0,0,16,4096,178.987
0,0,16,8192,334.827
0,0,16,16384,651.479
0,0,32,16,12.48
0,0,32,32,13.5147
0,0,32,64,16.1387
0,0,32,128,21.6217
0,0,32,256,31.755
0,0,32,512,55.1997
0,0,32,1024,97.003
0,0,32,2048,178.656
0,0,32,4096,342.763
0,0,32,8192,659.138
0,0,32,16384,1290.71
0,0,64,16,16.8853
0,0,64,32,18.261
0,0,64,64,23.841
0,0,64,128,34.3253
0,0,64,256,54.6773
0,0,64,512,96.139
0,0,64,1024,179.253
0,0,64,2048,343.105
0,0,64,4096,666.54
0,0,64,8192,1306.41
0,0,64,16384,2584.57
0,0,128,16,22.2613
0,0,128,32,24.576
0,0,128,64,34.3887
0,0,128,128,55.382
0,0,128,256,98.9877
0,0,128,512,186.166
0,0,128,1024,358.252
0,0,128,2048,712.322
0,0,128,4096,1399
0,0,128,8192,2746.29
0,0,128,16384,5449.11
16,0,0,0,8.16
16,0,1,16,8.09567
16,0,1,32,8.04267
16,0,1,64,8.08533
16,0,1,128,10.7733
16,0,1,256,14.293
16,0,1,512,21.1417
16,0,1,1024,35.2113
16,0,1,2048,63.2537
16,0,1,4096,119.499
16,0,1,8192,231.457
16,0,1,16384,460.683
16,0,2,16,7.947
16,0,2,32,7.979
16,0,2,64,7.936
16,0,2,128,10.7943
16,0,2,256,14.1867
16,0,2,512,21.1627
16,0,2,1024,35.1893
16,0,2,2048,63.3067
16,0,2,4096,119.445
16,0,2,8192,233.45
16,0,2,16384,474.977
16,0,4,16,8.00033
16,0,4,32,8.04267
16,0,4,64,8.09633
16,0,4,128,10.8053
16,0,4,256,14.261
16,0,4,512,21.1947
16,0,4,1024,35.3067
16,0,4,2048,64.0963
16,0,4,4096,121.27
16,0,4,8192,240.683
16,0,4,16384,479.393
16,0,8,16,12.9067
16,0,8,32,12.96
16,0,8,64,13.1417
16,0,8,128,19.04
16,0,8,256,26.101
16,0,8,512,40.2987
16,0,8,1024,68.8
16,0,8,2048,126.251
16,0,8,4096,241.546
16,0,8,8192,480.161
16,0,8,16384,952.215
16,0,16,16,22.0267
16,0,16,32,22.3357
16,0,16,64,22.5603
16,0,16,128,35.168
16,0,16,256,49.0667
16,0,16,512,77.3327
16,0,16,1024,133.995
16,0,16,2048,245.995
16,0,16,4096,471.755
16,0,16,8192,932.674
16,0,16,16384,1859.37
16,0,32,16,36.0637
16,0,32,32,36.2987
16,0,32,64,37.0347
16,0,32,128,59.7013
16,0,32,256,84.7573
16,0,32,512,133.899
16,0,32,1024,232.235
16,0,32,2048,428.203
16,0,32,4096,834.53
16,0,32,8192,1642.95
16,0,32,16384,3251.93
16,0,64,16,64.1173
16,0,64,32,64.7143
16,0,64,64,65.92
16,0,64,128,109.035
16,0,64,256,155.243
16,0,64,512,247.211
16,0,64,1024,429.761
16,0,64,2048,812.343
16,0,64,4096,1699.59
16,0,64,8192,3372.76
16,0,64,16384,6758.55
16,16,0,0,8.416
16,16,1,16,8.36333
16,16,1,32,8.33
16,16,1,64,8.39467
16,16,1,128,10.795
16,16,1,256,14.251
16,16,1,512,21.1943
16,16,1,1024,35.0827
16,16,1,2048,63.0933
16,16,1,4096,119.381
16,16,1,8192,231.712
16,16,1,16384,460.908
16,16,2,16,8.224
16,16,2,32,8.17067
16,16,2,64,8.30933
16,16,2,128,10.7523
16,16,2,256,14.187
16,16,2,512,21.1203
16,16,2,1024,35.1787
16,16,2,2048,63.1677
16,16,2,4096,119.531
16,16,2,8192,234.155
16,16,2,16384,474.272
16,16,4,16,8.23467
16,16,4,32,8.27767
16,16,4,64,8.42667
16,16,4,128,10.8803
16,16,4,256,14.2293
16,16,4,512,21.2263
16,16,4,1024,35.2423
16,16,4,2048,64.1493
16,16,4,4096,121.696
16,16,4,8192,241.43
16,16,4,16384,477.686
16,16,8,16,13.109
16,16,8,32,13.2587
16,16,8,64,13.5143
16,16,8,128,19.0933
16,16,8,256,26.101
16,16,8,512,40.2667
16,16,8,1024,68.854
16,16,8,2048,126.208
16,16,8,4096,241.44
16,16,8,8192,480.171
16,16,8,16384,952.054
16,16,16,16,22.4533
16,16,16,32,22.4323
16,16,16,64,22.891
16,16,16,128,35.1147
16,16,16,256,49.184
16,16,16,512,77.3977
16,16,16,1024,133.974
16,16,16,2048,246.218
16,16,16,4096,471.445
16,16,16,8192,938.754
16,16,16,16384,1867.98
16,16,32,16,36.1067
16,16,32,32,36.5013
16,16,32,64,37.088
16,16,32,128,59.6903
16,16,32,256,84.7043
16,16,32,512,134.165
16,16,32,1024,232.565
16,16,32,2048,428.331
16,16,32,4096,833.58
16,16,32,8192,1640.69
16,16,32,16384,3262.45
16,16,64,16,64.3417
16,16,64,32,64.854
16,16,64,64,66.3363
16,16,64,128,108.885
16,16,64,256,155.222
16,16,64,512,247.158
16,16,64,1024,429.804
16,16,64,2048,813.473
16,16,64,4096,1699.75
16,16,64,8192,3371.15
16,16,64,16384,6782.25
16,32,0,0,8.43667
16,32,1,16,8.42667
16,32,1,32,8.352
16,32,1,64,8.38333
16,32,1,128,10.7413
16,32,1,256,14.2293
16,32,1,512,21.2057
16,32,1,1024,35.115
16,32,1,2048,63.222
16,32,1,4096,119.435
16,32,1,8192,231.328
16,32,1,16384,460.353
16,32,2,16,8.192
16,32,2,32,8.256
16,32,2,64,8.256
16,32,2,128,10.7943
16,32,2,256,14.176
16,32,2,512,21.0877
16,32,2,1024,35.072
16,32,2,2048,63.3493
16,32,2,4096,119.552
16,32,2,8192,235.008
16,32,2,16384,473.355
16,32,4,16,8.30933
16,32,4,32,8.27733
16,32,4,64,8.448
16,32,4,128,10.7947
16,32,4,256,14.2397
16,32,4,512,21.1843
16,32,4,1024,35.2857
16,32,4,2048,64.1923
16,32,4,4096,122.261
16,32,4,8192,241.259
16,32,4,16384,480.46
16,32,8,16,13.141
16,32,8,32,13.2903
16,32,8,64,13.3867
16,32,8,128,19.0617
16,32,8,256,25.984
16,32,8,512,40.2453
16,32,8,1024,68.992
16,32,8,2048,126.315
16,32,8,4096,241.536
16,32,8,8192,480.129
16,32,8,16384,950.411
16,32,16,16,22.358
16,32,16,32,22.5383
16,32,16,64,22.8803
16,32,16,128,35.1363
16,32,16,256,49.2587
16,32,16,512,76.8313
16,32,16,1024,134.101
