prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,35.9047
0,0,1,32,36.34
0,0,1,64,37.686
0,0,1,128,38.5817
0,0,1,256,41.5363
0,0,1,512,45.204
0,0,1,1024,53.631
0,0,1,2048,63.2843
0,0,2,16,88.6193
0,0,2,32,90.9003
0,0,2,64,92.607
0,0,2,128,100.374
0,0,2,256,53.6957
0,0,2,512,61.0247
0,0,2,1024,78.592
0,0,2,2048,114.741
0,0,4,16,90.08
0,0,4,32,92.086
0,0,4,64,46.6757
0,0,4,128,50.5717
0,0,4,256,57.5257
0,0,4,512,67.9673
0,0,4,1024,92.3193
0,0,4,2048,145.613
0,0,8,16,91.796
0,0,8,32,94.1553
0,0,8,64,49.2493
0,0,8,128,55.521
0,0,8,256,66.314
0,0,8,512,85.685
0,0,8,1024,133.45
0,0,8,2048,210.859
0,0,16,16,95.6247
0,0,16,32,57.2463
0,0,16,64,56.671
0,0,16,128,64.5343
0,0,16,256,83.6597
0,0,16,512,127.188
0,0,16,1024,198.494
0,0,16,2048,353.226
0,0,32,16,62.1753
0,0,32,32,67.456
0,0,32,64,70.9543
0,0,32,128,81.1523
0,0,32,256,109.698
0,0,32,512,159.028
0,0,32,1024,255.639
0,0,32,2048,467.55
0,0,64,16,93.8553
0,0,64,32,104.521
0,0,64,64,114.078
0,0,64,128,126.848
0,0,64,256,175.104
0,0,64,512,278.207
0,0,64,1024,460.076
0,0,64,2048,898.923
0,0,128,16,189.438
0,0,128,32,184.458
0,0,128,64,209.952
0,0,128,128,260.971
0,0,128,256,355.603
0,0,128,512,539.774
0,0,128,1024,894.505
0,0,128,2048,1762.16
16,0,0,0,46.5817
16,0,1,16,97.9287
16,0,1,32,59.5327
16,0,1,64,59.3057
16,0,1,128,70.977
16,0,1,256,90.3133
16,0,1,512,132.844
16,0,1,1024,202.89
16,0,1,2048,353.377
16,0,2,16,97.4283
16,0,2,32,59.1997
16,0,2,64,59.2223
16,0,2,128,68.0843
16,0,2,256,87.8827
16,0,2,512,133.793
16,0,2,1024,211.519
16,0,2,2048,368.606
16,0,4,16,98.3883
16,0,4,32,59.7653
16,0,4,64,60.139
16,0,4,128,68.852
16,0,4,256,86.3987
16,0,4,512,130.91
16,0,4,1024,193.173
16,0,4,2048,336.436
16,0,8,16,99.318
16,0,8,32,60.9603
16,0,8,64,61.6437
16,0,8,128,71.4023
16,0,8,256,93.696
16,0,8,512,139.382
16,0,8,1024,220.853
16,0,8,2048,395.477
16,0,16,16,62.1343
16,0,16,32,67.4357
16,0,16,64,71.275
16,0,16,128,81.1523
16,0,16,256,109.855
16,0,16,512,159.115
16,0,16,1024,256.768
16,0,16,2048,469.235
16,0,32,16,75.0603
16,0,32,32,79.6267
16,0,32,64,84.885
