prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,7.50867
0,0,1,64,9.50433
0,0,1,256,13.4397
0,0,1,1024,14.57
0,0,1,4096,25.3863
0,0,1,16384,58.0257
0,0,2,32,11.9037
0,0,2,128,16.523
0,0,2,512,18.6993
0,0,2,2048,37.7377
0,0,2,8192,88.5107
0,0,4,16,11.8713
0,0,4,64,13.6957
0,0,4,256,18.3777
0,0,4,1024,36.607
0,0,4,4096,91.6573
0,0,4,16384,305.413
0,0,8,32,12.64
0,0,8,128,18.5273
0,0,8,512,35.604
0,0,8,2048,87.4763
0,0,8,8192,303.162
0,0,16,16,12.8313
0,0,16,64,16.714
0,0,16,256,35.9357
0,0,16,1024,89.7047
0,0,16,4096,306.533
0,0,16,16384,1148.47
0,0,32,32,17.2793
0,0,32,128,32.5757
0,0,32,512,89.246
0,0,32,2048,305.167
0,0,32,8192,1154.07
0,0,64,16,21.28
0,0,64,64,34.2713
0,0,64,256,90.4837
0,0,64,1024,310.886
0,0,64,4096,1153.48
0,0,64,16384,4516.57
0,0,128,32,37.2907
0,0,128,128,97.1297
0,0,128,512,319.514
0,0,128,2048,1163.18
0,0,128,8192,4541.33
16,0,0,0,9.57833
16,0,1,32,9.91967
16,0,1,128,13.0343
16,0,1,512,25.0023
16,0,1,2048,73.439
16,0,1,8192,268.411
16,0,2,16,9.97333
16,0,2,64,10.123
16,0,2,256,17.2267
16,0,2,1024,41.7703
16,0,2,4096,139.24
16,0,2,16384,532.598
16,0,4,32,15.5193
16,0,4,128,22.069
16,0,4,512,43.9997
16,0,4,2048,91.1877
16,0,4,8192,284.485
16,0,8,16,20.8423
16,0,8,64,21.1197
16,0,8,256,43.999
16,0,8,1024,92.553
16,0,8,4096,285.477
16,0,8,16384,1072.44
16,0,16,32,32.2447
16,0,16,128,51.1133
16,0,16,512,101.321
16,0,16,2048,294.693
16,0,16,8192,1080.85
16,0,32,16,53.599
16,0,32,64,55.4337
16,0,32,256,118.302
16,0,32,1024,312.421
16,0,32,4096,1086.31
16,0,32,16384,4241.15
16,0,64,32,96.9583
16,0,64,128,159.282
16,0,64,512,364.484
16,0,64,2048,1169.74
16,0,64,8192,4783.52
16,16,0,0,9.74933
16,16,1,32,10.122
16,16,1,128,13.024
16,16,1,512,25.0023
16,16,1,2048,73.4067
16,16,1,8192,267.995
16,16,2,16,10.0793
16,16,2,64,10.3137
16,16,2,256,17.2367
16,16,2,1024,41.8237
16,16,2,4096,139.389
16,16,2,16384,533.1
16,16,4,32,15.69
16,16,4,128,22.0363
16,16,4,512,43.7113
16,16,4,2048,92.126
16,16,4,8192,284.709
16,16,8,16,21.1193
16,16,8,64,21.525
16,16,8,256,43.7547
16,16,8,1024,92.4673
16,16,8,4096,286.053
16,16,8,16384,1072.67
16,16,16,32,32.405
16,16,16,128,50.9427
16,16,16,512,101.566
16,16,16,2048,294.789
16,16,16,8192,1081.27
16,16,32,16,53.3963
16,16,32,64,55.6363
16,16,32,256,118.547
16,16,32,1024,311.536
16,16,32,4096,1085.53
16,16,32,16384,4243.05
16,16,64,32,96.905
16,16,64,128,159.176
16,16,64,512,364.057
16,16,64,2048,1173.53
16,16,64,8192,4756.71
16,32,0,0,9.82367
16,32,1,32,10.133
16,32,1,128,13.0553
16,32,1,512,25.0233
16,32,1,2048,73.2997
16,32,1,8192,268.208
16,32,2,16,10.144
16,32,2,64,10.3247
16,32,2,256,17.2043
16,32,2,1024,41.7377
16,32,2,4096,139.337
16,32,2,16384,533.099
16,32,4,32,15.6907
16,32,4,128,22.0693
16,32,4,512,44.0413
16,32,4,2048,91.689
16,32,4,8192,285.51
16,32,8,16,21.162
16,32,8,64,21.5993
16,32,8,256,44.1593
16,32,8,1024,93.097
16,32,8,4096,285.862
16,32,8,16384,1073.53
16,32,16,32,32.4367
16,32,16,128,50.6017
16,32,16,512,101.587
16,32,16,2048,295.163
16,32,16,8192,1080.81
16,32,32,16,53.4923
16,32,32,64,55.423
16,32,32,256,118.43
16,32,32,1024,311.29
16,32,32,4096,1086.45
16,32,32,16384,4237.92
16,32,64,32,96.894
16,32,64,128,159.41
16,32,64,512,364.889
16,32,64,2048,1172.74
16,32,64,8192,4751.83
16,64,0,0,9.84533
16,64,1,32,10.1973
16,64,1,128,13.056
16,64,1,512,25.0343
16,64,1,2048,73.4283
16,64,1,8192,268.348
16,64,2,16,10.3253
16,64,2,64,10.5063
16,64,2,256,17.2797
16,64,2,1024,41.791
16,64,2,4096,139.325
16,64,2,16384,532.94
16,64,4,32,15.9243
16,64,4,128,22.0473
16,64,4,512,43.946
16,64,4,2048,91.8703
16,64,4,8192,284.208
16,64,8,16,21.269
16,64,8,64,21.8017
16,64,8,256,44.1917
16,64,8,1024,93.054
