prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,6.122
0,0,1,32,6.17567
0,0,1,64,7.82867
0,0,1,128,10.6023
0,0,1,256,10.8683
0,0,1,512,11.2853
0,0,1,1024,11.8277
0,0,1,2048,13.0237
0,0,1,4096,15.4867
0,0,1,8192,24.766
0,0,1,16384,31.8697
0,0,2,16,10.1007
0,0,2,32,10.0997
0,0,2,64,11.487
0,0,2,128,13.556
0,0,2,256,13.8453
0,0,2,512,14.3253
0,0,2,1024,15.3907
0,0,2,2048,18.7077
0,0,2,4096,27.358
0,0,2,8192,37.7883
0,0,2,16384,57.4037
0,0,4,16,10.0897
0,0,4,32,10.0683
0,0,4,64,11.572
0,0,4,128,13.642
0,0,4,256,13.9833
0,0,4,512,14.868
0,0,4,1024,17.471
0,0,4,2048,24.9803
0,0,4,4096,35.325
0,0,4,8192,55.1637
0,0,4,16384,97.347
0,0,8,16,10.2927
0,0,8,32,10.218
0,0,8,64,11.6577
0,0,8,128,13.95
0,0,8,256,14.6973
0,0,8,512,17.0447
0,0,8,1024,23.988
0,0,8,2048,34.0777
0,0,8,4096,54.1083
0,0,8,8192,98.329
0,0,8,16384,179.358
0,0,16,16,10.3463
0,0,16,32,10.581
0,0,16,64,11.882
0,0,16,128,14.4943
0,0,16,256,18.772
0,0,16,512,23.1667
0,0,16,1024,33.9287
0,0,16,2048,53.681
0,0,16,4096,96.441
0,0,16,8192,178.024
0,0,16,16384,338.406
0,0,32,16,10.8257
0,0,32,32,11.1243
0,0,32,64,13.3743
0,0,32,128,19.6783
0,0,32,256,24.6917
0,0,32,512,34.2913
0,0,32,1024,54.716
0,0,32,2048,100.495
0,0,32,4096,182.824
0,0,32,8192,338.524
0,0,32,16384,657.679
0,0,64,16,12.4673
0,0,64,32,13.0873
0,0,64,64,16.212
0,0,64,128,21.576
0,0,64,256,31.7627
0,0,64,512,55.11
0,0,64,1024,95.769
0,0,64,2048,180.349
0,0,64,4096,343.666
0,0,64,8192,659.856
0,0,64,16384,1295.75
0,0,128,16,16.7777
0,0,128,32,18.1537
0,0,128,64,23.881
0,0,128,128,34.1203
0,0,128,256,54.4177
0,0,128,512,96.5587
0,0,128,1024,178.089
0,0,128,2048,346.567
0,0,128,4096,669.754
0,0,128,8192,1321.96
0,0,128,16384,2601.2
16,0,0,0,8.21333
16,0,1,16,8.16967
16,0,1,32,8.28733
16,0,1,64,8.20133
16,0,1,128,10.815
16,0,1,256,14.292
