prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,58.5483
0,0,1,32,56.9277
0,0,1,64,58.0363
0,0,1,128,58.783
0,0,1,256,60.6513
0,0,1,512,63.2623
0,0,1,1024,69.4297
0,0,1,2048,75.2953
0,0,2,16,61.674
0,0,2,32,62.7737
0,0,2,64,62.3053
0,0,2,128,63.0827
0,0,2,256,65.0343
0,0,2,512,68.0323
0,0,2,1024,72.4807
0,0,2,2048,80.0107
0,0,4,16,87.5963
0,0,4,32,87.7133
0,0,4,64,87.2093
0,0,4,128,89.399
0,0,4,256,91.989
0,0,4,512,95.179
0,0,4,1024,102.656
0,0,4,2048,115.19
0,0,8,16,93.9737
0,0,8,32,94.3877
0,0,8,64,96.2253
0,0,8,128,96.2337
0,0,8,256,101.269
0,0,8,512,104.79
0,0,8,1024,113.324
0,0,8,2048,130.988
0,0,16,16,104.929
0,0,16,32,106.559
0,0,16,64,108.139
0,0,16,128,110.711
0,0,16,256,116.076
0,0,16,512,123.221
0,0,16,1024,138.602
0,0,16,2048,169.133
0,0,32,16,112.16
0,0,32,32,111.061
0,0,32,64,112.279
0,0,32,128,116.802
0,0,32,256,124.119
0,0,32,512,137.077
0,0,32,1024,166.713
0,0,32,2048,208.715
0,0,64,16,122.807
0,0,64,32,120.524
0,0,64,64,124.739
0,0,64,128,129.77
0,0,64,256,143.244
0,0,64,512,167.476
0,0,64,1024,214.39
0,0,64,2048,328.052
0,0,128,16,145.545
0,0,128,32,141.72
0,0,128,64,147.273
0,0,128,128,160.427
0,0,128,256,187.243
0,0,128,512,240.555
0,0,128,1024,351.275
0,0,128,2048,554.518
16,0,0,0,104.853
16,0,1,16,106.891
16,0,1,32,109.023
16,0,1,64,109.142
16,0,1,128,112.395
16,0,1,256,117.396
16,0,1,512,125.568
16,0,1,1024,144.17
16,0,1,2048,173.323
16,0,2,16,106.559
16,0,2,32,107.959
16,0,2,64,109.375
16,0,2,128,112.832
16,0,2,256,117.844
16,0,2,512,126.636
16,0,2,1024,144.767
16,0,2,2048,176.929
16,0,4,16,113.206
16,0,4,32,113.793
16,0,4,64,115.36
16,0,4,128,119.509
16,0,4,256,125.173
16,0,4,512,134.058
16,0,4,1024,154.839
16,0,4,2048,195.074
16,0,8,16,109.422
16,0,8,32,111.659
16,0,8,64,111.499
16,0,8,128,115.466
16,0,8,256,122.358
16,0,8,512,132.756
16,0,8,1024,155.84
16,0,8,2048,193.984
16,0,16,16,112.138
16,0,16,32,110.944
16,0,16,64,112.266
16,0,16,128,116.693
16,0,16,256,123.743
16,0,16,512,137.089
16,0,16,1024,166.155
16,0,16,2048,208.726
16,0,32,16,116.918
16,0,32,32,118.082
16,0,32,64,121.814
16,0,32,128,125.729
16,0,32,256,138.668
16,0,32,512,164.149
16,0,32,1024,201.313
16,0,32,2048,283.233
16,0,64,16,128.322
16,0,64,32,134.529
16,0,64,64,137.556
16,0,64,128,144.342
16,0,64,256,163.874
16,0,64,512,191.808
16,0,64,1024,262.509
