prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,66.5917
0,0,1,32,69.162
0,0,1,64,69.824
0,0,1,128,68.4807
0,0,1,256,71.9887
0,0,1,512,80.895
0,0,1,1024,88.2873
0,0,1,2048,89.0657
0,0,2,16,65.6223
0,0,2,32,66.944
0,0,2,64,69.3433
0,0,2,128,71.9787
0,0,2,256,76.373
0,0,2,512,87.947
0,0,2,1024,109.652
0,0,2,2048,143.701
0,0,4,16,67.1677
0,0,4,32,69.4727
0,0,4,64,71.6263
0,0,4,128,73.0243
0,0,4,256,81.1407
0,0,4,512,95.884
0,0,4,1024,122.422
0,0,4,2048,164.096
0,0,8,16,70.6673
0,0,8,32,72.6407
0,0,8,64,73.6427
0,0,8,128,78.8477
0,0,8,256,91.7087
0,0,8,512,114.452
0,0,8,1024,151.809
0,0,8,2048,222.411
0,0,16,16,77.8863
0,0,16,32,77.7497
0,0,16,64,83.712
0,0,16,128,92.1807
0,0,16,256,109.92
0,0,16,512,143.956
0,0,16,1024,211.317
0,0,16,2048,346.914
0,0,32,16,84.788
0,0,32,32,90.421
0,0,32,64,98.56
0,0,32,128,112.288
0,0,32,256,146.602
0,0,32,512,208.469
0,0,32,1024,331.338
0,0,32,2048,517.493
0,0,64,16,112.48
0,0,64,32,119.649
0,0,64,64,133.377
0,0,64,128,160.267
0,0,64,256,217.854
0,0,64,512,339.008
0,0,64,1024,541.184
0,0,64,2048,975.209
0,0,128,16,196.715
0,0,128,32,210.283
0,0,128,64,241.525
0,0,128,128,300.108
0,0,128,256,404.064
0,0,128,512,607.124
0,0,128,1024,1018.86
0,0,128,2048,1752.97
16,0,0,0,73.3227
16,0,1,16,82.8247
16,0,1,32,83.3183
16,0,1,64,90.102
16,0,1,128,102.314
16,0,1,256,117.345
16,0,1,512,146.347
16,0,1,1024,202.515
16,0,1,2048,297.58
16,0,2,16,78.6983
16,0,2,32,78.9977
16,0,2,64,84.5223
16,0,2,128,94.23
16,0,2,256,112.137
16,0,2,512,149.216
16,0,2,1024,219.902
16,0,2,2048,367.433
16,0,4,16,78.8477
16,0,4,32,80.7797
16,0,4,64,86.3673
16,0,4,128,97.1
16,0,4,256,118.218
16,0,4,512,158.41
16,0,4,1024,230.911
16,0,4,2048,387.913
16,0,8,16,81.323
16,0,8,32,83.68
16,0,8,64,90.8363
16,0,8,128,100.907
16,0,8,256,129.428
16,0,8,512,177.301
16,0,8,1024,266.856
16,0,8,2048,437.481
16,0,16,16,84.8637
16,0,16,32,90.4097
16,0,16,64,98.516
16,0,16,128,112.225
16,0,16,256,146.346
16,0,16,512,208.456
16,0,16,1024,331.946
16,0,16,2048,518.069
16,0,32,16,99.5957
16,0,32,32,105.043
16,0,32,64,113.994
16,0,32,128,134.828
16,0,32,256,174.55
16,0,32,512,258.313
16,0,32,1024,406.004
16,0,32,2048,694.08
16,0,64,16,129.322
16,0,64,32,137.718
16,0,64,64,155.487
16,0,64,128,189.78
16,0,64,256,265.59
16,0,64,512,396.352
16,0,64,1024,652.31
16,0,64,2048,1166.78
16,16,0,0,75.4333
16,16,1,16,82.89
16,16,1,32,83.392
16,16,1,64,90.0893
16,16,1,128,102.345
16,16,1,256,117.548
16,16,1,512,146.123
16,16,1,1024,202.143
16,16,1,2048,297.908
16,16,2,16,78.7213
16,16,2,32,78.998
16,16,2,64,84.4897
16,16,2,128,94.2087
16,16,2,256,112.457
16,16,2,512,149.12
16,16,2,1024,219.56
16,16,2,2048,367.062
16,16,4,16,78.7953
16,16,4,32,80.6827
16,16,4,64,86.2927
16,16,4,128,97.035
16,16,4,256,118.614
16,16,4,512,158.656
16,16,4,1024,230.464
16,16,4,2048,387.518
16,16,8,16,81.365
16,16,8,32,83.6587
16,16,8,64,90.911
16,16,8,128,100.915
16,16,8,256,129.503
16,16,8,512,177.258
16,16,8,1024,266.72
16,16,8,2048,437.823
16,16,16,16,84.7897
16,16,16,32,90.494
16,16,16,64,98.43
16,16,16,128,112.309
16,16,16,256,146.624
16,16,16,512,208.523
16,16,16,1024,332.084
16,16,16,2048,518.59
16,16,32,16,99.4553
16,16,32,32,104.939
16,16,32,64,114.196
