prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,61.6643
0,0,1,32,61.599
0,0,1,64,61.759
0,0,1,128,61.591
0,0,1,256,58.0057
0,0,1,512,58.4517
0,0,1,1024,57.514
0,0,1,2048,58.8687
0,0,2,16,71.1143
0,0,2,32,71.1253
0,0,2,64,71.3057
0,0,2,128,71.1237
0,0,2,256,62.303
0,0,2,512,62.0163
0,0,2,1024,62.4533
0,0,2,2048,62.6563
0,0,4,16,62.816
0,0,4,32,62.7203
0,0,4,64,62.8057
0,0,4,128,62.8367
0,0,4,256,63.913
0,0,4,512,63.7883
0,0,4,1024,63.5007
0,0,4,2048,63.745
0,0,8,16,65.515
0,0,8,32,65.43
0,0,8,64,65.473
0,0,8,128,65.5037
0,0,8,256,67.3613
0,0,8,512,66.9123
0,0,8,1024,65.9313
0,0,8,2048,67.4773
0,0,16,16,68.0533
0,0,16,32,68.0643
0,0,16,64,68.096
0,0,16,128,68.2137
0,0,16,256,71.8077
0,0,16,512,71.5837
0,0,16,1024,71.2323
0,0,16,2048,72.4793
0,0,32,16,76.9057
0,0,32,32,77.1217
0,0,32,64,76.9703
0,0,32,128,76.9287
0,0,32,256,79.457
0,0,32,512,80.4493
0,0,32,1024,78.5697
0,0,32,2048,79.989
0,0,64,16,103.285
0,0,64,32,103.317
0,0,64,64,103.594
0,0,64,128,103.243
0,0,64,256,103.53
0,0,64,512,103.723
0,0,64,1024,97.4497
0,0,64,2048,98.796
0,0,128,16,229.171
0,0,128,32,230.174
0,0,128,64,229.909
0,0,128,128,229.386
0,0,128,256,237.866
0,0,128,512,239.584
0,0,128,1024,239.464
0,0,128,2048,241.621
16,0,0,0,68.064
16,0,1,16,74.1007
16,0,1,32,74.1767
16,0,1,64,74.1973
16,0,1,128,74.218
16,0,1,256,78.2203
16,0,1,512,78.9757
16,0,1,1024,79.594
16,0,1,2048,80.6603
16,0,2,16,69.5037
16,0,2,32,69.4923
16,0,2,64,69.5153
16,0,2,128,69.505
16,0,2,256,72.9803
16,0,2,512,73.184
16,0,2,1024,74.0377
16,0,2,2048,75.2213
16,0,4,16,69.6227
16,0,4,32,69.6433
16,0,4,64,69.6757
16,0,4,128,69.6003
16,0,4,256,74.0047
16,0,4,512,73.0447
16,0,4,1024,74.7737
16,0,4,2048,75.115
16,0,8,16,70.839
16,0,8,32,70.8797
16,0,8,64,70.8477
16,0,8,128,70.881
16,0,8,256,74.3367
16,0,8,512,74.8593
16,0,8,1024,74.7833
16,0,8,2048,76.1397
16,0,16,16,76.9613
16,0,16,32,76.927
16,0,16,64,76.8543
16,0,16,128,77.0137
16,0,16,256,79.4443
16,0,16,512,80.4387
16,0,16,1024,78.5067
16,0,16,2048,80.009
16,0,32,16,88.053
16,0,32,32,88.0427
16,0,32,64,88
16,0,32,128,87.9987
16,0,32,256,88.4487
16,0,32,512,89.4613
16,0,32,1024,86.8383
16,0,32,2048,88.1913
16,0,64,16,121.173
16,0,64,32,120.897
16,0,64,64,120.959
16,0,64,128,120.8
16,0,64,256,121.666
16,0,64,512,122.292
16,0,64,1024,114.698
16,0,64,2048,115.339
16,16,0,0,68.0323
16,16,1,16,74.2613
16,16,1,32,74.2177
16,16,1,64,74.154
16,16,1,128,74.089
16,16,1,256,78.1763
16,16,1,512,78.901
16,16,1,1024,79.734
16,16,1,2048,80.608
16,16,2,16,69.473
16,16,2,32,69.4603
16,16,2,64,69.461
16,16,2,128,69.5167
16,16,2,256,72.971
16,16,2,512,73.3447
16,16,2,1024,74.0377
16,16,2,2048,75.3057
16,16,4,16,69.6637
16,16,4,32,69.6847
16,16,4,64,69.6227
16,16,4,128,69.685
16,16,4,256,74.0697
16,16,4,512,73.132
16,16,4,1024,74.689
16,16,4,2048,75.1693
16,16,8,16,70.911
16,16,8,32,70.932
16,16,8,64,70.9
16,16,8,128,70.8687
16,16,8,256,74.3883
16,16,8,512,74.8483
16,16,8,1024,74.7723
16,16,8,2048,76.097
16,16,16,16,76.9493
16,16,16,32,76.961
16,16,16,64,76.9283
16,16,16,128,76.9603
16,16,16,256,79.4143
16,16,16,512,80.5013
16,16,16,1024,78.5613
16,16,16,2048,79.925
16,16,32,16,88.147
16,16,32,32,88.012
16,16,32,64,87.977
16,16,32,128,87.8813
16,16,32,256,88.32
16,16,32,512,89.3347
16,16,32,1024,86.9347
16,16,32,2048,88.2133
16,16,64,16,120.887
16,16,64,32,120.692
16,16,64,64,120.693
16,16,64,128,120.843
16,16,64,256,121.847
16,16,64,512,122.485
16,16,64,1024,114.667
16,16,64,2048,115.573
16,32,0,0,68.1177
16,32,1,16,74.1227
16,32,1,32,74.2413
16,32,1,64,74.1523
16,32,1,128,74.251
16,32,1,256,78.1867
16,32,1,512,78.8783
16,32,1,1024,79.6583
16,32,1,2048,80.6713
16,32,2,16,69.5157
16,32,2,32,69.5257
16,32,2,64,69.472
16,32,2,128,69.5253
16,32,2,256,72.9917
16,32,2,512,73.289
16,32,2,1024,73.9843
16,32,2,2048,75.2523
16,32,4,16,69.7083
16,32,4,32,69.6003
16,32,4,64,69.6217
16,32,4,128,69.6427
16,32,4,256,73.952
16,32,4,512,73.1733
16,32,4,1024,74.6987
16,32,4,2048,75.157
16,32,8,16,70.8797
16,32,8,32,70.9867
16,32,8,64,70.9343
16,32,8,128,70.9437
16,32,8,256,74.4113
16,32,8,512,74.8363
16,32,8,1024,74.8907
16,32,8,2048,76.1393
16,32,16,16,76.928
16,32,16,32,76.9723
16,32,16,64,76.9293
16,32,16,128,76.93
16,32,16,256,79.404
16,32,16,512,80.5017
16,32,16,1024,78.442
16,32,16,2048,80.0117
16,32,32,16,88.085
16,32,32,32,88.0947
16,32,32,64,88.0307
16,32,32,128,88.032
16,32,32,256,88.532
16,32,32,512,89.4403
16,32,32,1024,86.9213
16,32,32,2048,88.2123
16,32,64,16,120.747
16,32,64,32,120.683
16,32,64,64,120.757
16,32,64,128,120.843
16,32,64,256,121.909
16,32,64,512,122.452
16,32,64,1024,114.709
16,32,64,2048,115.563
16,64,0,0,68.117
16,64,1,16,74.1653
16,64,1,32,74.166
16,64,1,64,74.1443
16,64,1,128,74.2497
16,64,1,256,78.1023
16,64,1,512,78.9867
16,64,1,1024,79.8393
16,64,1,2048,80.5223
16,64,2,16,69.547
16,64,2,32,69.494
16,64,2,64,69.4937
16,64,2,128,69.462
16,64,2,256,72.9937
16,64,2,512,73.247
16,64,2,1024,73.8427
16,64,2,2048,75.3167
16,64,4,16,69.7077
16,64,4,32,69.622
16,64,4,64,69.6103
16,64,4,128,69.6427
16,64,4,256,73.9837
16,64,4,512,73.0017
16,64,4,1024,74.7943
16,64,4,2048,75.1457
16,64,8,16,70.9243
16,64,8,32,70.8783
16,64,8,64,70.923
16,64,8,128,70.8267
16,64,8,256,74.4533
16,64,8,512,74.804
16,64,8,1024,74.6983
16,64,8,2048,76.0733
16,64,16,16,76.9833
16,64,16,32,76.9077
16,64,16,64,76.9387
16,64,16,128,76.8957
16,64,16,256,79.4563
16,64,16,512,80.512
16,64,16,1024,78.5063
16,64,16,2048,79.9573
