prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,70.9537
0,0,1,32,70.8667
0,0,1,64,71.3153
0,0,1,128,71.0053
0,0,1,256,61.5457
0,0,1,512,60.9037
0,0,1,1024,61.405
0,0,1,2048,61.7887
0,0,2,16,62.185
0,0,2,32,62.208
0,0,2,64,62.0983
0,0,2,128,62.1097
0,0,2,256,62.537
0,0,2,512,63.4973
0,0,2,1024,63.1127
0,0,2,2048,63.4437
0,0,4,16,64.5737
0,0,4,32,64.639
0,0,4,64,64.531
0,0,4,128,64.5757
0,0,4,256,65.4823
0,0,4,512,65.438
0,0,4,1024,65.3623
0,0,4,2048,65.034
0,0,8,16,65.3103
0,0,8,32,65.3533
0,0,8,64,65.32
0,0,8,128,65.375
0,0,8,256,68.5307
0,0,8,512,68.3083
0,0,8,1024,67.9667
0,0,8,2048,69.7587
0,0,16,16,68.8613
0,0,16,32,68.8723
0,0,16,64,68.8847
0,0,16,128,68.9173
0,0,16,256,71.859
0,0,16,512,72.2653
0,0,16,1024,72.0197
0,0,16,2048,72.9883
0,0,32,16,79.1867
0,0,32,32,79.22
0,0,32,64,79.1233
0,0,32,128,79.1753
0,0,32,256,81.1173
0,0,32,512,81.651
0,0,32,1024,79.9013
0,0,32,2048,80.5083
0,0,64,16,107.421
0,0,64,32,107.476
0,0,64,64,107.569
0,0,64,128,107.539
0,0,64,256,105.865
0,0,64,512,106.654
0,0,64,1024,101.95
0,0,64,2048,103.049
0,0,128,16,371.487
0,0,128,32,371.692
0,0,128,64,371.725
0,0,128,128,368.245
0,0,128,256,369.389
0,0,128,512,371.48
0,0,128,1024,357.193
0,0,128,2048,358.967
16,0,0,0,68.9363
16,0,1,16,76.1893
16,0,1,32,76.1667
16,0,1,64,76.2753
16,0,1,128,76.2327
16,0,1,256,80.1773
16,0,1,512,81.247
16,0,1,1024,81.2783
16,0,1,2048,83.1977
16,0,2,16,71.826
16,0,2,32,71.7833
16,0,2,64,71.6783
16,0,2,128,71.7093
16,0,2,256,74.238
16,0,2,512,74.4927
16,0,2,1024,75.0603
16,0,2,2048,76.7657
16,0,4,16,72.595
16,0,4,32,72.5947
16,0,4,64,72.5503
16,0,4,128,72.4877
16,0,4,256,74.526
16,0,4,512,74.548
16,0,4,1024,74.92
16,0,4,2048,76.894
