prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,8.97033
0,0,1,64,9.12533
0,0,1,256,16.6502
0,0,1,1024,40.3937
0,0,2,16,9.712
0,0,2,64,10.6022
0,0,2,256,18.8688
0,0,2,1024,45.3328
0,0,4,16,10.1865
0,0,4,64,12.2128
0,0,4,256,27.551
0,0,4,1024,80.8627
0,0,8,16,15.8507
0,0,8,64,19.9412
0,0,8,256,49.3162
0,0,8,1024,159.789
0,0,16,16,26.9058
0,0,16,64,31.754
0,0,16,256,88.3555
0,0,16,1024,304.554
0,0,32,16,48.9325
0,0,32,64,54.5162
0,0,32,256,168.68
0,0,32,1024,589.626
0,0,64,16,91.4222
0,0,64,64,98.8302
0,0,64,256,313.365
0,0,64,1024,1159.91
0,0,128,16,175.197
0,0,128,64,190.765
0,0,128,256,609.524
0,0,128,1024,2295.71
0,0,256,16,346.42
0,0,256,64,372.607
0,0,256,256,1197.96
16,0,0,0,10.9598
16,0,1,16,11.0663
16,0,1,64,11.0775
16,0,1,256,17.8613
16,0,1,1024,41.5088
16,0,2,16,11.0453
16,0,2,64,11.424
16,0,2,256,19.3493
16,0,2,1024,45.8073
16,0,4,16,16.5652
16,0,4,64,16.97
16,0,4,256,35.077
16,0,4,1024,91.8438
16,0,8,16,22.1113
16,0,8,64,23.0717
16,0,8,256,54.7512
16,0,8,1024,169.639
16,0,16,16,33.1302
16,0,16,64,34.8957
16,0,16,256,91.8812
16,0,16,1024,310.138
16,0,32,16,55.3965
16,0,32,64,58.383
16,0,32,256,171.042
16,0,32,1024,594.048
16,0,64,16,98.7183
16,0,64,64,104.233
16,0,64,256,318.17
16,0,64,1024,1163.18
16,0,128,16,184.492
16,0,128,64,197.452
16,0,128,256,614.932
16,0,128,1024,2301.47
16,16,0,0,11.0503
16,16,1,16,11.1787
16,16,1,64,11.4722
16,16,1,256,17.8503
16,16,1,1024,41.5563
16,16,2,16,11.3438
16,16,2,64,11.909
16,16,2,256,19.3012
16,16,2,1024,45.7803
16,16,4,16,16.8748
16,16,4,64,17.7383
16,16,4,256,35.295
16,16,4,1024,93.8012
16,16,8,16,22.5062
16,16,8,64,24.1547
16,16,8,256,54.7667
16,16,8,1024,171.079
16,16,16,16,33.434
16,16,16,64,35.3488
16,16,16,256,91.8063
16,16,16,1024,310.058
16,16,32,16,55.45
16,16,32,64,58.7562
16,16,32,256,171.224
16,16,32,1024,594.517
16,16,64,16,98.6753
16,16,64,64,104.078
16,16,64,256,317.524
16,16,64,1024,1162.56
16,16,128,16,184.909
16,16,128,64,197.42
16,16,128,256,615.792
16,16,128,1024,2301.15
16,64,0,0,11.4075
16,64,1,16,11.4398
16,64,1,64,11.7333
16,64,1,256,17.8343
16,64,1,1024,41.5033
16,64,2,16,11.477
16,64,2,64,12.0583
16,64,2,256,19.3012
16,64,2,1024,45.7382
16,64,4,16,17.0667
16,64,4,64,18.085
16,64,4,256,35.2205
16,64,4,1024,94.5368
16,64,8,16,22.7838
16,64,8,64,24.8742
16,64,8,256,54.6817
16,64,8,1024,171.346
16,64,16,16,33.5673
16,64,16,64,36.2608
16,64,16,256,91.9658
16,64,16,1024,311.04
16,64,32,16,55.6893
16,64,32,64,58.8203
16,64,32,256,171.863
16,64,32,1024,595.477
16,64,64,16,98.9582
16,64,64,64,104.899
16,64,64,256,318.058
16,64,64,1024,1163.06
16,64,128,16,184.882
16,64,128,64,198.023
16,64,128,256,616.234
16,64,128,1024,2301.82
16,256,0,0,18.773
16,256,1,16,17.9623
16,256,1,64,17.9677
16,256,1,256,19.2207
16,256,1,1024,41.9245
16,256,2,16,17.9943
16,256,2,64,18.1385
16,256,2,256,23.765
16,256,2,1024,50.138
16,256,4,16,25.114
16,256,4,64,25.1835
16,256,4,256,40.1542
16,256,4,1024,105.55
16,256,8,16,30.549
16,256,8,64,32.1435
16,256,8,256,61.6523
16,256,8,1024,178.669
