prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,13.088
0,0,1,32,13.312
0,0,1,64,14.944
0,0,1,128,21.985
0,0,1,256,22.24
0,0,1,512,22.88
0,0,1,1024,24.127
0,0,2,16,13.151
0,0,2,32,13.184
0,0,2,64,15.135
0,0,2,128,22.464
0,0,2,256,22.624
0,0,2,512,23.423
0,0,2,1024,24.673
0,0,4,16,14.528
0,0,4,32,14.273
0,0,4,64,16.32
0,0,4,128,23.52
0,0,4,256,24.001
0,0,4,512,24.48
0,0,4,1024,25.6
0,0,8,16,14.624
0,0,8,32,14.337
0,0,8,64,16.096
0,0,8,128,23.84
0,0,8,256,24.576
0,0,8,512,25.088
0,0,8,1024,26.816
0,0,16,16,14.56
0,0,16,32,14.721
0,0,16,64,16.352
0,0,16,128,24.416
0,0,16,256,24.704
0,0,16,512,25.888
0,0,16,1024,32.064
0,0,32,16,14.88
0,0,32,32,15.265
0,0,32,64,16.832
0,0,32,128,24.575
0,0,32,256,25.696
0,0,32,512,31.074
0,0,32,1024,38.306
16,0,0,0,16.32
16,0,1,16,16
16,0,1,32,16.096
16,0,1,64,16.032
16,0,1,128,18.657
16,0,1,256,22.304
16,0,1,512,29.377
16,0,1,1024,44.096
16,0,2,16,15.936
16,0,2,32,16.16
16,0,2,64,15.873
16,0,2,128,18.369
16,0,2,256,21.984
16,0,2,512,29.153
16,0,2,1024,44.032
16,0,4,16,15.807
16,0,4,32,16.032
16,0,4,64,16.192
16,0,4,128,18.432
16,0,4,256,22.08
16,0,4,512,29.152
16,0,4,1024,44.032
16,0,8,16,15.808
16,0,8,32,15.841
16,0,8,64,15.903
16,0,8,128,18.785
16,0,8,256,22.464
16,0,8,512,29.952
16,0,8,1024,44.928
16,0,16,16,16
16,0,16,32,16.032
16,0,16,64,16.16
16,0,16,128,18.56
16,0,16,256,22.529
16,0,16,512,30.048
16,0,16,1024,44.769
16,16,0,0,16.224
16,16,1,16,16.415
16,16,1,32,16.128
16,16,1,64,16.064
16,16,1,128,18.624
16,16,1,256,22.272
16,16,1,512,29.44
16,16,1,1024,43.839
16,16,2,16,16.161
16,16,2,32,16.159
16,16,2,64,16.288
16,16,2,128,18.369
16,16,2,256,22.176
16,16,2,512,29.184
16,16,2,1024,44.064
16,16,4,16,15.937
16,16,4,32,16.256
16,16,4,64,16.097
16,16,4,128,18.495
16,16,4,256,22.079
16,16,4,512,29.12
16,16,4,1024,44.256
16,16,8,16,15.905
16,16,8,32,15.776
16,16,8,64,16.225
16,16,8,128,18.656
16,16,8,256,22.4
16,16,8,512,29.728
16,16,8,1024,44.736
16,16,16,16,16.289
16,16,16,32,16
16,16,16,64,16.224
16,16,16,128,18.688
16,16,16,256,22.432
16,16,16,512,30.08
16,16,16,1024,44.545
16,32,0,0,16.224
16,32,1,16,16.288
16,32,1,32,16.512
16,32,1,64,16.097
16,32,1,128,18.719
16,32,1,256,22.496
16,32,1,512,29.439
16,32,1,1024,44.064
16,32,2,16,16.064
16,32,2,32,16.512
16,32,2,64,16.064
16,32,2,128,18.466
16,32,2,256,21.952
16,32,2,512,29.247
16,32,2,1024,44.16
16,32,4,16,16.321
16,32,4,32,16.033
16,32,4,64,16.128
16,32,4,128,18.496
16,32,4,256,21.953
16,32,4,512,29.12
16,32,4,1024,44.032
16,32,8,16,16.128
16,32,8,32,16.192
16,32,8,64,16.064
16,32,8,128,18.593
16,32,8,256,22.56
16,32,8,512,29.984
16,32,8,1024,44.896
16,32,16,16,16.32
16,32,16,32,16.224
16,32,16,64,16.16
16,32,16,128,18.56
16,32,16,256,22.56
16,32,16,512,29.919
16,32,16,1024,44.64
16,64,0,0,16.48
16,64,1,16,16.063
16,64,1,32,16.224
16,64,1,64,16.289
16,64,1,128,18.656
16,64,1,256,22.305
16,64,1,512,29.536
16,64,1,1024,44.064
16,64,2,16,16.352
16,64,2,32,16.384
16,64,2,64,16.255
16,64,2,128,18.432
16,64,2,256,22.048
16,64,2,512,29.184
16,64,2,1024,44.064
16,64,4,16,16.223
16,64,4,32,16.352
16,64,4,64,16.128
16,64,4,128,18.433
16,64,4,256,22.111
16,64,4,512,29.185
16,64,4,1024,43.936
16,64,8,16,15.936
16,64,8,32,15.872
16,64,8,64,15.872
16,64,8,128,18.496
16,64,8,256,22.561
16,64,8,512,30.017
16,64,8,1024,44.865
16,64,16,16,15.872
16,64,16,32,16.128
16,64,16,64,16.256
16,64,16,128,18.624
16,64,16,256,22.496
16,64,16,512,29.889
16,64,16,1024,44.704
16,128,0,0,20.289
16,128,1,16,18.945
16,128,1,32,18.88
16,128,1,64,19.041
16,128,1,128,19.616
16,128,1,256,22.272
16,128,1,512,29.409
16,128,1,1024,44.065
16,128,2,16,18.464
16,128,2,32,18.335
16,128,2,64,18.432
16,128,2,128,19.808
16,128,2,256,22.048
16,128,2,512,29.088
16,128,2,1024,44.064
16,128,4,16,18.176
16,128,4,32,18.432
16,128,4,64,18.272
16,128,4,128,19.488
16,128,4,256,22.048
16,128,4,512,29.345
16,128,4,1024,44.032
16,128,8,16,18.241
16,128,8,32,18.401
16,128,8,64,18.528
16,128,8,128,19.52
16,128,8,256,22.592
16,128,8,512,29.952
16,128,8,1024,44.929
16,128,16,16,18.816
16,128,16,32,18.752
16,128,16,64,18.849
16,128,16,128,19.585
16,128,16,256,22.528
16,128,16,512,29.728
16,128,16,1024,44.993
16,256,0,0,23.712
16,256,1,16,22.432
16,256,1,32,22.528
16,256,1,64,22.495
16,256,1,128,22.465
16,256,1,256,23.392
16,256,1,512,29.504
16,256,1,1024,43.969
16,256,2,16,22.207
16,256,2,32,22.336
16,256,2,64,22.4
16,256,2,128,22.177
16,256,2,256,23.552
16,256,2,512,29.152
16,256,2,1024,43.809
16,256,4,16,21.856
16,256,4,32,21.92
16,256,4,64,22.016
16,256,4,128,21.76
16,256,4,256,23.264
16,256,4,512,29.248
16,256,4,1024,43.936
16,256,8,16,22.016
16,256,8,32,21.888
16,256,8,64,21.92
16,256,8,128,21.856
16,256,8,256,23.04
16,256,8,512,29.632
16,256,8,1024,44.896
16,256,16,16,22.496
16,256,16,32,22.336
16,256,16,64,22.272
16,256,16,128,22.368
