prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,24.4793
0,0,1,32,24.9817
0,0,1,64,25.834
0,0,1,128,26.5693
0,0,1,256,27.8177
0,0,1,512,30.4953
0,0,1,1024,34.4857
0,0,1,2048,36.9377
0,0,2,16,29.898
0,0,2,32,30.402
0,0,2,64,31.2087
0,0,2,128,32.1793
0,0,2,256,35.4127
0,0,2,512,41.4083
0,0,2,1024,53.088
0,0,2,2048,69.674
0,0,4,16,31.176
0,0,4,32,31.7753
0,0,4,64,32.5427
0,0,4,128,34.379
0,0,4,256,38.6967
0,0,4,512,46.4733
0,0,4,1024,61.8767
0,0,4,2048,83.9143
0,0,8,16,31.22
0,0,8,32,32.084
0,0,8,64,33.8233
0,0,8,128,36.9067
0,0,8,256,42.7613
0,0,8,512,56.1373
0,0,8,1024,78.5583
0,0,8,2048,118.964
0,0,16,16,33.3557
0,0,16,32,35.1157
0,0,16,64,37.8143
0,0,16,128,42.9953
0,0,16,256,52.0317
0,0,16,512,70.2603
0,0,16,1024,105.705
0,0,16,2048,164.444
0,0,32,16,38.1123
0,0,32,32,40.8117
0,0,32,64,45.919
0,0,32,128,54.1013
0,0,32,256,70.1327
0,0,32,512,101.833
0,0,32,1024,159.09
0,0,32,2048,279.035
0,0,64,16,50.645
0,0,64,32,54.3773
0,0,64,64,60.0843
0,0,64,128,78.815
0,0,64,256,109.514
0,0,64,512,168.829
0,0,64,1024,280.443
0,0,64,2048,613.826
0,0,128,16,97.747
0,0,128,32,103.316
0,0,128,64,114.399
0,0,128,128,134.793
0,0,128,256,202.248
0,0,128,512,335.377
0,0,128,1024,639.21
0,0,128,2048,1182.74
16,0,0,0,31.7843
16,0,1,16,36.9283
16,0,1,32,38.419
16,0,1,64,41.5457
16,0,1,128,46.5807
16,0,1,256,58.0897
16,0,1,512,75.315
16,0,1,1024,110.398
16,0,1,2048,169.373
16,0,2,16,34.9963
16,0,2,32,36.4253
16,0,2,64,40.435
16,0,2,128,45.7053
16,0,2,256,56.7237
16,0,2,512,76.1793
16,0,2,1024,115.743
16,0,2,2048,182.312
16,0,4,16,35.1033
16,0,4,32,36.6077
16,0,4,64,40.661
16,0,4,128,46.2923
16,0,4,256,57.546
16,0,4,512,79.614
16,0,4,1024,121.373
16,0,4,2048,201.639
16,0,8,16,35.6467
16,0,8,32,37.3757
16,0,8,64,41.7287
16,0,8,128,47.9453
16,0,8,256,60.9167
16,0,8,512,85.6407
16,0,8,1024,135.646
16,0,8,2048,223.633
16,0,16,16,38.1743
16,0,16,32,40.874
16,0,16,64,46.0047
16,0,16,128,54.0153
16,0,16,256,70.184
16,0,16,512,101.993
16,0,16,1024,158.675
16,0,16,2048,279.025
16,0,32,16,43.498
16,0,32,32,45.7253
16,0,32,64,52.8857
16,0,32,128,64.4797
16,0,32,256,87.168
16,0,32,512,133.224
16,0,32,1024,214.516
16,0,32,2048,433.754
16,0,64,16,62.656
16,0,64,32,65.2693
16,0,64,64,72.2777
16,0,64,128,95.5933
16,0,64,256,135.689
16,0,64,512,206.504
16,0,64,1024,390.735
16,0,64,2048,767.55
16,16,0,0,33.172
16,16,1,16,36.8853
16,16,1,32,38.3563
16,16,1,64,41.554
16,16,1,128,46.497
16,16,1,256,58.0787
16,16,1,512,75.38
16,16,1,1024,109.983
16,16,1,2048,169.32
16,16,2,16,34.9117
16,16,2,32,36.459
16,16,2,64,40.4147
16,16,2,128,45.7483
16,16,2,256,56.723
16,16,2,512,76.0103
16,16,2,1024,115.742
16,16,2,2048,181.545
16,16,4,16,35.114
16,16,4,32,36.6913
16,16,4,64,40.648
16,16,4,128,46.281
16,16,4,256,57.407
16,16,4,512,79.7213
16,16,4,1024,121.01
16,16,4,2048,201.288
16,16,8,16,35.5303
16,16,8,32,37.2687
16,16,8,64,41.706
16,16,8,128,48.009
16,16,8,256,60.66
16,16,8,512,85.6637
16,16,8,1024,136.094
16,16,8,2048,223.556
16,16,16,16,38.2083
16,16,16,32,40.9177
16,16,16,64,46.0793
16,16,16,128,53.9513
16,16,16,256,70.1743
16,16,16,512,102.365
16,16,16,1024,158.29
16,16,16,2048,278.993
16,16,32,16,43.5517
16,16,32,32,45.7043
16,16,32,64,52.9597
16,16,32,128,64.4897
16,16,32,256,87.104
16,16,32,512,133.031
16,16,32,1024,214.312
16,16,32,2048,435.758
16,16,64,16,62.5157
16,16,64,32,65.267
16,16,64,64,72.0217
16,16,64,128,95.6033
16,16,64,256,135.208
16,16,64,512,206.972
16,16,64,1024,391.983
16,16,64,2048,766.516
16,32,0,0,34.0693
16,32,1,16,36.917
16,32,1,32,38.2943
16,32,1,64,41.556
16,32,1,128,46.496
16,32,1,256,57.929
16,32,1,512,75.263
16,32,1,1024,110.121
16,32,1,2048,168.958
16,32,2,16,34.9433
16,32,2,32,36.4793
16,32,2,64,40.448
16,32,2,128,45.567
16,32,2,256,56.8087
16,32,2,512,75.9997
16,32,2,1024,116.136
16,32,2,2048,184.508
16,32,4,16,35.0937
16,32,4,32,36.619
16,32,4,64,40.81
16,32,4,128,46.26
16,32,4,256,57.492
16,32,4,512,79.2853
16,32,4,1024,121.439
16,32,4,2048,200.957
16,32,8,16,35.6163
16,32,8,32,37.259
16,32,8,64,41.653
16,32,8,128,47.9467
16,32,8,256,60.9167
16,32,8,512,85.5363
16,32,8,1024,135.763
16,32,8,2048,223.986
16,32,16,16,38.1217
16,32,16,32,40.8317
16,32,16,64,46.047
16,32,16,128,53.9383
16,32,16,256,69.984
16,32,16,512,101.779
16,32,16,1024,158.429
16,32,16,2048,278.652
16,32,32,16,43.5707
16,32,32,32,45.77
16,32,32,64,52.991
16,32,32,128,64.3513
16,32,32,256,87.0167
16,32,32,512,133.277
16,32,32,1024,214.835
16,32,32,2048,434.777
16,32,64,16,62.612
16,32,64,32,65.2783
16,32,64,64,72.0313
16,32,64,128,95.4123
16,32,64,256,135.476
16,32,64,512,206.792
16,32,64,1024,391.483
16,32,64,2048,764.447
16,64,0,0,36.6283
16,64,1,16,36.9267
16,64,1,32,38.3047
16,64,1,64,41.4913
16,64,1,128,46.4343
16,64,1,256,58.101
16,64,1,512,75.669
16,64,1,1024,109.747
16,64,1,2048,168.691
16,64,2,16,34.837
16,64,2,32,36.384
16,64,2,64,40.426
16,64,2,128,45.727
16,64,2,256,56.765
16,64,2,512,76.3847
16,64,2,1024,116.575
16,64,2,2048,183.059
16,64,4,16,35.0933
16,64,4,32,36.6597
16,64,4,64,40.6927
16,64,4,128,46.174
16,64,4,256,57.503
16,64,4,512,79.254
16,64,4,1024,121.802
16,64,4,2048,202.28
16,64,8,16,35.6363
16,64,8,32,37.28
16,64,8,64,41.7687
16,64,8,128,47.9767
16,64,8,256,60.8943
16,64,8,512,86.154
16,64,8,1024,136.288
16,64,8,2048,223.57
16,64,16,16,38.1747
16,64,16,32,40.8413
16,64,16,64,46.0793
16,64,16,128,54.0357
16,64,16,256,70.0683
16,64,16,512,101.938
16,64,16,1024,159.698
16,64,16,2048,277.712
16,64,32,16,43.562
16,64,32,32,45.7913
16,64,32,64,53.12
16,64,32,128,64.5213
16,64,32,256,87.5917
16,64,32,512,133.022
16,64,32,1024,214.695
16,64,32,2048,434.415
16,64,64,16,62.463
16,64,64,32,65.3337
16,64,64,64,72.309
16,64,64,128,95.6777
16,64,64,256,135.699
16,64,64,512,207.154
16,64,64,1024,390.287
16,64,64,2048,767.113
16,128,0,0,40.917
16,128,1,16,36.905
16,128,1,32,38.3983
16,128,1,64,41.5677
16,128,1,128,46.4517
16,128,1,256,58.059
16,128,1,512,75.5087
16,128,1,1024,109.865
16,128,1,2048,169.181
16,128,2,16,34.8673
16,128,2,32,36.4693
16,128,2,64,40.351
16,128,2,128,45.652
16,128,2,256,56.746
16,128,2,512,76.265
16,128,2,1024,115.465
16,128,2,2048,182.984
16,128,4,16,35.1883
16,128,4,32,36.6483
16,128,4,64,40.7333
16,128,4,128,46.2293
16,128,4,256,57.4293
16,128,4,512,79.5497
16,128,4,1024,121.609
16,128,4,2048,201.02
16,128,8,16,35.5833
16,128,8,32,37.237
16,128,8,64,41.684
16,128,8,128,47.9587
16,128,8,256,60.747
16,128,8,512,86.0453
16,128,8,1024,135.422
16,128,8,2048,223.698
16,128,16,16,38.133
16,128,16,32,40.9267
16,128,16,64,46.0487
16,128,16,128,54.0807
16,128,16,256,69.9603
16,128,16,512,101.726
16,128,16,1024,158.333
16,128,16,2048,279.421
16,128,32,16,43.4657
16,128,32,32,45.7053
16,128,32,64,52.9497
16,128,32,128,64.4457
16,128,32,256,87.324
16,128,32,512,133.245
16,128,32,1024,214.739
16,128,32,2048,434.756
16,128,64,16,62.5373
16,128,64,32,65.3533
16,128,64,64,72.158
16,128,64,128,95.2523
16,128,64,256,135.424
16,128,64,512,207.144
16,128,64,1024,393.178
16,128,64,2048,766.078
16,256,0,0,48.2757
16,256,1,16,36.9247
16,256,1,32,38.292
16,256,1,64,41.483
16,256,1,128,46.5057
16,256,1,256,57.8973
16,256,1,512,75.4237
16,256,1,1024,109.939
16,256,1,2048,169.353
16,256,2,16,34.9127
16,256,2,32,36.3843
16,256,2,64,40.4897
16,256,2,128,45.8123
16,256,2,256,56.7247
16,256,2,512,76.0627
16,256,2,1024,115.793
16,256,2,2048,182.973
16,256,4,16,35.1253
16,256,4,32,36.661
16,256,4,64,40.6607
16,256,4,128,46.185
16,256,4,256,57.4823
16,256,4,512,79.2637
16,256,4,1024,120.735
16,256,4,2048,200.818
16,256,8,16,35.6273
16,256,8,32,37.3113
16,256,8,64,41.7063
16,256,8,128,47.9257
16,256,8,256,60.736
16,256,8,512,85.961
16,256,8,1024,136.201
16,256,8,2048,223.857
16,256,16,16,38.1443
16,256,16,32,40.9163
16,256,16,64,46.0693
16,256,16,128,54.228
16,256,16,256,70.0677
16,256,16,512,101.727
16,256,16,1024,158.163
16,256,16,2048,279.996
16,256,32,16,43.5307
16,256,32,32,45.79
16,256,32,64,52.948
16,256,32,128,64.3717
16,256,32,256,87.198
16,256,32,512,133.107
16,256,32,1024,214.291
16,256,32,2048,433.401
16,256,64,16,62.632
16,256,64,32,65.3437
16,256,64,64,72.2873
16,256,64,128,95.8597
16,256,64,256,135.347
16,256,64,512,206.846
16,256,64,1024,390.565
16,256,64,2048,760.723
16,512,0,0,63.3167
16,512,1,16,36.9057
16,512,1,32,38.3447
16,512,1,64,41.4803
16,512,1,128,46.506
16,512,1,256,58.1113
16,512,1,512,75.5613
16,512,1,1024,110.207
16,512,1,2048,169.482
16,512,2,16,34.891
16,512,2,32,36.416
16,512,2,64,40.406
16,512,2,128,45.7057
16,512,2,256,56.7033
16,512,2,512,75.987
16,512,2,1024,115.55
16,512,2,2048,182.153
16,512,4,16,35.125
16,512,4,32,36.6603
16,512,4,64,40.736
16,512,4,128,46.229
16,512,4,256,57.3863
16,512,4,512,79.54
16,512,4,1024,121.406
16,512,4,2048,202.109
16,512,8,16,35.5957
16,512,8,32,37.2787
16,512,8,64,41.6847
16,512,8,128,47.925
16,512,8,256,60.8283
16,512,8,512,85.8443
16,512,8,1024,136.105
16,512,8,2048,223.334
16,512,16,16,38.185
16,512,16,32,40.8737
16,512,16,64,46.026
16,512,16,128,53.994
16,512,16,256,70.1753
16,512,16,512,102.079
16,512,16,1024,159.101
16,512,16,2048,279.623
16,512,32,16,43.541
16,512,32,32,45.718
16,512,32,64,53.0977
16,512,32,128,64.6817
16,512,32,256,87.2097
16,512,32,512,132.958
16,512,32,1024,214.781
16,512,32,2048,434.201
16,512,64,16,62.5383
16,512,64,32,65.2687
16,512,64,64,72.0733
16,512,64,128,95.5487
16,512,64,256,135.284
16,512,64,512,206.525
16,512,64,1024,392.718
16,512,64,2048,765.055
16,1024,0,0,87.315
16,1024,1,16,36.9163
16,1024,1,32,38.2923
16,1024,1,64,41.5353
16,1024,1,128,46.465
16,1024,1,256,57.9947
16,1024,1,512,75.413
16,1024,1,1024,110.44
16,1024,1,2048,169.02
16,1024,2,16,34.8903
16,1024,2,32,36.4693
16,1024,2,64,40.5003
16,1024,2,128,45.6403
16,1024,2,256,56.8107
16,1024,2,512,76.3827
16,1024,2,1024,115.645
16,1024,2,2048,182.641
16,1024,4,16,35.1127
16,1024,4,32,36.641
16,1024,4,64,40.7033
16,1024,4,128,46.1977
16,1024,4,256,57.4817
16,1024,4,512,79.465
16,1024,4,1024,120.905
16,1024,4,2048,200.893
16,1024,8,16,35.6277
16,1024,8,32,37.353
16,1024,8,64,41.7917
16,1024,8,128,47.9037
16,1024,8,256,60.7567
16,1024,8,512,85.481
16,1024,8,1024,136.103
16,1024,8,2048,222.344
16,1024,16,16,38.088
16,1024,16,32,40.8737
16,1024,16,64,46.0577
16,1024,16,128,54.0253
16,1024,16,256,70.2813
16,1024,16,512,102.355
16,1024,16,1024,158.196
16,1024,16,2048,279.633
16,1024,32,16,43.584
16,1024,32,32,45.6313
16,1024,32,64,52.993
16,1024,32,128,64.6183
16,1024,32,256,87.092
16,1024,32,512,133.065
16,1024,32,1024,214.706
16,1024,32,2048,434.361
16,1024,64,16,62.623
16,1024,64,32,65.131
16,1024,64,64,72.0313
16,1024,64,128,95.8393
16,1024,64,256,135.335
16,1024,64,512,206.993
16,1024,64,1024,390.649
16,1024,64,2048,767.178
16,2048,0,0,138.6
16,2048,1,16,36.9063
16,2048,1,32,38.2287
16,2048,1,64,41.5877
16,2048,1,128,46.4743
16,2048,1,256,58.0047
16,2048,1,512,75.241
16,2048,1,1024,110.313
16,2048,1,2048,169.022
16,2048,2,16,34.9753
16,2048,2,32,36.448
16,2048,2,64,40.394
16,2048,2,128,45.6103
16,2048,2,256,56.832
16,2048,2,512,76.0217
16,2048,2,1024,115.742
16,2048,2,2048,181.51
16,2048,4,16,35.1257
16,2048,4,32,36.6607
16,2048,4,64,40.736
16,2048,4,128,46.1967
16,2048,4,256,57.4713
16,2048,4,512,79.4333
16,2048,4,1024,121.265
16,2048,4,2048,202.887
16,2048,8,16,35.6373
16,2048,8,32,37.205
16,2048,8,64,41.716
16,2048,8,128,47.9367
16,2048,8,256,60.7777
16,2048,8,512,85.6527
16,2048,8,1024,136.201
16,2048,8,2048,223.792
16,2048,16,16,38.165
16,2048,16,32,40.8843
16,2048,16,64,46.0367
16,2048,16,128,54.0787
16,2048,16,256,70.3457
16,2048,16,512,101.875
16,2048,16,1024,158.877
16,2048,16,2048,279.621
16,2048,32,16,43.5297
16,2048,32,32,45.7483
16,2048,32,64,53.0663
16,2048,32,128,64.4677
16,2048,32,256,86.9113
16,2048,32,512,133.64
16,2048,32,1024,215.047
16,2048,32,2048,435.854
16,2048,64,16,62.473
16,2048,64,32,65.342
16,2048,64,64,72.1067
16,2048,64,128,95.561
16,2048,64,256,135.965
16,2048,64,512,206.674
16,2048,64,1024,391.844
16,2048,64,2048,766.11
32,0,0,0,36.3947
32,0,1,16,42.3137
32,0,1,32,45.0663
32,0,1,64,50.325
32,0,1,128,58.942
32,0,1,256,76
32,0,1,512,109.428
32,0,1,1024,173.319
32,0,1,2048,292.87
32,0,2,16,39.5603
32,0,2,32,42.645
32,0,2,64,48.2457
32,0,2,128,56.885
32,0,2,256,74.3893
32,0,2,512,108.703
32,0,2,1024,172.552
32,0,2,2048,306.555
32,0,4,16,40.1717
32,0,4,32,43.158
32,0,4,64,48.9477
32,0,4,128,57.909
32,0,4,256,76.2647
32,0,4,512,112.381
32,0,4,1024,178.472
32,0,4,2048,318.991
32,0,8,16,41.2697
32,0,8,32,44.4267
32,0,8,64,50.462
32,0,8,128,60.2447
32,0,8,256,80.4467
32,0,8,512,118.6
32,0,8,1024,192.382
32,0,8,2048,364.729
32,0,16,16,43.5627
32,0,16,32,45.8353
32,0,16,64,53.003
32,0,16,128,64.4477
32,0,16,256,87.1677
32,0,16,512,133.437
32,0,16,1024,214.951
32,0,16,2048,434.146
32,0,32,16,50.6343
32,0,32,32,54.377
32,0,32,64,60.129
32,0,32,128,78.8997
32,0,32,256,109.503
32,0,32,512,167.047
32,0,32,1024,279.568
32,0,32,2048,613.312
32,0,64,16,72.458
32,0,64,32,76.842
32,0,64,64,85.9937
32,0,64,128,111.487
32,0,64,256,157.203
32,0,64,512,241.5
32,0,64,1024,473.54
32,0,64,2048,874.78
32,16,0,0,39.7857
32,16,1,16,42.2723
32,16,1,32,45.002
32,16,1,64,50.3347
32,16,1,128,58.9107
32,16,1,256,75.903
32,16,1,512,109.898
32,16,1,1024,172.945
32,16,1,2048,293.264
32,16,2,16,39.6143
32,16,2,32,42.7727
32,16,2,64,48.064
32,16,2,128,56.9913
32,16,2,256,74.345
32,16,2,512,108.926
32,16,2,1024,172.915
32,16,2,2048,306.822
32,16,4,16,40.2023
32,16,4,32,43.285
32,16,4,64,48.831
32,16,4,128,57.909
32,16,4,256,76.2653
32,16,4,512,112.148
32,16,4,1024,178.911
32,16,4,2048,318.491
32,16,8,16,41.279
32,16,8,32,44.436
32,16,8,64,50.3037
32,16,8,128,59.977
32,16,8,256,80.2863
32,16,8,512,118.623
32,16,8,1024,191.708
32,16,8,2048,365.232
32,16,16,16,43.573
32,16,16,32,45.7593
32,16,16,64,52.9683
32,16,16,128,64.4273
32,16,16,256,87.0593
32,16,16,512,133.086
32,16,16,1024,215.088
32,16,16,2048,434.627
32,16,32,16,50.6663
32,16,32,32,54.484
32,16,32,64,60.1803
32,16,32,128,78.9323
32,16,32,256,109.225
32,16,32,512,167.666
32,16,32,1024,279.431
32,16,32,2048,613.493
32,16,64,16,72.4693
32,16,64,32,76.969
32,16,64,64,85.8857
32,16,64,128,111.68
32,16,64,256,156.997
