prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,24.5133
0,0,1,32,25.0237
0,0,1,64,25.7713
0,0,1,128,26.55
0,0,1,256,27.8283
0,0,1,512,30.5273
0,0,1,1024,34.5037
0,0,1,2048,36.9603
0,0,2,16,29.8753
0,0,2,32,30.4743
0,0,2,64,31.1877
0,0,2,128,32.158
0,0,2,256,35.2747
0,0,2,512,41.3873
0,0,2,1024,53.055
0,0,2,2048,69.5127
0,0,4,16,31.2847
0,0,4,32,31.711
0,0,4,64,32.6713
0,0,4,128,34.3983
0,0,4,256,38.699
0,0,4,512,46.4637
0,0,4,1024,61.8863
0,0,4,2048,84.105
0,0,8,16,31.3067
0,0,8,32,32.032
0,0,8,64,33.8867
0,0,8,128,36.82
0,0,8,256,42.784
0,0,8,512,56.0207
0,0,8,1024,78.6207
0,0,8,2048,119.185
0,0,16,16,33.3867
0,0,16,32,35.114
0,0,16,64,37.79
0,0,16,128,42.944
0,0,16,256,51.998
0,0,16,512,70.2917
0,0,16,1024,105.203
0,0,16,2048,164.136
0,0,32,16,38.1967
0,0,32,32,40.9473
0,0,32,64,46.0047
0,0,32,128,54.0677
0,0,32,256,70.2067
0,0,32,512,101.779
0,0,32,1024,158.215
0,0,32,2048,279.771
0,0,64,16,50.5683
0,0,64,32,54.431
0,0,64,64,60.106
0,0,64,128,78.7403
0,0,64,256,109.499
0,0,64,512,168.391
0,0,64,1024,282.437
0,0,64,2048,613.62
0,0,128,16,97.8333
0,0,128,32,103.315
0,0,128,64,114.334
0,0,128,128,134.666
0,0,128,256,202.825
0,0,128,512,335.749
0,0,128,1024,639.069
0,0,128,2048,1182.43
16,0,0,0,31.6803
16,0,1,16,36.9167
16,0,1,32,38.3353
16,0,1,64,41.5767
16,0,1,128,46.4833
16,0,1,256,58.058
16,0,1,512,75.3693
16,0,1,1024,110.302
16,0,1,2048,169.416
16,0,2,16,34.8373
16,0,2,32,36.3833
16,0,2,64,40.3507
16,0,2,128,45.6957
16,0,2,256,56.6907
16,0,2,512,75.9237
16,0,2,1024,115.762
16,0,2,2048,182.046
16,0,4,16,35.1237
16,0,4,32,36.6067
16,0,4,64,40.748
16,0,4,128,46.196
16,0,4,256,57.3853
16,0,4,512,79.487
16,0,4,1024,121.298
16,0,4,2048,200.765
16,0,8,16,35.5193
16,0,8,32,37.2777
16,0,8,64,41.759
16,0,8,128,47.935
16,0,8,256,60.915
16,0,8,512,85.652
16,0,8,1024,136.51
16,0,8,2048,222.75
16,0,16,16,38.091
16,0,16,32,40.917
16,0,16,64,45.9627
16,0,16,128,54.0133
16,0,16,256,70.0677
16,0,16,512,101.939
16,0,16,1024,158.929
16,0,16,2048,280.134
16,0,32,16,43.487
16,0,32,32,45.6523
16,0,32,64,52.9717
16,0,32,128,64.553
16,0,32,256,87.0603
16,0,32,512,133.085
16,0,32,1024,214.001
16,0,32,2048,433.645
16,0,64,16,62.4307
16,0,64,32,65.0877
16,0,64,64,72.031
16,0,64,128,95.7007
16,0,64,256,135.262
16,0,64,512,206.939
16,0,64,1024,392.356
16,0,64,2048,768.03
16,16,0,0,33.1077
16,16,1,16,36.874
16,16,1,32,38.367
16,16,1,64,41.5983
16,16,1,128,46.4403
16,16,1,256,58.004
16,16,1,512,75.476
16,16,1,1024,109.918
16,16,1,2048,168.466
16,16,2,16,34.9753
16,16,2,32,36.3717
16,16,2,64,40.3823
16,16,2,128,45.683
16,16,2,256,56.7987
16,16,2,512,76.063
16,16,2,1024,115.945
16,16,2,2048,181.754
16,16,4,16,35.0503
16,16,4,32,36.67
16,16,4,64,40.6607
16,16,4,128,46.1967
16,16,4,256,57.4907
16,16,4,512,79.3707
16,16,4,1024,121.844
16,16,4,2048,202.93
16,16,8,16,35.595
16,16,8,32,37.3
16,16,8,64,41.6203
16,16,8,128,47.8613
16,16,8,256,60.8303
16,16,8,512,85.502
16,16,8,1024,135.656
16,16,8,2048,222.45
16,16,16,16,38.1433
16,16,16,32,40.81
16,16,16,64,46.0033
16,16,16,128,53.983
16,16,16,256,70.0897
16,16,16,512,102.079
16,16,16,1024,158.621
16,16,16,2048,278.929
16,16,32,16,43.604
16,16,32,32,45.7157
16,16,32,64,52.8747
16,16,32,128,64.457
16,16,32,256,87.0377
16,16,32,512,132.787
16,16,32,1024,214.513
16,16,32,2048,434.842
16,16,64,16,62.5383
16,16,64,32,65.312
16,16,64,64,72.0637
16,16,64,128,95.6037
16,16,64,256,135.017
16,16,64,512,206.598
16,16,64,1024,392.238
16,16,64,2048,766.448
16,32,0,0,34.1437
16,32,1,16,36.9383
16,32,1,32,38.3357
16,32,1,64,41.6853
16,32,1,128,46.463
16,32,1,256,58.0257
16,32,1,512,75.327
16,32,1,1024,110.207
16,32,1,2048,168.828
16,32,2,16,34.8807
16,32,2,32,36.3303
16,32,2,64,40.351
16,32,2,128,45.5457
16,32,2,256,56.8197
16,32,2,512,76.4253
16,32,2,1024,115.616
16,32,2,2048,181.362
16,32,4,16,35.1337
16,32,4,32,36.6387
16,32,4,64,40.6807
16,32,4,128,46.1867
16,32,4,256,57.4393
16,32,4,512,79.4857
16,32,4,1024,121.853
16,32,4,2048,202.13
16,32,8,16,35.6047
16,32,8,32,37.226
16,32,8,64,41.706
16,32,8,128,47.9467
16,32,8,256,60.7673
16,32,8,512,85.342
16,32,8,1024,135.464
16,32,8,2048,224.102
16,32,16,16,38.143
16,32,16,32,40.927
16,32,16,64,46.0777
16,32,16,128,54.2487
16,32,16,256,70.0147
16,32,16,512,102.014
16,32,16,1024,158.364
16,32,16,2048,278.618
16,32,32,16,43.5613
16,32,32,32,45.771
16,32,32,64,52.8527
16,32,32,128,64.4877
16,32,32,256,87.198
16,32,32,512,133.095
16,32,32,1024,214.288
16,32,32,2048,434.125
16,32,64,16,62.5797
16,32,64,32,65.3737
16,32,64,64,72.2547
16,32,64,128,95.838
16,32,64,256,135.218
16,32,64,512,206.919
16,32,64,1024,392.844
16,32,64,2048,766.48
16,64,0,0,36.5757
16,64,1,16,36.8853
16,64,1,32,38.346
16,64,1,64,41.5353
16,64,1,128,46.5067
16,64,1,256,58.0263
16,64,1,512,75.3797
16,64,1,1024,109.919
16,64,1,2048,168.702
16,64,2,16,34.9327
16,64,2,32,36.3837
16,64,2,64,40.436
16,64,2,128,45.663
16,64,2,256,56.6803
16,64,2,512,76.1913
16,64,2,1024,115.369
16,64,2,2048,184.424
16,64,4,16,35.1567
16,64,4,32,36.6603
16,64,4,64,40.768
16,64,4,128,46.25
16,64,4,256,57.4273
16,64,4,512,79.7537
16,64,4,1024,121.682
16,64,4,2048,200.806
16,64,8,16,35.5923
16,64,8,32,37.2677
16,64,8,64,41.705
16,64,8,128,47.946
16,64,8,256,60.832
16,64,8,512,85.566
16,64,8,1024,135.463
16,64,8,2048,223.975
16,64,16,16,38.1643
16,64,16,32,40.8097
16,64,16,64,45.919
16,64,16,128,53.93
16,64,16,256,70.2997
16,64,16,512,101.362
16,64,16,1024,158.387
16,64,16,2048,279.377
16,64,32,16,43.4543
16,64,32,32,45.6847
16,64,32,64,52.96
16,64,32,128,64.286
16,64,32,256,86.8133
16,64,32,512,132.829
16,64,32,1024,214.974
16,64,32,2048,434.713
16,64,64,16,62.5493
16,64,64,32,65.3967
16,64,64,64,72.2857
16,64,64,128,95.9143
16,64,64,256,135.465
16,64,64,512,207.024
16,64,64,1024,391.107
16,64,64,2048,765.659
16,128,0,0,40.8827
