prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,24.4803
0,0,1,32,25.0133
0,0,1,64,25.1297
0,0,1,128,25.2893
0,0,1,256,25.4813
0,0,1,512,25.5783
0,0,1,1024,26.8053
0,0,1,2048,27.6463
0,0,2,16,29.1833
0,0,2,32,29.375
0,0,2,64,29.4933
0,0,2,128,29.876
0,0,2,256,30.8033
0,0,2,512,31.1653
0,0,2,1024,33.5343
0,0,2,2048,37.663
0,0,4,16,41.4497
0,0,4,32,41.843
0,0,4,64,42.0767
0,0,4,128,42.453
0,0,4,256,42.889
0,0,4,512,44.616
0,0,4,1024,48.319
0,0,4,2048,55.7307
0,0,8,16,44.776
0,0,8,32,44.948
0,0,8,64,45.0867
0,0,8,128,45.5443
0,0,8,256,46.7493
0,0,8,512,49.139
0,0,8,1024,55.0497
0,0,8,2048,65.267
0,0,16,16,47.7313
0,0,16,32,48.722
0,0,16,64,47.8483
0,0,16,128,49.2437
0,0,16,256,51.6153
0,0,16,512,56.4333
0,0,16,1024,64.2837
0,0,16,2048,81.8723
0,0,32,16,49.5577
0,0,32,32,49.4373
0,0,32,64,50.4627
0,0,32,128,52.6063
0,0,32,256,57.321
0,0,32,512,65.4803
0,0,32,1024,80.753
0,0,32,2048,110.045
0,0,64,16,54.8567
0,0,64,32,54.0667
0,0,64,64,57.276
0,0,64,128,61.3103
0,0,64,256,68.7333
0,0,64,512,84.4777
0,0,64,1024,114.692
0,0,64,2048,185.189
0,0,128,16,68.2543
0,0,128,32,67.2187
0,0,128,64,71.1343
0,0,128,128,79.615
0,0,128,256,95.1733
0,0,128,512,122.8
0,0,128,1024,201.995
0,0,128,2048,445.091
16,0,0,0,47.9237
16,0,1,16,48.5737
16,0,1,32,49.7047
16,0,1,64,49.2473
16,0,1,128,50.8877
16,0,1,256,53.4083
16,0,1,512,58.152
16,0,1,1024,68.3593
16,0,1,2048,88.3157
16,0,2,16,48.6383
16,0,2,32,49.8347
16,0,2,64,49.4693
16,0,2,128,50.9653
16,0,2,256,53.5763
16,0,2,512,58.3997
16,0,2,1024,68.8073
16,0,2,2048,89.8017
16,0,4,16,51.633
16,0,4,32,52.5517
16,0,4,64,52.3823
16,0,4,128,54.0697
16,0,4,256,57.108
16,0,4,512,63.0283
16,0,4,1024,73.833
16,0,4,2048,97.8423
16,0,8,16,49.8213
16,0,8,32,50.601
16,0,8,64,50.538
16,0,8,128,52.317
16,0,8,256,55.8357
16,0,8,512,63.411
16,0,8,1024,75.2297
16,0,8,2048,100.837
16,0,16,16,49.6327
16,0,16,32,49.5457
16,0,16,64,50.4087
16,0,16,128,52.5867
16,0,16,256,57.3317
16,0,16,512,65.4153
16,0,16,1024,80.8603
16,0,16,2048,109.746
16,0,32,16,53.1173
16,0,32,32,53.8217
16,0,32,64,56.2433
16,0,32,128,58.5463
16,0,32,256,65.6623
16,0,32,512,77.906
16,0,32,1024,101.288
16,0,32,2048,143.567
16,0,64,16,57.5553
16,0,64,32,60.562
16,0,64,64,63.0367
16,0,64,128,67.5917
16,0,64,256,77.4567
16,0,64,512,98.8757
16,0,64,1024,134.758
16,0,64,2048,239.842
16,16,0,0,48.7353
16,16,1,16,48.533
16,16,1,32,49.6713
16,16,1,64,49.2987
16,16,1,128,50.6213
16,16,1,256,53.1717
16,16,1,512,58.0043
16,16,1,1024,68.1783
16,16,1,2048,88.1353
16,16,2,16,48.7543
16,16,2,32,49.8653
16,16,2,64,49.3967
16,16,2,128,50.6867
16,16,2,256,53.2993
16,16,2,512,58.27
16,16,2,1024,68.82
16,16,2,2048,89.789
16,16,4,16,51.5943
16,16,4,32,52.5207
16,16,4,64,52.255
16,16,4,128,54.131
16,16,4,256,57.1083
16,16,4,512,63.0803
16,16,4,1024,73.821
16,16,4,2048,98.0347
16,16,8,16,49.77
16,16,8,32,50.6763
16,16,8,64,50.484
16,16,8,128,52.318
16,16,8,256,55.7
16,16,8,512,63.3157
16,16,8,1024,75.1023
16,16,8,2048,101.031
16,16,16,16,49.7483
16,16,16,32,49.512
16,16,16,64,50.3433
16,16,16,128,52.511
16,16,16,256,57.405
16,16,16,512,65.426
16,16,16,1024,80.72
16,16,16,2048,109.979
16,16,32,16,53.1283
16,16,32,32,53.8003
16,16,32,64,56.2413
16,16,32,128,58.5897
16,16,32,256,65.575
16,16,32,512,77.8307
16,16,32,1024,101.214
16,16,32,2048,143.569
16,16,64,16,57.5667
16,16,64,32,60.669
16,16,64,64,63.0893
16,16,64,128,67.4323
16,16,64,256,77.4817
16,16,64,512,99.0283
16,16,64,1024,134.64
16,16,64,2048,239.587
16,32,0,0,47.9743
16,32,1,16,48.5723
16,32,1,32,49.661
16,32,1,64,49.2773
16,32,1,128,50.663
16,32,1,256,53.1393
16,32,1,512,57.9813
16,32,1,1024,68.1893
16,32,1,2048,88.2733
16,32,2,16,48.6913
16,32,2,32,49.8117
16,32,2,64,49.3437
16,32,2,128,50.7283
16,32,2,256,53.3843
16,32,2,512,58.2253
16,32,2,1024,68.8087
16,32,2,2048,89.7767
16,32,4,16,51.5383
16,32,4,32,52.5213
16,32,4,64,52.3817
16,32,4,128,54.0047
16,32,4,256,57.0433
16,32,4,512,63.0373
16,32,4,1024,73.7357
16,32,4,2048,97.8187
16,32,8,16,49.7783
16,32,8,32,50.5687
16,32,8,64,50.43
16,32,8,128,52.2223
16,32,8,256,55.6683
16,32,8,512,63.359
16,32,8,1024,75.0477
16,32,8,2048,100.85
16,32,16,16,49.6193
16,32,16,32,49.5027
16,32,16,64,50.4733
16,32,16,128,52.5097
16,32,16,256,57.3007
16,32,16,512,65.4373
16,32,16,1024,80.894
16,32,16,2048,109.947
16,32,32,16,53.0757
16,32,32,32,53.778
16,32,32,64,56.234
16,32,32,128,58.6957
16,32,32,256,65.5547
16,32,32,512,77.937
16,32,32,1024,101.488
16,32,32,2048,143.622
16,32,64,16,57.7477
16,32,64,32,60.552
16,32,64,64,63.081
16,32,64,128,67.5907
16,32,64,256,77.5003
16,32,64,512,98.9283
16,32,64,1024,135.09
16,32,64,2048,239.49
16,64,0,0,48.3847
16,64,1,16,48.53
16,64,1,32,49.6947
16,64,1,64,49.3117
16,64,1,128,50.7413
16,64,1,256,53.15
16,64,1,512,58.0127
16,64,1,1024,68.2623
