layer,tokens,time_us
embedding,1,3.296
embedding,2,3.584
embedding,3,3.712
embedding,4,3.904
embedding,5,4.192
embedding,6,4.289
embedding,7,4.512
embedding,8,4.512
embedding,9,4.928
embedding,10,5.088
embedding,11,5.281
embedding,12,5.536
embedding,13,5.728
embedding,14,5.857
embedding,15,6.08
embedding,16,6.176
embedding,20,2.752
embedding,24,2.72
embedding,28,2.784
embedding,32,2.592
embedding,36,2.815
embedding,40,2.656
embedding,44,2.849
embedding,48,2.688
embedding,52,2.976
embedding,56,2.752
embedding,60,2.944
embedding,64,2.816
embedding,80,2.912
embedding,96,3.008
embedding,112,3.104
embedding,128,3.136
embedding,144,3.392
embedding,160,3.392
embedding,176,3.392
embedding,192,3.391
embedding,208,3.424
embedding,224,3.391
embedding,240,3.455
embedding,256,3.456
embedding,272,3.617
embedding,288,3.616
embedding,304,3.681
embedding,320,3.681
embedding,336,3.744
embedding,352,3.744
embedding,368,3.808
embedding,384,3.807
embedding,400,4.096
embedding,416,4.032
embedding,432,4.128
embedding,448,4.127
embedding,464,4.16
embedding,480,4.191
embedding,496,4.256
embedding,512,4.192
embedding,528,4.256
embedding,544,4.32
embedding,560,4.353
embedding,576,4.352
embedding,592,4.415
embedding,608,4.416
embedding,624,4.448
embedding,640,4.512
embedding,656,4.481
embedding,672,4.512
embedding,688,4.543
embedding,704,4.672
embedding,720,4.608
embedding,736,4.64
embedding,752,4.641
embedding,768,4.672
embedding,784,4.896
embedding,800,4.96
embedding,816,4.768
embedding,832,4.896
embedding,848,4.831
embedding,864,4.896
embedding,880,4.896
embedding,896,4.928
embedding,912,4.992
embedding,928,5.024
embedding,944,5.088
embedding,960,5.12
embedding,976,5.024
embedding,992,5.056
embedding,1008,5.152
embedding,1024,5.119
final_layernorm,1,1.952
final_layernorm,2,1.984
final_layernorm,3,2.016
final_layernorm,4,1.92
final_layernorm,5,1.952
final_layernorm,6,1.888
final_layernorm,7,1.92
final_layernorm,8,2.048
final_layernorm,9,1.92
final_layernorm,10,1.888
final_layernorm,11,1.888
